#Duplication rate	Coverage
1.0	5.7902367E7
2.0	2597690.0
3.0	253720.0
4.0	67633.0
5.0	30421.0
6.0	18995.0
7.0	13237.0
8.0	9920.0
9.0	7974.0
10.0	6976.0
11.0	5718.0
12.0	5029.0
13.0	4572.0
14.0	4240.0
15.0	3812.0
16.0	3452.0
17.0	3166.0
18.0	2885.0
19.0	2661.0
20.0	2334.0
21.0	2232.0
22.0	1958.0
23.0	1751.0
24.0	1569.0
25.0	1509.0
26.0	1330.0
27.0	1198.0
28.0	1128.0
29.0	1004.0
30.0	857.0
31.0	771.0
32.0	682.0
33.0	613.0
34.0	588.0
35.0	456.0
36.0	402.0
37.0	351.0
38.0	339.0
39.0	279.0
40.0	253.0
41.0	223.0
42.0	224.0
43.0	193.0
44.0	157.0
45.0	136.0
46.0	141.0
47.0	125.0
48.0	117.0
49.0	93.0
50.0	1535.0
