#Mapping quality	mapping quality
0.0	5.8852606E7
1.0	3446631.0
2.0	3460008.0
3.0	3944157.0
4.0	3478675.0
5.0	3290985.0
6.0	3540306.0
7.0	3287653.0
8.0	3197459.0
9.0	3479545.0
10.0	3250037.0
11.0	2642487.0
12.0	2867636.0
13.0	4148559.0
14.0	2453520.0
15.0	3264674.0
16.0	2951859.0
17.0	2630024.0
18.0	2911369.0
19.0	2786481.0
20.0	5407720.0
21.0	3445083.0
22.0	3406050.0
23.0	3217923.0
24.0	3696072.0
25.0	3891574.0
26.0	3505756.0
27.0	5718513.0
28.0	3378527.0
29.0	3354526.0
30.0	7671172.0
31.0	4105431.0
32.0	4098482.0
33.0	4977623.0
34.0	4229966.0
35.0	4273295.0
36.0	4657824.0
37.0	4647589.0
38.0	4275197.0
39.0	4888217.0
40.0	1.593763E7
41.0	5439572.0
42.0	5741279.0
43.0	6062822.0
44.0	5586249.0
45.0	7548106.0
46.0	6870453.0
47.0	6775134.0
48.0	8259943.0
49.0	6440431.0
50.0	1.1032792E7
51.0	7081038.0
52.0	7432935.0
53.0	1.0018802E7
54.0	7771743.0
55.0	9261632.0
56.0	9281949.0
57.0	9038445.0
58.0	8349424.0
59.0	8282337.0
60.0	1.787526892E9
