#Insert size (bp)	insert size
2.0	88.0
3.0	85.0
4.0	117.0
5.0	99.0
6.0	116.0
7.0	93.0
8.0	97.0
9.0	103.0
10.0	89.0
11.0	103.0
12.0	112.0
13.0	98.0
14.0	112.0
15.0	118.0
16.0	110.0
17.0	111.0
18.0	157.0
19.0	2749.0
20.0	3325.0
21.0	2579.0
22.0	1434.0
23.0	785.0
24.0	533.0
25.0	403.0
26.0	395.0
27.0	356.0
28.0	340.0
29.0	343.0
30.0	321.0
31.0	322.0
32.0	319.0
33.0	341.0
34.0	404.0
35.0	365.0
36.0	369.0
37.0	420.0
38.0	387.0
39.0	436.0
40.0	421.0
41.0	455.0
42.0	555.0
43.0	486.0
44.0	552.0
45.0	523.0
46.0	528.0
47.0	576.0
48.0	585.0
49.0	599.0
50.0	647.0
51.0	645.0
52.0	633.0
53.0	683.0
54.0	671.0
55.0	732.0
56.0	695.0
57.0	740.0
58.0	840.0
59.0	788.0
60.0	804.0
61.0	827.0
62.0	901.0
63.0	899.0
64.0	932.0
65.0	983.0
66.0	994.0
67.0	1073.0
68.0	1012.0
69.0	983.0
70.0	1056.0
71.0	1060.0
72.0	1089.0
73.0	1090.0
74.0	1093.0
75.0	1067.0
76.0	1185.0
77.0	1173.0
78.0	1179.0
79.0	1267.0
80.0	1260.0
81.0	1314.0
82.0	1360.0
83.0	1369.0
84.0	1356.0
85.0	1507.0
86.0	1415.0
87.0	1414.0
88.0	1414.0
89.0	1347.0
90.0	1374.0
91.0	1428.0
92.0	1475.0
93.0	1468.0
94.0	1494.0
95.0	1516.0
96.0	1486.0
97.0	1469.0
98.0	1463.0
99.0	1515.0
100.0	1596.0
101.0	1522.0
102.0	1454.0
103.0	1574.0
104.0	1552.0
105.0	1553.0
106.0	1646.0
107.0	1648.0
108.0	1621.0
109.0	1773.0
110.0	1628.0
111.0	1693.0
112.0	1712.0
113.0	1711.0
114.0	1693.0
115.0	1701.0
116.0	1789.0
117.0	1749.0
118.0	1614.0
119.0	1628.0
120.0	1570.0
121.0	1659.0
122.0	1665.0
123.0	1751.0
124.0	1826.0
125.0	1927.0
126.0	1950.0
127.0	2025.0
128.0	2096.0
129.0	2250.0
130.0	2229.0
131.0	2458.0
132.0	2515.0
133.0	2551.0
134.0	2754.0
135.0	2756.0
136.0	3066.0
137.0	3241.0
138.0	3540.0
139.0	3760.0
140.0	4378.0
141.0	4879.0
142.0	5820.0
143.0	7960.0
144.0	77723.0
145.0	81748.0
146.0	82594.0
147.0	85161.0
148.0	86022.0
149.0	88290.0
150.0	89318.0
151.0	90385.0
152.0	91424.0
153.0	93183.0
154.0	94683.0
155.0	95373.0
156.0	97217.0
157.0	97005.0
158.0	99661.0
159.0	100845.0
160.0	101288.0
161.0	103594.0
162.0	103445.0
163.0	105483.0
164.0	106159.0
165.0	107782.0
166.0	108662.0
167.0	110234.0
168.0	111144.0
169.0	112130.0
170.0	112915.0
171.0	113841.0
172.0	114586.0
173.0	115603.0
174.0	117347.0
175.0	117835.0
176.0	119205.0
177.0	120206.0
178.0	119933.0
179.0	121055.0
180.0	121676.0
181.0	122263.0
182.0	123273.0
183.0	123240.0
184.0	124896.0
185.0	125324.0
186.0	125257.0
187.0	126251.0
188.0	126861.0
189.0	126989.0
190.0	127378.0
191.0	128303.0
192.0	128702.0
193.0	129558.0
194.0	129594.0
195.0	129506.0
196.0	129983.0
197.0	130715.0
198.0	130913.0
199.0	130601.0
200.0	130728.0
201.0	131594.0
202.0	130760.0
203.0	130697.0
204.0	131279.0
205.0	131292.0
