#GC Content (%)	Sample
1.0	1.368602586959982E-7
2.0	0.0
3.0	1.368602586959982E-7
4.0	0.0
5.0	8.211615521759892E-7
6.0	9.580218108719873E-7
7.0	1.0948820695679855E-6
8.0	1.2317423282639838E-6
9.0	2.737205173919964E-6
10.0	1.7791833630479767E-6
11.0	1.0948820695679855E-6
12.0	4.5163885369679405E-6
13.0	7.390453969583901E-6
14.0	1.0401379660895862E-5
15.0	1.8749855441351754E-5
16.0	3.0109256913119602E-5
17.0	5.666014710014325E-5
18.0	1.135940147176785E-4
19.0	2.2472454477882905E-4
20.0	4.204347147141065E-4
21.0	7.827038194824137E-4
22.0	0.0013959746386991811
23.0	0.0024029924221843357
24.0	0.003929258027162107
25.0	0.006896799016467437
26.0	0.00826841252911873
27.0	0.012680239828442927
28.0	0.01716172899944339
29.0	0.02212784034648638
30.0	0.027572278297671886
31.0	0.03332465183092339
32.0	0.03900708977198123
33.0	0.044069413880887504
34.0	0.04747312851465698
35.0	0.049465266440235925
36.0	0.05018008757140513
37.0	0.04990144008470007
38.0	0.04869460632351876
39.0	0.046623089447896136
40.0	0.04388574741371748
41.0	0.04140707126847425
42.0	0.03929066422799934
43.0	0.037194238785294036
44.0	0.0351572106948628
45.0	0.03163908088482347
46.0	0.02831269229721723
47.0	0.0249074722006021
48.0	0.02223240158413012
49.0	0.020077126230185545
50.0	0.018248536313748315
51.0	0.018154787036541553
52.0	0.013482377804660176
53.0	0.01364182000604101
54.0	0.012340142085583372
55.0	0.011177377327702173
56.0	0.0100512911191515
57.0	0.009133779944853529
58.0	0.00818506463157287
59.0	0.00752115551663858
60.0	0.0067329772868083265
61.0	0.0061080733456023995
62.0	0.005519711093468303
63.0	0.004776833609266424
64.0	0.003942122891479532
65.0	0.003203214354779837
66.0	0.002480044747830183
67.0	0.0019501218261592783
68.0	0.0015092949328994677
69.0	0.0011544162821007448
70.0	8.622196297847887E-4
71.0	6.483070454429433E-4
72.0	4.6655662189465776E-4
73.0	3.396871620834675E-4
74.0	2.588027491941326E-4
75.0	2.1185968046140522E-4
76.0	1.5848417956996588E-4
77.0	1.1044622876767053E-4
78.0	9.046463099805481E-5
79.0	7.499942176540703E-5
80.0	7.226221659148704E-5
81.0	4.666934821533539E-5
82.0	3.7773431400095496E-5
83.0	2.6824610704415646E-5
84.0	1.8202414406567763E-5
85.0	1.4507187421775809E-5
86.0	1.2454283541335835E-5
87.0	1.135940147176785E-5
88.0	7.116733452191906E-6
89.0	5.8849911239279226E-6
90.0	2.189764139135971E-6
91.0	1.916043621743975E-6
92.0	8.211615521759892E-7
93.0	1.368602586959982E-7
94.0	2.737205173919964E-7
95.0	1.368602586959982E-7
96.0	1.368602586959982E-7
97.0	2.737205173919964E-7
98.0	1.368602586959982E-7
99.0	6.84301293479991E-7
100.0	2.479907887571487E-4
