#Duplication rate	Coverage
1.0	4.338591E7
2.0	4153662.0
3.0	462672.0
4.0	107046.0
5.0	33917.0
6.0	20004.0
7.0	12992.0
8.0	9753.0
9.0	7972.0
10.0	6373.0
11.0	5397.0
12.0	4532.0
13.0	3982.0
14.0	3463.0
15.0	2967.0
16.0	2605.0
17.0	2333.0
18.0	2033.0
19.0	1726.0
20.0	1555.0
21.0	1296.0
22.0	1182.0
23.0	1002.0
24.0	853.0
25.0	733.0
26.0	654.0
27.0	548.0
28.0	438.0
29.0	375.0
30.0	305.0
31.0	312.0
32.0	250.0
33.0	211.0
34.0	204.0
35.0	177.0
36.0	148.0
37.0	133.0
38.0	113.0
39.0	103.0
40.0	89.0
41.0	104.0
42.0	70.0
43.0	60.0
44.0	63.0
45.0	62.0
46.0	61.0
47.0	47.0
48.0	52.0
49.0	50.0
50.0	932.0
