#Coverage (X)	Coverage
1.0	98.64700751453667
2.0	95.49004332274436
3.0	89.40181598545546
4.0	80.20647681484603
5.0	68.66793232690503
6.0	56.14407043399375
7.0	44.0882589667188
8.0	33.584133801094495
9.0	25.16855412282871
10.0	18.874020391067575
11.0	14.416367833678635
12.0	11.387643605365653
13.0	9.377801684605757
14.0	8.047400988932779
15.0	7.149150354809109
16.0	6.5159415524363595
17.0	6.042927272979782
18.0	5.666221465312589
19.0	5.34937442765694
20.0	5.072439176127574
21.0	4.823591235413986
22.0	4.596011609479461
23.0	4.38643288505763
24.0	4.191369873085577
25.0	4.009174523523384
26.0	3.8389007260399524
27.0	3.6790631617201655
28.0	3.528608773130671
29.0	3.3869999043242984
30.0	3.25348541179234
31.0	3.127350417185923
32.0	3.008109056085786
33.0	2.8951682951651776
34.0	2.788342150714641
35.0	2.6870093092369274
36.0	2.5907188406410455
37.0	2.499390229618072
38.0	2.412653320158725
39.0	2.330299134741736
40.0	2.252030306450237
41.0	2.1775305040177244
42.0	2.106623392263515
43.0	2.039232633211057
44.0	1.9748384262365164
45.0	1.9130656986473866
46.0	1.8538424007021064
47.0	1.7972084573472529
48.0	1.7429272023717743
49.0	1.6908911711278023
50.0	1.6409273924810606
51.0	1.5928865914924444
