#Mapping quality	mapping quality
0.0	6.7756273E7
1.0	5057088.0
2.0	5052188.0
3.0	5140201.0
4.0	4675303.0
5.0	4407006.0
6.0	4544763.0
7.0	3941162.0
8.0	4293441.0
9.0	4231454.0
10.0	4315088.0
11.0	3555315.0
12.0	3751439.0
13.0	4955659.0
14.0	3303178.0
15.0	4114591.0
16.0	3863349.0
17.0	3509648.0
18.0	3740037.0
19.0	3607343.0
20.0	6877080.0
21.0	4342623.0
22.0	4464221.0
23.0	4371526.0
24.0	4866938.0
25.0	4872946.0
26.0	4696775.0
27.0	5854430.0
28.0	4713460.0
29.0	4644665.0
30.0	1.0419162E7
31.0	5413434.0
32.0	5534885.0
33.0	6342438.0
34.0	5800565.0
35.0	5896731.0
36.0	6366410.0
37.0	6002667.0
38.0	5785781.0
39.0	6164381.0
40.0	1.5341407E7
41.0	7078145.0
42.0	7453608.0
43.0	7536758.0
44.0	7195890.0
45.0	9825430.0
46.0	8120791.0
47.0	8307691.0
48.0	1.0057493E7
49.0	8053418.0
50.0	1.2006582E7
51.0	8973677.0
52.0	8982780.0
53.0	1.1329595E7
54.0	9270400.0
55.0	1.0759153E7
56.0	1.0823868E7
57.0	1.0333578E7
58.0	9698841.0
59.0	9559745.0
60.0	1.997873686E9
