#Insert size (bp)	insert size
2.0	116.0
3.0	116.0
4.0	144.0
5.0	145.0
6.0	111.0
7.0	134.0
8.0	95.0
9.0	135.0
10.0	130.0
11.0	151.0
12.0	150.0
13.0	142.0
14.0	160.0
15.0	135.0
16.0	156.0
17.0	142.0
18.0	160.0
19.0	4105.0
20.0	5120.0
21.0	3700.0
22.0	2184.0
23.0	1160.0
24.0	781.0
25.0	666.0
26.0	566.0
27.0	573.0
28.0	625.0
29.0	626.0
30.0	750.0
31.0	858.0
32.0	932.0
33.0	968.0
34.0	1068.0
35.0	1197.0
36.0	1322.0
37.0	1443.0
38.0	1570.0
39.0	1786.0
40.0	1871.0
41.0	2053.0
42.0	2209.0
43.0	2495.0
44.0	2585.0
45.0	2755.0
46.0	2984.0
47.0	3200.0
48.0	3294.0
49.0	3374.0
50.0	3532.0
51.0	3735.0
52.0	3923.0
53.0	3950.0
54.0	3940.0
55.0	4208.0
56.0	4309.0
57.0	4361.0
58.0	4407.0
59.0	4683.0
60.0	4743.0
61.0	4747.0
62.0	4922.0
63.0	5036.0
64.0	5044.0
65.0	5251.0
66.0	5211.0
67.0	5373.0
68.0	5442.0
69.0	5440.0
70.0	5587.0
71.0	5761.0
72.0	5374.0
73.0	5654.0
74.0	5546.0
75.0	5671.0
76.0	5960.0
77.0	6056.0
78.0	6074.0
79.0	5998.0
80.0	6117.0
81.0	6402.0
82.0	6394.0
83.0	6477.0
84.0	6283.0
85.0	6396.0
86.0	6523.0
87.0	6442.0
88.0	6361.0
89.0	6379.0
90.0	5894.0
91.0	5837.0
92.0	5845.0
93.0	6010.0
94.0	5826.0
95.0	5857.0
96.0	5685.0
97.0	5588.0
98.0	5719.0
99.0	5672.0
100.0	5556.0
101.0	5721.0
102.0	5363.0
103.0	5424.0
104.0	5424.0
105.0	5283.0
106.0	5485.0
107.0	5258.0
108.0	4957.0
109.0	4965.0
110.0	5169.0
111.0	4931.0
112.0	4853.0
113.0	4921.0
114.0	4441.0
115.0	4419.0
116.0	4573.0
117.0	4441.0
118.0	3864.0
119.0	3596.0
120.0	3454.0
121.0	3460.0
122.0	3441.0
123.0	3509.0
124.0	3684.0
125.0	3626.0
126.0	3747.0
127.0	3846.0
128.0	3989.0
129.0	4221.0
130.0	4394.0
131.0	4522.0
132.0	4686.0
133.0	4927.0
134.0	5252.0
135.0	5602.0
136.0	6062.0
137.0	6348.0
138.0	6467.0
139.0	7430.0
140.0	8494.0
141.0	9751.0
142.0	11475.0
143.0	16809.0
144.0	183386.0
145.0	188509.0
146.0	190532.0
147.0	189536.0
148.0	190990.0
149.0	192011.0
150.0	192861.0
151.0	192550.0
152.0	193234.0
153.0	193137.0
154.0	192824.0
155.0	192432.0
156.0	192106.0
157.0	190804.0
158.0	190401.0
159.0	191139.0
160.0	189237.0
161.0	189769.0
162.0	188856.0
163.0	188977.0
164.0	189062.0
165.0	189113.0
166.0	188217.0
167.0	186757.0
168.0	187026.0
169.0	185803.0
170.0	185902.0
171.0	185032.0
172.0	184939.0
173.0	184065.0
174.0	184108.0
175.0	182911.0
176.0	182427.0
177.0	181367.0
178.0	181003.0
179.0	179523.0
180.0	178597.0
181.0	178297.0
182.0	178074.0
183.0	176896.0
184.0	176749.0
185.0	176431.0
186.0	175710.0
187.0	174795.0
188.0	173885.0
189.0	173625.0
190.0	171914.0
191.0	170819.0
192.0	170911.0
193.0	170427.0
194.0	170599.0
195.0	168584.0
196.0	168110.0
197.0	166969.0
198.0	166077.0
199.0	165772.0
200.0	164180.0
201.0	164477.0
202.0	161749.0
203.0	162534.0
204.0	161356.0
205.0	160093.0
206.0	159757.0
207.0	158827.0
208.0	157368.0
209.0	156369.0
210.0	155830.0
211.0	155834.0
212.0	153665.0
213.0	152756.0
214.0	152995.0
215.0	151473.0
216.0	151392.0
217.0	149690.0
218.0	149287.0
219.0	148139.0
220.0	147743.0
221.0	146404.0
222.0	145117.0
223.0	144232.0
224.0	143677.0
225.0	143170.0
226.0	142006.0
227.0	141487.0
228.0	140405.0
229.0	139239.0
230.0	138470.0
231.0	138024.0
232.0	136208.0
233.0	135517.0
234.0	134897.0
235.0	134789.0
236.0	133081.0
237.0	132152.0
238.0	131503.0
239.0	130071.0
240.0	130092.0
241.0	127490.0
242.0	127703.0
243.0	126382.0
244.0	125804.0
245.0	124413.0
246.0	124338.0
247.0	123258.0
248.0	121762.0
249.0	121155.0
250.0	121037.0
251.0	119839.0
252.0	118785.0
253.0	117886.0
254.0	117285.0
255.0	116193.0
