#Coverage (X)	Coverage
1.0	13.457824773310108
2.0	2.5394331667725396
3.0	0.6251208737054128
4.0	0.21560662393879682
5.0	0.09924677528670145
6.0	0.05618581853364901
7.0	0.03716875099276251
8.0	0.0275062425044581
9.0	0.022065802473463236
10.0	0.018768044069872758
11.0	0.01652935467721761
12.0	0.014926170625258806
13.0	0.013717531248261139
14.0	0.01276242625097268
15.0	0.01195831237839684
16.0	0.011305047554671432
17.0	0.010716001021577881
18.0	0.010192984246387482
19.0	0.00972889343587724
20.0	0.009304548348396224
21.0	0.008916397087318728
22.0	0.008554068114563051
23.0	0.00822963787859976
24.0	0.007923606467045374
25.0	0.007631285376390906
26.0	0.00735356258078923
27.0	0.007094487242369496
28.0	0.006861944571596723
29.0	0.006652311633928321
30.0	0.006455536561972508
31.0	0.006267570193600136
32.0	0.00609374037371424
33.0	0.005916252100320207
34.0	0.005745761063238319
35.0	0.005595551355781936
36.0	0.005457737767486037
37.0	0.005324648201664672
38.0	0.005196850961795008
39.0	0.005068272304669108
40.0	0.004946229137289038
41.0	0.004835374444226659
42.0	0.004724803902888652
43.0	0.0046171103978025485
44.0	0.004511548030677659
45.0	0.004411420065366656
46.0	0.004315589894943628
47.0	0.004215959195150276
48.0	0.004114268395326803
49.0	0.004023126728426973
50.0	0.003931487795995281
51.0	0.0038424772670566654
