#Coverage	Number of genomic locations
0.0	2.436506037E9
1.0	3.07396099E8
2.0	5.3895496E7
3.0	1.1529453E7
4.0	3275992.0
5.0	1212337.0
6.0	535406.0
7.0	272038.0
8.0	153170.0
9.0	92845.0
10.0	63028.0
11.0	45136.0
12.0	34028.0
13.0	26890.0
14.0	22639.0
15.0	18392.0
16.0	16584.0
17.0	14725.0
18.0	13066.0
19.0	11947.0
20.0	10928.0
21.0	10201.0
22.0	9134.0
23.0	8616.0
24.0	8230.0
25.0	7819.0
26.0	7294.0
27.0	6547.0
28.0	5902.0
29.0	5540.0
30.0	5292.0
31.0	4894.0
32.0	4997.0
33.0	4800.0
34.0	4229.0
35.0	3880.0
36.0	3747.0
37.0	3598.0
38.0	3620.0
39.0	3436.0
40.0	3121.0
41.0	3113.0
42.0	3032.0
43.0	2972.0
44.0	2819.0
45.0	2698.0
46.0	2805.0
47.0	2863.0
48.0	2566.0
49.0	2580.0
50.0	2506.0
51.0	2339.0
52.0	2212.0
53.0	2119.0
54.0	2032.0
55.0	1992.0
56.0	1887.0
57.0	1861.0
58.0	1770.0
59.0	1623.0
60.0	1733.0
61.0	1461.0
62.0	1261.0
63.0	1346.0
64.0	1306.0
65.0	1202.0
66.0	1255.0
67.0	1256.0
68.0	1223.0
69.0	1202.0
70.0	1055.0
71.0	986.0
72.0	873.0
73.0	895.0
74.0	837.0
75.0	756.0
76.0	687.0
77.0	775.0
78.0	703.0
79.0	643.0
80.0	680.0
81.0	609.0
82.0	674.0
83.0	598.0
84.0	598.0
85.0	589.0
86.0	609.0
87.0	578.0
88.0	553.0
89.0	532.0
90.0	517.0
91.0	514.0
92.0	485.0
93.0	452.0
94.0	417.0
95.0	453.0
96.0	425.0
97.0	471.0
98.0	465.0
99.0	380.0
100.0	388.0
101.0	401.0
102.0	329.0
103.0	341.0
104.0	330.0
105.0	364.0
106.0	351.0
107.0	363.0
108.0	323.0
109.0	317.0
110.0	335.0
111.0	320.0
112.0	306.0
113.0	315.0
114.0	290.0
115.0	260.0
116.0	297.0
117.0	309.0
118.0	261.0
119.0	225.0
120.0	279.0
121.0	273.0
122.0	223.0
123.0	244.0
124.0	220.0
125.0	179.0
126.0	230.0
127.0	205.0
128.0	199.0
129.0	226.0
130.0	174.0
131.0	213.0
132.0	186.0
133.0	204.0
134.0	168.0
135.0	181.0
136.0	156.0
137.0	141.0
138.0	149.0
139.0	147.0
140.0	146.0
141.0	149.0
142.0	151.0
143.0	167.0
144.0	118.0
145.0	97.0
146.0	136.0
147.0	152.0
148.0	129.0
149.0	147.0
150.0	158.0
151.0	155.0
152.0	138.0
153.0	168.0
154.0	162.0
155.0	179.0
156.0	165.0
157.0	171.0
158.0	205.0
159.0	237.0
160.0	250.0
161.0	235.0
162.0	275.0
163.0	243.0
164.0	273.0
165.0	307.0
166.0	343.0
167.0	339.0
168.0	398.0
169.0	340.0
170.0	400.0
171.0	426.0
172.0	484.0
173.0	481.0
174.0	447.0
175.0	469.0
176.0	502.0
177.0	588.0
178.0	565.0
179.0	597.0
180.0	627.0
181.0	612.0
182.0	642.0
183.0	662.0
184.0	656.0
185.0	652.0
186.0	745.0
187.0	684.0
188.0	789.0
189.0	773.0
190.0	840.0
191.0	809.0
192.0	816.0
193.0	745.0
194.0	829.0
195.0	759.0
196.0	786.0
197.0	754.0
198.0	776.0
199.0	763.0
200.0	805.0
201.0	771.0
202.0	792.0
203.0	820.0
204.0	792.0
205.0	816.0
206.0	725.0
207.0	723.0
208.0	736.0
209.0	683.0
210.0	694.0
211.0	649.0
212.0	676.0
213.0	649.0
214.0	586.0
215.0	592.0
216.0	553.0
217.0	554.0
218.0	532.0
219.0	462.0
220.0	436.0
221.0	407.0
222.0	354.0
223.0	352.0
224.0	336.0
225.0	262.0
226.0	235.0
227.0	266.0
228.0	228.0
229.0	218.0
230.0	219.0
231.0	183.0
232.0	131.0
233.0	139.0
234.0	98.0
235.0	95.0
236.0	91.0
237.0	73.0
238.0	85.0
239.0	53.0
240.0	64.0
241.0	44.0
242.0	72.0
243.0	47.0
244.0	37.0
245.0	42.0
246.0	38.0
247.0	37.0
248.0	35.0
249.0	32.0
250.0	23.0
251.0	19.0
252.0	27.0
253.0	24.0
254.0	20.0
255.0	22.0
256.0	12.0
257.0	8.0
258.0	13.0
259.0	22.0
260.0	12.0
261.0	19.0
262.0	13.0
263.0	12.0
264.0	15.0
265.0	8.0
266.0	12.0
267.0	16.0
268.0	15.0
269.0	16.0
270.0	12.0
271.0	21.0
272.0	14.0
273.0	10.0
274.0	21.0
275.0	18.0
276.0	11.0
277.0	26.0
278.0	8.0
279.0	13.0
280.0	12.0
281.0	15.0
282.0	21.0
283.0	16.0
284.0	14.0
285.0	20.0
286.0	26.0
287.0	20.0
288.0	17.0
289.0	12.0
290.0	18.0
291.0	18.0
292.0	18.0
293.0	7.0
294.0	8.0
295.0	11.0
296.0	16.0
297.0	19.0
298.0	10.0
299.0	16.0
300.0	19.0
301.0	21.0
302.0	11.0
303.0	21.0
304.0	12.0
305.0	14.0
306.0	16.0
307.0	13.0
308.0	13.0
309.0	23.0
310.0	16.0
311.0	19.0
312.0	24.0
313.0	23.0
314.0	22.0
315.0	17.0
316.0	15.0
317.0	26.0
318.0	14.0
319.0	13.0
320.0	18.0
321.0	9.0
322.0	19.0
323.0	14.0
324.0	12.0
325.0	19.0
326.0	16.0
327.0	11.0
328.0	11.0
329.0	17.0
330.0	15.0
331.0	20.0
332.0	11.0
333.0	7.0
334.0	16.0
335.0	11.0
336.0	6.0
337.0	8.0
338.0	7.0
339.0	9.0
340.0	6.0
341.0	10.0
342.0	11.0
343.0	12.0
344.0	11.0
345.0	9.0
346.0	5.0
347.0	11.0
348.0	13.0
349.0	7.0
350.0	13.0
351.0	7.0
352.0	6.0
353.0	15.0
354.0	8.0
355.0	12.0
356.0	14.0
357.0	5.0
358.0	12.0
359.0	19.0
360.0	9.0
361.0	9.0
362.0	13.0
363.0	7.0
364.0	7.0
365.0	7.0
366.0	9.0
367.0	14.0
368.0	8.0
369.0	16.0
370.0	8.0
371.0	10.0
372.0	8.0
373.0	19.0
374.0	14.0
375.0	6.0
376.0	11.0
377.0	9.0
378.0	4.0
379.0	12.0
380.0	4.0
381.0	9.0
382.0	13.0
383.0	9.0
384.0	10.0
385.0	6.0
386.0	10.0
387.0	9.0
388.0	12.0
389.0	9.0
390.0	9.0
391.0	4.0
392.0	11.0
393.0	9.0
394.0	8.0
395.0	9.0
396.0	12.0
397.0	12.0
398.0	10.0
399.0	6.0
400.0	11.0
401.0	5.0
402.0	6.0
403.0	9.0
404.0	15.0
405.0	10.0
406.0	3.0
407.0	7.0
408.0	4.0
409.0	4.0
410.0	6.0
411.0	7.0
412.0	6.0
413.0	6.0
414.0	2.0
415.0	8.0
416.0	3.0
417.0	7.0
418.0	9.0
419.0	11.0
420.0	8.0
421.0	4.0
422.0	3.0
423.0	9.0
424.0	7.0
425.0	4.0
426.0	6.0
427.0	9.0
428.0	5.0
429.0	3.0
430.0	4.0
431.0	6.0
432.0	4.0
433.0	10.0
434.0	8.0
435.0	4.0
436.0	11.0
437.0	4.0
438.0	7.0
439.0	9.0
440.0	4.0
441.0	5.0
442.0	7.0
443.0	9.0
444.0	6.0
445.0	4.0
446.0	4.0
447.0	2.0
448.0	4.0
449.0	3.0
450.0	1.0
451.0	4.0
452.0	9.0
453.0	7.0
454.0	9.0
455.0	4.0
456.0	6.0
457.0	4.0
458.0	7.0
459.0	8.0
460.0	4.0
461.0	7.0
462.0	9.0
463.0	6.0
464.0	12.0
465.0	8.0
466.0	5.0
467.0	9.0
468.0	9.0
469.0	3.0
470.0	11.0
471.0	6.0
472.0	7.0
473.0	6.0
474.0	11.0
475.0	7.0
476.0	5.0
477.0	7.0
478.0	6.0
479.0	6.0
480.0	4.0
481.0	7.0
483.0	6.0
484.0	6.0
485.0	10.0
486.0	8.0
487.0	4.0
488.0	9.0
489.0	8.0
490.0	12.0
491.0	11.0
492.0	3.0
493.0	12.0
494.0	10.0
495.0	17.0
496.0	6.0
497.0	3.0
498.0	5.0
499.0	11.0
500.0	9.0
501.0	5.0
502.0	4.0
503.0	1.0
504.0	9.0
505.0	6.0
506.0	7.0
507.0	43.0
508.0	4.0
509.0	2.0
510.0	1.0
511.0	6.0
512.0	2.0
513.0	5.0
514.0	6.0
515.0	3.0
516.0	5.0
517.0	2.0
518.0	3.0
519.0	6.0
520.0	6.0
521.0	2.0
522.0	4.0
523.0	9.0
524.0	1.0
525.0	3.0
526.0	4.0
527.0	2.0
528.0	2.0
529.0	2.0
530.0	2.0
531.0	4.0
532.0	1.0
533.0	6.0
534.0	5.0
535.0	6.0
536.0	2.0
537.0	5.0
538.0	3.0
539.0	9.0
540.0	2.0
541.0	2.0
542.0	8.0
543.0	3.0
544.0	3.0
545.0	3.0
546.0	4.0
547.0	3.0
548.0	3.0
549.0	6.0
550.0	5.0
551.0	4.0
552.0	3.0
553.0	5.0
554.0	3.0
555.0	1.0
556.0	7.0
557.0	10.0
558.0	6.0
559.0	4.0
560.0	4.0
561.0	3.0
562.0	1.0
563.0	5.0
564.0	9.0
565.0	7.0
566.0	2.0
567.0	3.0
568.0	4.0
569.0	3.0
570.0	2.0
571.0	3.0
574.0	2.0
575.0	4.0
576.0	5.0
577.0	1.0
578.0	3.0
579.0	1.0
580.0	5.0
581.0	4.0
582.0	2.0
583.0	3.0
584.0	3.0
585.0	5.0
586.0	3.0
587.0	6.0
588.0	3.0
589.0	5.0
590.0	3.0
593.0	3.0
594.0	2.0
595.0	1.0
596.0	3.0
597.0	2.0
598.0	2.0
599.0	1.0
600.0	3.0
601.0	3.0
602.0	1.0
604.0	2.0
605.0	1.0
606.0	3.0
608.0	2.0
609.0	1.0
611.0	1.0
612.0	1.0
613.0	2.0
615.0	2.0
616.0	3.0
617.0	3.0
618.0	1.0
619.0	1.0
621.0	2.0
622.0	3.0
623.0	1.0
625.0	3.0
626.0	4.0
627.0	2.0
628.0	3.0
629.0	4.0
630.0	2.0
631.0	5.0
632.0	7.0
633.0	5.0
634.0	6.0
635.0	4.0
636.0	1.0
637.0	5.0
638.0	2.0
639.0	3.0
640.0	5.0
641.0	1.0
642.0	3.0
643.0	2.0
644.0	3.0
645.0	3.0
647.0	3.0
648.0	7.0
649.0	9.0
650.0	2.0
651.0	3.0
652.0	3.0
653.0	1.0
654.0	2.0
655.0	4.0
656.0	3.0
657.0	5.0
658.0	1.0
659.0	4.0
660.0	2.0
661.0	1.0
662.0	4.0
663.0	3.0
664.0	4.0
665.0	6.0
666.0	2.0
667.0	1.0
668.0	2.0
669.0	4.0
670.0	1.0
671.0	3.0
673.0	1.0
674.0	2.0
675.0	1.0
677.0	1.0
680.0	2.0
681.0	1.0
682.0	3.0
683.0	1.0
685.0	1.0
686.0	1.0
688.0	2.0
690.0	2.0
691.0	1.0
692.0	2.0
693.0	1.0
694.0	1.0
695.0	2.0
696.0	2.0
697.0	1.0
698.0	1.0
699.0	1.0
700.0	2.0
703.0	1.0
704.0	2.0
707.0	1.0
708.0	3.0
709.0	2.0
711.0	3.0
712.0	3.0
715.0	3.0
719.0	2.0
720.0	1.0
721.0	2.0
723.0	1.0
724.0	1.0
725.0	4.0
726.0	3.0
727.0	3.0
728.0	2.0
729.0	1.0
730.0	1.0
731.0	1.0
732.0	2.0
733.0	1.0
734.0	3.0
735.0	1.0
737.0	3.0
738.0	3.0
739.0	2.0
741.0	2.0
742.0	2.0
743.0	2.0
744.0	1.0
746.0	3.0
747.0	2.0
748.0	3.0
749.0	1.0
750.0	3.0
751.0	3.0
752.0	2.0
753.0	1.0
754.0	1.0
755.0	1.0
756.0	1.0
758.0	1.0
759.0	1.0
760.0	4.0
761.0	1.0
762.0	1.0
763.0	2.0
764.0	3.0
766.0	1.0
767.0	4.0
768.0	6.0
770.0	2.0
771.0	3.0
772.0	1.0
775.0	3.0
776.0	2.0
777.0	2.0
778.0	1.0
779.0	1.0
780.0	1.0
781.0	2.0
782.0	2.0
783.0	3.0
784.0	1.0
785.0	1.0
787.0	3.0
789.0	1.0
791.0	2.0
792.0	2.0
794.0	1.0
797.0	2.0
799.0	3.0
802.0	1.0
803.0	1.0
804.0	1.0
806.0	1.0
807.0	1.0
808.0	1.0
809.0	2.0
812.0	1.0
813.0	3.0
814.0	1.0
816.0	1.0
822.0	1.0
823.0	1.0
824.0	2.0
826.0	3.0
827.0	1.0
828.0	2.0
829.0	1.0
832.0	2.0
834.0	1.0
835.0	2.0
838.0	1.0
839.0	2.0
840.0	1.0
841.0	2.0
842.0	1.0
843.0	1.0
845.0	5.0
848.0	2.0
850.0	1.0
851.0	3.0
852.0	1.0
853.0	1.0
855.0	1.0
857.0	1.0
858.0	1.0
862.0	1.0
863.0	3.0
864.0	2.0
865.0	1.0
866.0	1.0
869.0	1.0
870.0	1.0
871.0	2.0
872.0	4.0
873.0	3.0
874.0	1.0
875.0	1.0
876.0	2.0
879.0	1.0
880.0	1.0
881.0	1.0
882.0	1.0
885.0	1.0
888.0	1.0
889.0	3.0
890.0	3.0
891.0	1.0
892.0	2.0
893.0	3.0
894.0	2.0
895.0	1.0
896.0	1.0
899.0	1.0
900.0	4.0
901.0	2.0
902.0	2.0
903.0	2.0
904.0	2.0
905.0	1.0
906.0	2.0
907.0	1.0
908.0	1.0
909.0	3.0
910.0	1.0
911.0	2.0
914.0	1.0
915.0	1.0
916.0	1.0
917.0	4.0
919.0	2.0
920.0	1.0
921.0	1.0
922.0	1.0
924.0	1.0
925.0	1.0
926.0	1.0
927.0	1.0
931.0	1.0
932.0	1.0
934.0	1.0
938.0	1.0
942.0	1.0
949.0	1.0
951.0	1.0
965.0	1.0
984.0	1.0
987.0	1.0
988.0	1.0
998.0	1.0
1003.0	1.0
1006.0	1.0
1008.0	1.0
1017.0	1.0
1018.0	1.0
1023.0	1.0
1024.0	1.0
1039.0	1.0
1044.0	1.0
1045.0	1.0
1047.0	1.0
1053.0	1.0
1056.0	1.0
1072.0	1.0
1090.0	1.0
1100.0	1.0
1110.0	1.0
1120.0	1.0
1128.0	1.0
1139.0	1.0
1164.0	1.0
1168.0	1.0
1178.0	1.0
1183.0	1.0
1190.0	1.0
1194.0	1.0
1204.0	2.0
1207.0	1.0
1212.0	1.0
1234.0	3.0
1238.0	1.0
1242.0	1.0
1243.0	1.0
1244.0	1.0
1245.0	1.0
1248.0	1.0
1249.0	1.0
1252.0	2.0
1253.0	1.0
1258.0	1.0
1262.0	1.0
1266.0	2.0
1269.0	1.0
1271.0	1.0
1275.0	1.0
1282.0	1.0
1284.0	1.0
1299.0	1.0
1300.0	1.0
1307.0	1.0
1310.0	1.0
1344.0	1.0
1381.0	1.0
1383.0	1.0
1386.0	1.0
1396.0	2.0
1399.0	1.0
1403.0	1.0
1405.0	1.0
1406.0	2.0
1412.0	1.0
1416.0	1.0
1419.0	1.0
1429.0	1.0
1437.0	1.0
1438.0	1.0
1444.0	1.0
1447.0	1.0
1450.0	1.0
1451.0	1.0
