#Coverage	Number of genomic locations
0.0	3.95517093E8
1.0	5.2070376E8
2.0	5.39332826E8
3.0	4.33389549E8
4.0	3.10967415E8
5.0	2.02204959E8
6.0	1.25419443E8
7.0	7.5901501E7
8.0	4.6596658E7
9.0	2.9841329E7
10.0	2.0435084E7
11.0	1.5009716E7
12.0	1.1720804E7
13.0	9619509.0
14.0	8120699.0
15.0	6984204.0
16.0	6091163.0
17.0	5340033.0
18.0	4710820.0
19.0	4192042.0
20.0	3738151.0
21.0	3330579.0
22.0	2986135.0
23.0	2673784.0
24.0	2408692.0
25.0	2169441.0
26.0	1951206.0
27.0	1765661.0
28.0	1604539.0
29.0	1456097.0
30.0	1318501.0
31.0	1202436.0
32.0	1100704.0
33.0	1002643.0
34.0	917607.0
35.0	839790.0
36.0	770992.0
37.0	710714.0
38.0	652735.0
39.0	605835.0
40.0	558760.0
41.0	518403.0
42.0	481723.0
43.0	450788.0
44.0	419315.0
45.0	389751.0
46.0	364387.0
47.0	341457.0
48.0	320249.0
49.0	297818.0
50.0	279897.0
51.0	260907.0
52.0	244968.0
53.0	229203.0
54.0	215505.0
55.0	201338.0
56.0	189840.0
57.0	179066.0
58.0	168417.0
59.0	159402.0
60.0	149421.0
61.0	139782.0
62.0	131408.0
63.0	124944.0
64.0	118693.0
65.0	110729.0
66.0	104946.0
67.0	100195.0
68.0	95721.0
69.0	90140.0
70.0	85904.0
71.0	81807.0
72.0	78031.0
73.0	74225.0
74.0	70416.0
75.0	66357.0
76.0	63684.0
77.0	61171.0
78.0	58316.0
79.0	56074.0
80.0	53913.0
81.0	51334.0
82.0	49980.0
83.0	47357.0
84.0	45721.0
85.0	44305.0
86.0	42122.0
87.0	40137.0
88.0	38891.0
89.0	37043.0
90.0	35787.0
91.0	35025.0
92.0	34131.0
93.0	33474.0
94.0	32068.0
95.0	30621.0
96.0	29306.0
97.0	28163.0
98.0	26876.0
99.0	25601.0
100.0	24867.0
101.0	23669.0
102.0	23064.0
103.0	22402.0
104.0	21509.0
105.0	20773.0
106.0	20072.0
107.0	19565.0
108.0	18745.0
109.0	17961.0
110.0	17557.0
111.0	17226.0
112.0	16557.0
113.0	16180.0
114.0	15513.0
115.0	15110.0
116.0	14521.0
117.0	14011.0
118.0	13785.0
119.0	13098.0
120.0	12732.0
121.0	12270.0
122.0	11838.0
123.0	11212.0
124.0	10950.0
125.0	10686.0
126.0	10464.0
127.0	10153.0
128.0	9801.0
129.0	9556.0
130.0	9092.0
131.0	9145.0
132.0	8789.0
133.0	8647.0
134.0	8310.0
135.0	8225.0
136.0	7887.0
137.0	7838.0
138.0	7744.0
139.0	7496.0
140.0	7318.0
141.0	7168.0
142.0	7140.0
143.0	6839.0
144.0	6760.0
145.0	6737.0
146.0	6558.0
147.0	6587.0
148.0	6289.0
149.0	6317.0
150.0	6118.0
151.0	5866.0
152.0	5764.0
153.0	5564.0
154.0	5621.0
155.0	5512.0
156.0	5035.0
157.0	5173.0
158.0	4974.0
159.0	4914.0
160.0	4855.0
161.0	4679.0
162.0	4547.0
163.0	4675.0
164.0	4635.0
165.0	4632.0
166.0	4516.0
167.0	4489.0
168.0	4348.0
169.0	4281.0
170.0	4143.0
171.0	4030.0
172.0	3857.0
173.0	3766.0
174.0	3785.0
175.0	3717.0
176.0	3781.0
177.0	3593.0
178.0	3456.0
179.0	3465.0
180.0	3255.0
181.0	3274.0
182.0	3264.0
183.0	3289.0
184.0	3317.0
185.0	3126.0
186.0	2946.0
187.0	2938.0
188.0	3068.0
189.0	2866.0
190.0	2836.0
191.0	2823.0
192.0	2870.0
193.0	2799.0
194.0	2782.0
195.0	2705.0
196.0	2626.0
197.0	2712.0
198.0	2675.0
199.0	2626.0
200.0	2623.0
201.0	2652.0
202.0	2593.0
203.0	2544.0
204.0	2542.0
205.0	2374.0
206.0	2362.0
207.0	2407.0
208.0	2339.0
209.0	2298.0
210.0	2314.0
211.0	2278.0
212.0	2176.0
213.0	2182.0
214.0	2096.0
215.0	2119.0
216.0	2027.0
217.0	1971.0
218.0	1852.0
219.0	1871.0
220.0	1788.0
221.0	1743.0
222.0	1749.0
223.0	1671.0
224.0	1681.0
225.0	1623.0
226.0	1622.0
227.0	1587.0
228.0	1604.0
229.0	1506.0
230.0	1517.0
231.0	1516.0
232.0	1493.0
233.0	1528.0
