#Position (bp)	insert size
3519247.5	338680.06351922516
1.05577415E7	238383.93141489307
1.75962355E7	228094.69471733735
2.46347295E7	208950.42962386314
3.16732235E7	146880.9473736002
3.87117175E7	131860.71219726992
4.57502115E7	156216.8494532268
5.27887055E7	143074.0963822842
5.98271995E7	86468.81141232887
6.68656935E7	137836.4826456242
7.39041875E7	93728.50592995934
8.09426815E7	83569.34840992161
8.79811755E7	109944.77325195457
9.50196695E7	76012.4000648265
1.020581635E8	74800.7838669525
1.090966575E8	59059.38553077333
1.161351515E8	57422.91409726955
1.231736455E8	43702.96891022145
1.302121395E8	42382.944885908
1.372506335E8	42810.95154674093
1.442891275E8	22745.17149952095
1.513276215E8	16171.04828562441
1.583661155E8	9355.195480106475
1.654046095E8	12721.870956171217
1.724431035E8	9079.238084779267
1.794815975E8	5147.1253743328925
1.865200915E8	3213.7528022217016
1.935585855E8	1572.0384398058898
2.005970795E8	1058.7269832757986
2.06554927E8	352.43334871408797
2.10074174E8	361436.37242934125
2.146740675E8	244553.58471798533
2.217125615E8	225020.3971171959
2.287510555E8	226563.8911942139
2.357895495E8	214562.2855762342
2.428280435E8	140452.01254940886
2.498665375E8	105006.45818519643
2.569050315E8	114891.40860215054
2.639435255E8	135612.0206169287
2.709820195E8	91252.42935810129
2.780205135E8	96867.59160178462
2.850590075E8	107056.48313706777
2.920975015E8	82756.5886203763
2.991359955E8	74655.49976700063
3.061744895E8	67047.78979719468
3.132129835E8	34042.86656982023
3.202514775E8	50883.11009347074
3.272899715E8	36126.87790505611
3.343284655E8	27052.95221360478
3.413669595E8	31368.674607304616
3.484054535E8	19470.69164287074
3.554439475E8	14912.880833601545
3.624824415E8	10913.325066073898
3.695209355E8	14072.644009113252
3.765594295E8	4864.5945488432535
3.835979235E8	4148.13151373425
3.906364175E8	1922.3244327561715
3.976749115E8	820.0502333241834
4.047134055E8	447.6112598250669
4.08526901E8	238.61879091259146
4.12046148E8	292739.8684992843
4.187903935E8	178496.01319047945
4.258288875E8	172535.40697142662
4.328673815E8	177179.289668616
4.399058755E8	119277.12489547566
4.469443695E8	111118.66643129739
4.539828635E8	99049.1019288094
4.610213575E8	108089.56977704377
4.680598515E8	110287.21245341303
4.750983455E8	77835.14348534755
4.821368395E8	63391.57496011262
4.891753335E8	62686.36815947372
4.962138275E8	43041.18873657178
5.032523215E8	34026.832349779965
5.102908155E8	34126.54842132698
5.173293095E8	33797.064700520335
5.243678035E8	29416.842483295142
5.314062975E8	14769.900312966784
5.384447915E8	15536.649063813527
5.454832855E8	6989.154341271069
5.525217795E8	9744.43594550198
5.595602735E8	6424.512189487899
5.665987675E8	2461.178178159174
5.736372615E8	2444.461278072753
5.806757555E8	930.0163160757206
5.877142495E8	817.3824469582788
5.918006215E8	238.95498809781432
5.953198685E8	179384.84176203035
6.017912375E8	168692.85231655746
6.088297315E8	199824.47682328746
6.158682255E8	144359.5062885135
6.229067195E8	127750.80028160967
6.299452135E8	64067.701014415376
6.369837075E8	63068.85159874973
6.440222015E8	65022.45089099955
6.510606955E8	62568.56392893826
6.580991895E8	71573.45156969891
6.651376835E8	77144.88544664724
6.721761775E8	44167.90089409616
6.792146715E8	45568.82162758186
6.862531655E8	37692.43603932735
6.932916595E8	42527.48572691798
7.003301535E8	31090.07344165648
7.073686475E8	22728.231218063804
7.144071415E8	13166.127858470174
7.214456355E8	9345.621041860466
7.284841295E8	8588.95689915459
7.355226235E8	7628.844623429705
7.425611175E8	3545.4359320934254
7.495996115E8	3762.6832105187113
7.566381055E8	2372.228479498959
7.636765995E8	942.2998716909779
7.683379745E8	239.01261551240785
7.718572215E8	253850.45714145043
7.777535875E8	141978.9549929422
7.847920815E8	151326.73402334368
7.918305755E8	126712.00289718894
7.988690695E8	138450.72633805408
8.059075635E8	104789.57067683777
8.129460575E8	120227.66937684065
8.199845515E8	75869.12267367815
8.270230455E8	70403.19169607552
8.340615395E8	73982.7087008988
8.411000335E8	50978.98960714286
8.481385275E8	63356.72270234606
8.551770215E8	37092.19819942092
8.622155155E8	51176.205924767615
8.692540095E8	33570.005120356196
8.762925035E8	28153.54687580567
8.833309975E8	16114.338115967264
8.903694915E8	31512.15226024044
8.974079855E8	13341.235150925024
9.044464795E8	12718.968977941822
9.114849735E8	7701.592373438527
9.185234675E8	2814.0570816488716
9.255619615E8	4009.251585115626
9.326004555E8	1462.6189211850196
9.396389495E8	407.71816570889155
9.442718855E8	279.88786490517793
9.477911325E8	184269.76688170971
9.537159375E8	146492.0690062034
9.607544315E8	112594.38349088783
9.677929255E8	84093.70384837037
9.748314195E8	79041.38952401496
9.818699135E8	74538.67750697536
9.889084075E8	64263.24946071442
9.959469015E8	52163.10703495095
1.0029853955E9	67688.2922622827
1.0100238895E9	36628.03404385006
1.0170623835E9	33888.83823914576
1.0241008775E9	36643.98285346442
1.0311393715E9	29781.237809267608
1.0381778655E9	21176.29716497339
1.0452163595E9	26532.025074009343
1.0522548535E9	16478.875041882282
1.0592933475E9	11279.728523095027
1.0663318415E9	12119.024378389937
1.0733703355E9	5698.183704296868
1.0804088295E9	4346.76139923425
1.0874473235E9	2043.065701729082
1.0944858175E9	1055.0234162544944
1.1015243115E9	439.09053391797784
1.106347486E9	309.76189327220817
1.109866733E9	143089.05639452572
1.1156012995E9	149686.21045814018
1.1226397935E9	128957.1755267771
1.1296782875E9	102097.1551477777
1.1367167815E9	75550.9473442635
1.1437552755E9	76538.02700712006
1.1507937695E9	80410.52244977951
1.1578322635E9	62467.032067939595
1.1648707575E9	47806.45117304244
1.1719092515E9	48990.95358901064
1.1789477455E9	39786.882006190484
1.1859862395E9	25934.035377449283
1.1930247335E9	27431.711367985317
1.2000632275E9	26649.085614754975
1.2071017215E9	25493.29739480556
1.2141402155E9	11133.286016990338
