#Mapping quality	mapping quality
0.0	6.7313644E7
1.0	2455416.0
2.0	2657881.0
3.0	2981884.0
4.0	3318316.0
5.0	2889173.0
6.0	3156662.0
7.0	3502255.0
8.0	4942878.0
9.0	3712220.0
10.0	2578055.0
11.0	2210839.0
12.0	1753321.0
13.0	1500484.0
14.0	1303287.0
15.0	1298551.0
16.0	1291462.0
17.0	1360119.0
18.0	1401332.0
19.0	1392398.0
20.0	1648812.0
21.0	1815924.0
22.0	2703300.0
23.0	2463881.0
24.0	2032442.0
25.0	1797614.0
26.0	1549005.0
27.0	1616846.0
28.0	1368011.0
29.0	1294612.0
30.0	2092641.0
31.0	1397179.0
32.0	1518987.0
33.0	1764779.0
34.0	1664069.0
35.0	1489954.0
36.0	1256001.0
37.0	1179692.0
38.0	1161673.0
39.0	1129716.0
40.0	1264491.0
41.0	1134714.0
42.0	1132111.0
43.0	1215106.0
44.0	1149393.0
45.0	1207749.0
46.0	1160972.0
47.0	1088639.0
48.0	1126390.0
49.0	975939.0
50.0	941487.0
51.0	955622.0
52.0	955348.0
53.0	866491.0
54.0	1124468.0
55.0	939552.0
56.0	956036.0
57.0	921498.0
58.0	904613.0
59.0	830800.0
60.0	3.59271587E8
