#Coverage	Number of genomic locations
0.0	2.289308947E9
1.0	4.0671191E8
2.0	8.3929276E7
3.0	2.1024537E7
4.0	7147036.0
5.0	3087417.0
6.0	1533364.0
7.0	835536.0
8.0	476823.0
9.0	292979.0
10.0	188710.0
11.0	127442.0
12.0	86678.0
13.0	62032.0
14.0	48784.0
15.0	38535.0
16.0	31830.0
17.0	26168.0
18.0	23390.0
19.0	19738.0
20.0	17615.0
21.0	16101.0
22.0	13785.0
23.0	12905.0
24.0	11706.0
25.0	10895.0
26.0	10186.0
27.0	9670.0
28.0	8868.0
29.0	8025.0
30.0	7976.0
31.0	7307.0
32.0	6449.0
33.0	6177.0
34.0	6074.0
35.0	5589.0
36.0	5611.0
37.0	5203.0
38.0	5474.0
39.0	5008.0
40.0	4773.0
41.0	4651.0
42.0	4388.0
43.0	4068.0
44.0	3939.0
45.0	4046.0
46.0	3611.0
47.0	3611.0
48.0	3535.0
49.0	3303.0
50.0	3240.0
51.0	3153.0
52.0	3137.0
53.0	3039.0
54.0	2923.0
55.0	2627.0
56.0	2574.0
57.0	2620.0
58.0	2361.0
59.0	2144.0
60.0	2307.0
61.0	2201.0
62.0	2112.0
63.0	2058.0
64.0	2209.0
65.0	2147.0
66.0	2019.0
67.0	2110.0
68.0	1934.0
69.0	1858.0
70.0	1737.0
71.0	1829.0
72.0	1702.0
73.0	1529.0
74.0	1629.0
75.0	1547.0
76.0	1464.0
77.0	1416.0
78.0	1397.0
79.0	1409.0
80.0	1425.0
81.0	1289.0
82.0	1374.0
83.0	1229.0
84.0	1198.0
85.0	1230.0
86.0	1239.0
87.0	1150.0
88.0	1178.0
89.0	1083.0
90.0	1083.0
91.0	1115.0
92.0	1052.0
93.0	1056.0
94.0	954.0
95.0	1000.0
96.0	1035.0
97.0	1062.0
98.0	1012.0
99.0	917.0
100.0	860.0
101.0	942.0
102.0	841.0
103.0	758.0
104.0	876.0
105.0	822.0
106.0	730.0
107.0	796.0
108.0	706.0
109.0	682.0
110.0	627.0
111.0	608.0
112.0	568.0
113.0	599.0
114.0	591.0
