#Coverage (X)	Coverage
1.0	89.92102541885396
2.0	73.41307390229377
3.0	54.43863636653923
4.0	37.621982092510855
5.0	25.016648911516953
6.0	16.64477291806479
7.0	11.510857230824016
8.0	8.4964071223216
9.0	6.7180002321434245
10.0	5.613396794700577
11.0	4.8632988870258345
12.0	4.304054684477293
13.0	3.85493078485149
14.0	3.4786312437382065
15.0	3.1540562324648818
16.0	2.8700062303250036
17.0	2.6192380321653417
18.0	2.396683365681241
19.0	2.1982464323397295
20.0	2.0206410529201406
21.0	1.8610240407465
22.0	1.7172554846707442
23.0	1.5872736507891005
24.0	1.4687663609681465
25.0	1.3611172545898853
26.0	1.2631030229443354
27.0	1.1734137265632967
28.0	1.0914203955958328
29.0	1.0161016821729731
30.0	0.9469326870143107
31.0	0.8836162229308542
32.0	0.8255070168662257
33.0	0.7719930415162963
34.0	0.7228344373032911
35.0	0.6776146022743177
36.0	0.6359222623213867
37.0	0.5974389188758806
38.0	0.5619802995418723
39.0	0.5291340646424203
40.0	0.49886973890464503
41.0	0.470868397532314
42.0	0.4449338337569202
43.0	0.4207868329862947
44.0	0.39837070695061527
45.0	0.37755527863927796
46.0	0.3581124807712257
47.0	0.3400447286361441
48.0	0.323235271392619
49.0	0.3074879022721291
50.0	0.29278184267954543
51.0	0.27905557376566037
