#Insert size (bp)	insert size
1.0	97.0
2.0	1005.0
3.0	1026.0
4.0	1029.0
5.0	1197.0
6.0	1126.0
7.0	1165.0
8.0	1213.0
9.0	1144.0
10.0	1073.0
11.0	1410.0
12.0	1208.0
13.0	970.0
14.0	866.0
15.0	934.0
16.0	1032.0
17.0	1014.0
18.0	1066.0
19.0	32669.0
20.0	39211.0
21.0	27287.0
22.0	15676.0
23.0	8534.0
24.0	5246.0
25.0	4019.0
26.0	3526.0
27.0	3234.0
28.0	3023.0
29.0	2700.0
30.0	2656.0
31.0	2574.0
32.0	2654.0
33.0	2691.0
34.0	2977.0
35.0	2798.0
36.0	2931.0
37.0	2744.0
38.0	3097.0
39.0	2978.0
40.0	3081.0
41.0	3106.0
42.0	3073.0
43.0	3221.0
44.0	3190.0
45.0	3236.0
46.0	3375.0
47.0	3355.0
48.0	3804.0
49.0	3555.0
50.0	3557.0
51.0	3744.0
52.0	3995.0
53.0	3958.0
54.0	3966.0
55.0	4149.0
56.0	4128.0
57.0	5460.0
58.0	4553.0
59.0	4645.0
60.0	4531.0
61.0	4804.0
62.0	4579.0
63.0	4690.0
64.0	4435.0
65.0	4749.0
66.0	4630.0
67.0	4592.0
68.0	4870.0
69.0	4771.0
70.0	4835.0
71.0	4970.0
72.0	4834.0
73.0	4820.0
74.0	4826.0
75.0	4979.0
76.0	5299.0
77.0	5214.0
78.0	5175.0
79.0	5302.0
80.0	5493.0
81.0	5719.0
82.0	5738.0
83.0	5753.0
84.0	5413.0
85.0	5612.0
86.0	6347.0
87.0	5609.0
88.0	5807.0
89.0	5902.0
90.0	6068.0
91.0	5762.0
92.0	5836.0
93.0	5926.0
94.0	6447.0
95.0	6023.0
96.0	6125.0
97.0	6259.0
98.0	6383.0
99.0	6730.0
100.0	6237.0
101.0	6551.0
102.0	6607.0
103.0	6801.0
104.0	6909.0
105.0	6765.0
106.0	6832.0
107.0	7123.0
108.0	7013.0
109.0	7318.0
110.0	7252.0
111.0	7679.0
112.0	7447.0
113.0	7609.0
114.0	7594.0
115.0	7812.0
116.0	8140.0
117.0	8193.0
118.0	8265.0
119.0	8452.0
120.0	8364.0
121.0	9140.0
122.0	9025.0
123.0	9496.0
124.0	9530.0
125.0	9747.0
126.0	10337.0
127.0	10676.0
128.0	11392.0
129.0	11569.0
130.0	12096.0
131.0	12774.0
132.0	13495.0
133.0	13899.0
134.0	14508.0
135.0	15180.0
136.0	16292.0
137.0	17144.0
138.0	18152.0
139.0	19437.0
140.0	21879.0
141.0	24316.0
142.0	27956.0
143.0	37115.0
144.0	282849.0
145.0	295078.0
146.0	301169.0
147.0	306246.0
148.0	310302.0
149.0	313550.0
150.0	318276.0
151.0	322483.0
152.0	325511.0
153.0	331265.0
154.0	334046.0
155.0	336913.0
156.0	340102.0
157.0	343316.0
158.0	343816.0
159.0	348126.0
160.0	352224.0
161.0	354648.0
162.0	358892.0
163.0	363914.0
164.0	364992.0
165.0	369541.0
166.0	371740.0
167.0	371488.0
168.0	373059.0
169.0	377687.0
170.0	378881.0
171.0	381557.0
172.0	382949.0
173.0	386266.0
174.0	388958.0
175.0	391034.0
176.0	392838.0
177.0	394372.0
178.0	394873.0
179.0	396107.0
180.0	397938.0
181.0	398218.0
182.0	400769.0
