#Duplication rate	Coverage
1.0	5.2397236E7
2.0	5495793.0
3.0	640493.0
4.0	168761.0
5.0	49880.0
6.0	28838.0
7.0	17344.0
8.0	13133.0
9.0	9948.0
10.0	8085.0
11.0	6509.0
12.0	5706.0
13.0	5085.0
14.0	4412.0
15.0	4132.0
16.0	3579.0
17.0	3422.0
18.0	2984.0
19.0	2730.0
20.0	2657.0
21.0	2354.0
22.0	2098.0
23.0	2018.0
24.0	1823.0
25.0	1728.0
26.0	1594.0
27.0	1466.0
28.0	1330.0
29.0	1238.0
30.0	1071.0
31.0	1013.0
32.0	937.0
33.0	816.0
34.0	760.0
35.0	674.0
36.0	611.0
37.0	604.0
38.0	540.0
39.0	450.0
40.0	408.0
41.0	358.0
42.0	344.0
43.0	307.0
44.0	239.0
45.0	241.0
46.0	217.0
47.0	184.0
48.0	200.0
49.0	158.0
50.0	2814.0
