#Mapping quality	mapping quality
0.0	6.26073E7
1.0	4079826.0
2.0	3984994.0
3.0	4272168.0
4.0	3805139.0
5.0	3605731.0
6.0	3801011.0
7.0	3412752.0
8.0	3485783.0
9.0	3624516.0
10.0	3521321.0
11.0	2871255.0
12.0	3096493.0
13.0	4245393.0
14.0	2708914.0
15.0	3493646.0
16.0	3198171.0
17.0	2834080.0
18.0	3135013.0
19.0	2993350.0
20.0	5642604.0
21.0	3635188.0
22.0	3633088.0
23.0	3457413.0
24.0	3989857.0
25.0	4132513.0
26.0	3789174.0
27.0	5641163.0
28.0	3747683.0
29.0	3707104.0
30.0	8581646.0
31.0	4482245.0
32.0	4529705.0
33.0	5345407.0
34.0	4711815.0
35.0	4778777.0
36.0	5268803.0
37.0	5097832.0
38.0	4824144.0
39.0	5319612.0
40.0	1.5537791E7
41.0	6006237.0
42.0	6469210.0
43.0	6692934.0
44.0	6261019.0
45.0	8824990.0
46.0	7581375.0
47.0	7537269.0
48.0	9481404.0
49.0	7304192.0
50.0	1.2001894E7
51.0	8296021.0
52.0	8601495.0
53.0	1.1256646E7
54.0	9026102.0
55.0	1.0765998E7
56.0	1.1058676E7
57.0	1.0707653E7
58.0	1.0028623E7
59.0	9754472.0
60.0	1.886005431E9
