#Mapping quality	mapping quality
0.0	7.3176425E7
1.0	4065892.0
2.0	4054381.0
3.0	4290964.0
4.0	3830312.0
5.0	3665323.0
6.0	3815707.0
7.0	3486019.0
8.0	3706501.0
9.0	3691932.0
10.0	3641972.0
11.0	2971954.0
12.0	3165034.0
13.0	4087535.0
14.0	2742393.0
15.0	3512786.0
16.0	3247989.0
17.0	2895871.0
18.0	3146781.0
19.0	3061908.0
20.0	5886795.0
21.0	3714708.0
22.0	3841618.0
23.0	3577430.0
24.0	4193409.0
25.0	4188755.0
26.0	3934309.0
27.0	5515947.0
28.0	3870766.0
29.0	3782055.0
30.0	1.055387E7
31.0	4629021.0
32.0	4803533.0
33.0	5421641.0
34.0	5061426.0
35.0	5020252.0
36.0	5567155.0
37.0	5134152.0
38.0	4914039.0
39.0	5346377.0
40.0	1.5900309E7
41.0	6168845.0
42.0	6821246.0
43.0	6966522.0
44.0	6314141.0
45.0	9714971.0
46.0	7565955.0
47.0	7822594.0
48.0	1.0282315E7
49.0	7368946.0
50.0	1.1488811E7
51.0	8646853.0
52.0	8707580.0
53.0	1.0355712E7
54.0	9077312.0
55.0	9863895.0
56.0	9961762.0
57.0	9723495.0
58.0	9006832.0
59.0	8548071.0
60.0	1.73551236E9
