#Coverage (X)	Coverage
1.0	82.28495389731265
2.0	63.46718618752314
3.0	44.92759183142036
4.0	31.16091167564491
5.0	21.164033217354103
6.0	14.66035265045231
7.0	10.400477841196789
8.0	7.719689312421394
9.0	5.978971526088728
10.0	4.836466687940259
11.0	4.0437097561323725
12.0	3.4705601980430743
13.0	3.031423379217401
14.0	2.681313072866132
15.0	2.391174018856077
16.0	2.145037849059946
17.0	1.9329002204600982
18.0	1.7476385858309982
19.0	1.5852274386734848
20.0	1.4412158263129982
21.0	1.3133937942004081
22.0	1.1991655807772759
23.0	1.096974247685452
24.0	1.005385539075533
25.0	0.9230568380305613
26.0	0.8487096038483344
27.0	0.7814180346785662
28.0	0.7204982483487896
29.0	0.6653844987676365
30.0	0.6152122543012837
31.0	0.5697589531084049
32.0	0.5284780293393254
33.0	0.490877509795169
34.0	0.4565588361578108
35.0	0.42547160701441555
36.0	0.39696603839993827
37.0	0.3710928869168697
38.0	0.3475488205950654
39.0	0.3259705514497142
40.0	0.30619074963171045
41.0	0.28799534233262136
42.0	0.27121426474296584
43.0	0.25572959389543826
44.0	0.2414817644839644
45.0	0.22826085941913732
46.0	0.21601011939320358
47.0	0.2046849681037486
48.0	0.19418279125784466
49.0	0.1844095346333745
50.0	0.17535031578354676
51.0	0.1669914954254068
