#Mapping quality	mapping quality
0.0	5.0476401E7
1.0	6993453.0
2.0	6201921.0
3.0	5714734.0
4.0	5298276.0
5.0	5094533.0
6.0	4996519.0
7.0	4599500.0
8.0	4831773.0
9.0	4574741.0
10.0	4888213.0
11.0	4454526.0
12.0	4641202.0
13.0	4996164.0
14.0	4440454.0
15.0	4942049.0
16.0	4815043.0
17.0	4718153.0
18.0	4802726.0
19.0	4706304.0
20.0	6524281.0
21.0	5221597.0
22.0	5360704.0
23.0	5363828.0
24.0	5832879.0
25.0	5864595.0
26.0	5893445.0
27.0	6120528.0
28.0	6008839.0
29.0	5986146.0
30.0	9766026.0
31.0	6645947.0
32.0	6842269.0
33.0	7161001.0
34.0	7184720.0
35.0	7215435.0
36.0	8117474.0
37.0	7514043.0
38.0	7480350.0
39.0	7414159.0
40.0	1.314169E7
41.0	8251369.0
42.0	9250887.0
43.0	8764862.0
44.0	8640988.0
45.0	1.352347E7
46.0	1.0125726E7
47.0	9842058.0
48.0	1.5079343E7
49.0	1.0814426E7
50.0	1.7204064E7
51.0	1.7094374E7
52.0	1.7853669E7
53.0	1.9108951E7
54.0	2.2376469E7
55.0	2.4157384E7
56.0	2.3781474E7
57.0	2.3179119E7
58.0	2.4721711E7
59.0	2.3935341E7
60.0	2.042071725E9
61.0	1.101125E7
62.0	4800624.0
63.0	1469154.0
64.0	289502.0
65.0	692383.0
66.0	104825.0
67.0	18356.0
68.0	6061.0
69.0	536.0
70.0	121707.0
