#Mapping quality	mapping quality
0.0	3.1918734E7
1.0	5792970.0
2.0	5196736.0
3.0	5003097.0
4.0	4596273.0
5.0	4430720.0
6.0	4419313.0
7.0	4102203.0
8.0	4170342.0
9.0	4116942.0
10.0	4213946.0
11.0	3877252.0
12.0	3992445.0
13.0	4444070.0
14.0	3838279.0
15.0	4187719.0
16.0	4115666.0
17.0	4017173.0
18.0	4119249.0
19.0	4021761.0
20.0	5287490.0
21.0	4413499.0
22.0	4495888.0
23.0	4482260.0
24.0	4835683.0
25.0	4913929.0
26.0	5042488.0
27.0	5295351.0
28.0	5130158.0
29.0	5155083.0
30.0	7152185.0
31.0	5700793.0
32.0	5926320.0
33.0	6320784.0
34.0	6226284.0
35.0	6384221.0
36.0	7067223.0
37.0	6844304.0
38.0	6830834.0
39.0	6865204.0
40.0	1.0902918E7
41.0	7543897.0
42.0	8231612.0
43.0	8007962.0
44.0	8157157.0
45.0	1.057318E7
46.0	9249268.0
47.0	8778527.0
48.0	1.1529085E7
49.0	9371547.0
50.0	1.2990389E7
51.0	1.2154494E7
52.0	1.2626723E7
53.0	1.3620268E7
54.0	1.3953958E7
55.0	1.5331529E7
56.0	1.675001E7
57.0	1.870761E7
58.0	2.0857244E7
59.0	2.0889105E7
60.0	2.203176709E9
