#Position (bp)	Coverage
3519247.5	2.512039365239212
1.05577415E7	2.5572071241376353
1.75962355E7	2.5958567273055855
2.46347295E7	2.689353574784606
3.16732235E7	2.69064206064536
3.87117175E7	2.585777298382296
4.57502115E7	2.6307516920523053
5.27887055E7	2.6497002057542423
5.98271995E7	2.6722780469799363
6.68656935E7	2.637297126345494
7.39041875E7	2.683384115977083
8.09426815E7	2.5916626482881138
8.79811755E7	2.6241349356836845
9.50196695E7	2.516347815313901
1.020581635E8	2.6576139725344654
1.090966575E8	2.5455199649243148
1.161351515E8	2.6716901371230835
1.231736455E8	3.369174996810397
1.302121395E8	2.637228361635316
1.372506335E8	2.6799708858173354
1.442891275E8	2.639913879304294
1.513276215E8	2.647371298462427
1.583661155E8	2.6092749386445453
1.654046095E8	2.5432228826223335
1.724431035E8	2.622123425835129
1.794815975E8	2.455058425850757
1.865200915E8	2.3798700403807973
1.935585855E8	2.3279792523798415
2.005970795E8	2.365699537429456
2.06554927E8	2.386376325273451
2.10074174E8	2.3427471425669726
2.146740675E8	2.5168092776665008
2.217125615E8	2.358797492759104
2.287510555E8	2.502153585696031
2.357895495E8	2.432411393687343
2.428280435E8	2.6639629159305955
2.498665375E8	2.6520759980757247
2.569050315E8	2.6088499897847464
2.639435255E8	2.5349419918522345
2.709820195E8	2.650866648462015
2.780205135E8	2.6494211687898006
2.850590075E8	2.694016788250441
2.920975015E8	2.542262876120943
2.991359955E8	2.8777090667406977
3.061744895E8	2.582741847900986
3.132129835E8	2.6214100630049555
3.202514775E8	2.5627046069798456
3.272899715E8	5.823450158514023
3.343284655E8	3.614232107038807
3.413669595E8	2.6711816476649695
3.484054535E8	2.649631156892369
3.554439475E8	2.626087768207233
3.624824415E8	2.620096855946741
3.695209355E8	2.6198871519958673
3.765594295E8	2.5680287572881357
3.835979235E8	2.535771998953185
3.906364175E8	2.6686664789371135
3.976749115E8	2.5016337301701186
4.047134055E8	2.4276467380664104
4.08526901E8	2.6886271297899564
4.12046148E8	2.426385004520157
4.187903935E8	2.4688525698821366
4.258288875E8	2.4406301973120956
4.328673815E8	2.4661880794385844
4.399058755E8	2.516758272437257
4.469443695E8	2.6161244152513308
4.539828635E8	2.608454592701223
4.610213575E8	3.24895808677254
4.680598515E8	2.6359705641576165
4.750983455E8	2.504052571473386
4.821368395E8	2.562371723269211
4.891753335E8	2.601339008032116
4.962138275E8	2.652614181385961
5.032523215E8	2.6664847622232823
5.102908155E8	2.6729060222257774
5.173293095E8	2.6630441114249725
5.243678035E8	2.68862458361121
5.314062975E8	2.57649960346631
5.384447915E8	2.7068789147223824
5.454832855E8	2.682066078340054
5.525217795E8	2.654143343732338
5.595602735E8	2.6155561118614297
5.665987675E8	2.6707564146534755
5.736372615E8	2.570968164496553
5.806757555E8	2.6004511760612425
5.877142495E8	2.452692862990293
5.918006215E8	2.374517081772096
5.953198685E8	2.517615464401539
6.017912375E8	3.6407965965446585
6.088297315E8	2.557505483417333
6.158682255E8	2.605789391878433
6.229067195E8	2.611410480707947
6.299452135E8	2.6227271061110518
6.369837075E8	2.662874757014782
6.440222015E8	2.586905664762945
6.510606955E8	2.6173796553637754
6.580991895E8	2.6113886010274356
6.651376835E8	2.6447292560027758
6.721761775E8	2.6275127889574104
6.792146715E8	2.620339379418381
6.862531655E8	2.6769365719428047
6.932916595E8	2.6318267799901514
7.003301535E8	2.563873464977025
7.073686475E8	2.53208683562137
7.144071415E8	2.6331368613797212
7.214456355E8	2.642121453822366
7.284841295E8	2.7699361539556615
7.355226235E8	2.6747093909577817
7.425611175E8	2.5984912397453206
7.495996115E8	2.560115416735455
7.566381055E8	2.4222370580979398
7.636765995E8	2.365473352680275
7.683379745E8	2.3222633540198645
7.718572215E8	2.5348564796293327
7.777535875E8	2.613670481213737
7.847920815E8	2.6193165753924066
7.918305755E8	2.6486771175765726
7.988690695E8	2.6229042746928535
8.059075635E8	2.630926729496395
8.129460575E8	2.622900864872514
8.199845515E8	2.6329902391051268
8.270230455E8	2.6430661161322293
8.340615395E8	2.6297787566487947
8.411000335E8	2.9276892187448054
8.481385275E8	4.653244429845362
8.551770215E8	3.261837262346178
8.622155155E8	2.853648664046599
8.692540095E8	7.741387575239817
8.762925035E8	6.567935555532192
8.833309975E8	2.9740266880954933
8.903694915E8	2.4424315769822353
8.974079855E8	2.9574426006472407
9.044464795E8	2.8508132563585336
9.114849735E8	2.6016075313838445
9.185234675E8	2.490887113067085
9.255619615E8	2.575696590776379
9.326004555E8	2.5618802829127936
9.396389495E8	2.499112168029127
9.442718855E8	2.3891072821945802
9.477911325E8	2.4627290217072297
