#Position (bp)	Coverage
3519247.5	0.16104595670607946
1.05577415E7	0.14690671044118245
1.75962355E7	0.14310120886655583
2.46347295E7	0.1348176186553544
3.16732235E7	0.133699907963266
3.87117175E7	0.13364876065817488
4.57502115E7	0.13418296584468212
5.27887055E7	0.13375730660564603
5.98271995E7	0.13909637487792134
6.68656935E7	0.1369140898607003
7.39041875E7	0.1397585904030038
8.09426815E7	0.13634649685003639
8.79811755E7	0.142553080246996
9.50196695E7	0.1436249004403499
1.020581635E8	0.1415569864803465
1.090966575E8	0.14149958783796648
1.161351515E8	0.13884220118678797
1.231736455E8	0.17044058004453794
1.302121395E8	0.13875425623720075
1.372506335E8	0.13815824805704174
1.442891275E8	0.13688553261535777
1.513276215E8	0.13628213649113005
1.583661155E8	0.139328526812696
1.654046095E8	0.1407762796984696
1.724431035E8	0.14575333871137774
1.794815975E8	0.1437473698208736
1.865200915E8	0.143560966308986
1.935585855E8	0.1443850062243429
2.005970795E8	0.14654200174071327
2.06554927E8	0.15823953123933174
2.10074174E8	0.15525335991001682
2.146740675E8	0.15004630251869222
2.217125615E8	0.14463179197140752
2.287510555E8	0.1395288537576362
2.357895495E8	0.1410590106349455
2.428280435E8	0.13827460817612405
2.498665375E8	0.13499109326512176
2.569050315E8	0.1406408814158256
2.639435255E8	0.13884106458000817
2.709820195E8	0.13953979359789181
2.780205135E8	0.14082842153449304
2.850590075E8	0.14959137565507621
2.920975015E8	0.1414153368604136
2.991359955E8	0.14104196153324844
3.061744895E8	0.1352419992117632
3.132129835E8	0.13633157888605146
3.202514775E8	0.1381353738455982
3.272899715E8	0.3100180237420107
3.343284655E8	0.1962266359820723
3.413669595E8	0.137082875967501
3.484054535E8	0.13361466245478082
3.554439475E8	0.13352572297426127
3.624824415E8	0.1371340232725921
3.695209355E8	0.13718431812259838
3.765594295E8	0.14160614472357297
3.835979235E8	0.13958582617247384
3.906364175E8	0.13466829693965782
3.976749115E8	0.14429123616500916
4.047134055E8	0.14881095302489425
4.08526901E8	0.17675196305163832
4.12046148E8	0.1548465836495738
4.187903935E8	0.13938407846905887
4.258288875E8	0.13941178325931655
4.328673815E8	0.14014944105940844
4.399058755E8	0.13704067944080084
4.469443695E8	0.1476548818539875
4.539828635E8	0.1427546858745635
4.610213575E8	0.17860070634428332
4.680598515E8	0.14911996799315308
4.750983455E8	0.13967732301824795
4.821368395E8	0.14075823606584023
4.891753335E8	0.14200623031006349
4.962138275E8	0.13705360834292107
5.032523215E8	0.13220541212367304
5.102908155E8	0.13750143141416332
5.173293095E8	0.13625940435553402
5.243678035E8	0.13403051846034109
5.314062975E8	0.1357446635601309
5.384447915E8	0.136020574855928
5.454832855E8	0.1400063706810008
5.525217795E8	0.1367495660293239
5.595602735E8	0.13956153120255554
5.665987675E8	0.13499137741681672
5.736372615E8	0.14205410987066266
5.806757555E8	0.14404587117641926
5.877142495E8	0.1576649777637091
5.918006215E8	0.16861626625523474
5.953198685E8	0.16535664853959287
6.017912375E8	0.24529707633479547
6.088297315E8	0.1432090444347896
6.158682255E8	0.13451116105235011
6.229067195E8	0.13409857279128176
6.299452135E8	0.13705886514927768
6.369837075E8	0.1385553500507353
6.440222015E8	0.13894705316222475
6.510606955E8	0.14030714525010607
6.580991895E8	0.1514335310934413
6.651376835E8	0.14131204771929903
6.721761775E8	0.14185364084987498
6.792146715E8	0.1325954103249928
6.862531655E8	0.14050590936072405
6.932916595E8	0.13728419744337353
7.003301535E8	0.1412823538671767
7.073686475E8	0.14087559071585484
7.144071415E8	0.13941902912753779
7.214456355E8	0.13704849361241198
