#Coverage	Number of genomic locations
0.0	2.410361402E9
1.0	3.25918664E8
2.0	5.7997327E7
3.0	1.3153868E7
4.0	4108436.0
5.0	1655325.0
6.0	775544.0
7.0	405442.0
8.0	232454.0
9.0	138144.0
10.0	90519.0
11.0	64511.0
12.0	46623.0
13.0	35818.0
14.0	29058.0
15.0	23724.0
16.0	19491.0
17.0	16637.0
18.0	15501.0
19.0	13548.0
20.0	12074.0
21.0	11145.0
22.0	10642.0
23.0	9735.0
24.0	9363.0
25.0	8725.0
26.0	8157.0
27.0	7683.0
28.0	7014.0
29.0	7024.0
30.0	6828.0
31.0	6361.0
32.0	6108.0
33.0	5714.0
34.0	5522.0
35.0	5330.0
36.0	4937.0
37.0	4433.0
38.0	3990.0
39.0	3670.0
40.0	3675.0
41.0	3489.0
42.0	3341.0
43.0	3297.0
44.0	3203.0
45.0	2759.0
46.0	2801.0
47.0	2630.0
48.0	2549.0
49.0	2354.0
50.0	2353.0
51.0	2308.0
52.0	2182.0
53.0	2198.0
54.0	2111.0
55.0	2029.0
56.0	1926.0
57.0	1955.0
58.0	1882.0
59.0	1715.0
60.0	1770.0
61.0	1692.0
62.0	1718.0
63.0	1705.0
64.0	1655.0
65.0	1679.0
66.0	1523.0
67.0	1508.0
68.0	1394.0
69.0	1380.0
70.0	1251.0
71.0	1285.0
72.0	1181.0
73.0	1228.0
74.0	1203.0
75.0	1117.0
76.0	1055.0
77.0	1116.0
78.0	991.0
79.0	897.0
80.0	968.0
81.0	844.0
82.0	813.0
83.0	860.0
84.0	790.0
85.0	785.0
86.0	722.0
87.0	679.0
88.0	621.0
89.0	558.0
90.0	602.0
91.0	599.0
92.0	616.0
93.0	557.0
94.0	546.0
95.0	579.0
96.0	529.0
97.0	509.0
98.0	496.0
99.0	500.0
100.0	510.0
101.0	440.0
102.0	448.0
103.0	438.0
104.0	429.0
105.0	390.0
106.0	368.0
107.0	340.0
108.0	354.0
109.0	357.0
110.0	333.0
111.0	352.0
112.0	333.0
113.0	277.0
114.0	293.0
115.0	290.0
116.0	287.0
117.0	260.0
118.0	272.0
119.0	252.0
120.0	243.0
121.0	263.0
122.0	260.0
123.0	285.0
124.0	278.0
125.0	330.0
126.0	303.0
127.0	274.0
128.0	243.0
129.0	306.0
130.0	281.0
131.0	253.0
132.0	234.0
133.0	234.0
134.0	222.0
135.0	229.0
136.0	221.0
137.0	218.0
138.0	205.0
139.0	200.0
140.0	198.0
141.0	179.0
142.0	198.0
143.0	176.0
