#Mapping quality	mapping quality
0.0	4.3466047E7
1.0	7488101.0
2.0	6541669.0
3.0	6129121.0
4.0	5659998.0
5.0	5413780.0
6.0	5327695.0
7.0	4957353.0
8.0	5108660.0
9.0	4902975.0
10.0	5102011.0
11.0	4745044.0
12.0	4855139.0
13.0	5172364.0
14.0	4716165.0
15.0	5084788.0
16.0	5030703.0
17.0	4987069.0
18.0	5065151.0
19.0	4977750.0
20.0	6252682.0
21.0	5417786.0
22.0	5546345.0
23.0	5551968.0
24.0	5934234.0
25.0	6033032.0
26.0	6109611.0
27.0	6290523.0
28.0	6248874.0
29.0	6243793.0
30.0	8835372.0
31.0	6824879.0
32.0	7035648.0
33.0	7318339.0
34.0	7390727.0
35.0	7447548.0
36.0	8300940.0
37.0	7843151.0
38.0	7828538.0
39.0	7718130.0
40.0	1.2625513E7
41.0	8476117.0
42.0	9677292.0
43.0	9032490.0
44.0	8960625.0
45.0	1.4052176E7
46.0	1.0693849E7
47.0	1.0191884E7
48.0	1.6459782E7
49.0	1.1495894E7
50.0	1.9310958E7
51.0	1.9882923E7
52.0	2.0864567E7
53.0	2.2037938E7
54.0	2.617543E7
55.0	2.6419743E7
56.0	2.4480555E7
57.0	2.4544395E7
58.0	2.6495295E7
59.0	2.5305704E7
60.0	2.034847427E9
61.0	1.2188048E7
62.0	4744518.0
63.0	1259365.0
64.0	283192.0
65.0	501947.0
66.0	88307.0
67.0	14741.0
68.0	6053.0
69.0	192.0
70.0	64887.0
