#Duplication rate	Coverage
1.0	1.56178321E8
2.0	2.0573855E7
3.0	3815132.0
4.0	1298897.0
5.0	530779.0
6.0	280898.0
7.0	161050.0
8.0	104632.0
9.0	70843.0
10.0	50860.0
11.0	37892.0
12.0	29246.0
13.0	22927.0
14.0	18672.0
15.0	15468.0
16.0	12810.0
17.0	10821.0
18.0	9444.0
19.0	8154.0
20.0	7179.0
21.0	6327.0
22.0	5815.0
23.0	4946.0
24.0	4456.0
25.0	4197.0
26.0	3921.0
27.0	3381.0
28.0	3253.0
29.0	2992.0
30.0	2721.0
31.0	2490.0
32.0	2321.0
33.0	2206.0
34.0	2024.0
35.0	1915.0
36.0	1863.0
37.0	1687.0
38.0	1706.0
39.0	1511.0
40.0	1433.0
41.0	1333.0
42.0	1253.0
43.0	1221.0
44.0	1147.0
45.0	1139.0
46.0	1109.0
47.0	945.0
48.0	938.0
49.0	912.0
50.0	30728.0
