#Coverage	Number of genomic locations
0.0	2.299012E7
1.0	4.061917E7
2.0	8.8798817E7
3.0	1.53781577E8
4.0	2.20090207E8
5.0	2.71543819E8
6.0	2.96961723E8
7.0	2.94014755E8
8.0	2.68200802E8
9.0	2.28235248E8
10.0	1.8318638E8
11.0	1.40083589E8
12.0	1.030257E8
13.0	7.3621023E7
14.0	5.1738379E7
15.0	3.6265879E7
16.0	2.5699275E7
17.0	1.8638711E7
18.0	1.4115953E7
19.0	1.1162935E7
20.0	9220854.0
21.0	7922229.0
22.0	6996362.0
23.0	6320251.0
24.0	5774643.0
25.0	5326638.0
26.0	4965391.0
27.0	4635861.0
28.0	4358660.0
29.0	4096245.0
30.0	3863031.0
31.0	3635919.0
32.0	3434962.0
33.0	3239557.0
34.0	3061751.0
35.0	2901708.0
36.0	2750240.0
37.0	2619754.0
38.0	2481664.0
39.0	2364650.0
40.0	2245298.0
41.0	2140759.0
42.0	2039629.0
43.0	1941496.0
44.0	1859138.0
45.0	1772434.0
46.0	1696784.0
47.0	1620984.0
48.0	1555964.0
49.0	1495394.0
50.0	1438354.0
51.0	1387692.0
52.0	1335470.0
53.0	1292076.0
54.0	1248819.0
55.0	1204898.0
56.0	1164410.0
57.0	1127531.0
58.0	1089153.0
59.0	1056486.0
60.0	1021579.0
61.0	988348.0
62.0	957186.0
63.0	928409.0
64.0	901353.0
65.0	875602.0
66.0	853222.0
67.0	829961.0
68.0	805487.0
69.0	781264.0
70.0	756476.0
71.0	734122.0
72.0	711081.0
73.0	695089.0
74.0	675735.0
75.0	657431.0
76.0	640955.0
77.0	623547.0
78.0	604039.0
79.0	587453.0
80.0	571796.0
81.0	556090.0
82.0	540351.0
83.0	525310.0
84.0	512307.0
85.0	495200.0
86.0	481272.0
87.0	468457.0
88.0	453357.0
89.0	440321.0
90.0	428129.0
91.0	416555.0
92.0	404629.0
93.0	391689.0
94.0	380970.0
95.0	370940.0
96.0	359651.0
97.0	349955.0
98.0	340619.0
99.0	331614.0
100.0	322164.0
101.0	312692.0
102.0	302512.0
103.0	294400.0
104.0	286880.0
105.0	280288.0
106.0	271924.0
107.0	265320.0
108.0	257166.0
109.0	250840.0
110.0	245348.0
