#Mapping quality	mapping quality
0.0	6.4273189E7
1.0	2360070.0
2.0	2600988.0
3.0	2896623.0
4.0	3246262.0
5.0	2842992.0
6.0	3154097.0
7.0	3505906.0
8.0	4912538.0
9.0	3634307.0
10.0	2518531.0
11.0	2122645.0
12.0	1673655.0
13.0	1437438.0
14.0	1272602.0
15.0	1265165.0
16.0	1279213.0
17.0	1346210.0
18.0	1377076.0
19.0	1380493.0
20.0	1607496.0
21.0	1822243.0
22.0	2691408.0
23.0	2409364.0
24.0	1963020.0
25.0	1784836.0
26.0	1514740.0
27.0	1559393.0
28.0	1332939.0
29.0	1274699.0
30.0	1974645.0
31.0	1390117.0
32.0	1530139.0
33.0	1694829.0
34.0	1612211.0
35.0	1444978.0
36.0	1234799.0
37.0	1166330.0
38.0	1114280.0
39.0	1110779.0
40.0	1239523.0
41.0	1098865.0
42.0	1117915.0
43.0	1205202.0
44.0	1131175.0
45.0	1198178.0
46.0	1126857.0
47.0	1070089.0
48.0	1096998.0
49.0	947633.0
50.0	924013.0
51.0	902497.0
52.0	916860.0
53.0	854677.0
54.0	1111298.0
55.0	929907.0
56.0	931662.0
57.0	891863.0
58.0	893542.0
59.0	823381.0
60.0	3.61491971E8
