#Coverage	Number of genomic locations
0.0	2.292159917E9
1.0	4.04913188E8
2.0	8.334333E7
3.0	2.0907586E7
4.0	7033307.0
5.0	3016690.0
6.0	1479005.0
7.0	799359.0
8.0	456655.0
9.0	274904.0
10.0	180848.0
11.0	123713.0
12.0	89562.0
13.0	66161.0
14.0	51582.0
15.0	39098.0
16.0	32037.0
17.0	26380.0
18.0	22060.0
19.0	18917.0
20.0	16454.0
21.0	14289.0
22.0	12826.0
23.0	11678.0
24.0	11415.0
25.0	10261.0
26.0	10003.0
27.0	8984.0
28.0	8273.0
29.0	8290.0
30.0	8104.0
31.0	7816.0
32.0	7449.0
33.0	6870.0
34.0	6281.0
35.0	5897.0
36.0	5731.0
37.0	5335.0
38.0	5261.0
39.0	4728.0
40.0	4515.0
41.0	4341.0
42.0	4301.0
43.0	4161.0
44.0	3994.0
45.0	4019.0
46.0	3755.0
47.0	3460.0
48.0	3371.0
49.0	3151.0
50.0	2937.0
51.0	2803.0
52.0	2635.0
53.0	2492.0
54.0	2578.0
55.0	2545.0
56.0	2363.0
57.0	2301.0
58.0	2238.0
59.0	2108.0
60.0	1978.0
61.0	2084.0
62.0	1965.0
63.0	1801.0
64.0	1843.0
65.0	1830.0
66.0	1758.0
67.0	1902.0
68.0	1794.0
69.0	1758.0
70.0	1624.0
71.0	1604.0
72.0	1529.0
73.0	1449.0
74.0	1483.0
75.0	1393.0
76.0	1341.0
77.0	1286.0
78.0	1350.0
79.0	1329.0
80.0	1224.0
81.0	1212.0
82.0	1199.0
83.0	1143.0
84.0	1177.0
85.0	1102.0
86.0	1016.0
87.0	1038.0
88.0	933.0
89.0	934.0
90.0	960.0
91.0	886.0
92.0	826.0
93.0	804.0
94.0	741.0
95.0	715.0
96.0	694.0
97.0	764.0
98.0	671.0
99.0	658.0
100.0	614.0
101.0	604.0
102.0	596.0
103.0	541.0
104.0	558.0
105.0	592.0
106.0	529.0
107.0	579.0
108.0	573.0
109.0	489.0
110.0	506.0
111.0	534.0
112.0	468.0
113.0	463.0
114.0	467.0
115.0	487.0
116.0	463.0
117.0	465.0
118.0	460.0
119.0	424.0
120.0	454.0
121.0	392.0
122.0	416.0
123.0	394.0
124.0	406.0
125.0	403.0
126.0	397.0
127.0	335.0
128.0	349.0
129.0	342.0
130.0	333.0
131.0	309.0
132.0	304.0
133.0	277.0
134.0	308.0
135.0	337.0
136.0	357.0
137.0	342.0
