#Read position (bp)	Clipping profile
0.0	18.26498557779769
1.0	1.8585651432708912
2.0	1.693373571464012
3.0	1.5085797395802447
4.0	1.3314450603235166
5.0	1.1416578668954938
6.0	1.0365371846253315
7.0	0.9396360681222016
8.0	0.8783919190242209
9.0	0.8202322485471472
10.0	0.7622418181660787
11.0	0.7267782309319787
12.0	0.6913260648086519
13.0	0.657536449014948
14.0	0.6255243733706991
15.0	0.5939076239016282
16.0	0.5706116727723536
17.0	0.5476653633751635
18.0	0.5250300196758484
19.0	0.5085420888502976
20.0	0.49172294581231935
21.0	0.47841994746834143
22.0	0.4649773000880892
23.0	0.4518425035573191
24.0	0.4404312564705297
25.0	0.4287212435087371
26.0	0.41865509178621096
27.0	0.4084376103459378
28.0	0.398466980640789
29.0	0.38919381740491366
30.0	0.8869268631910177
31.0	0.874707832087712
32.0	0.816070551523752
33.0	0.7882419768416473
34.0	0.7430112633307238
35.0	0.8555413912151075
36.0	0.8131789339324952
37.0	0.7908683131781228
38.0	0.7644245481772888
39.0	0.7478244828095995
40.0	0.7600650582809548
41.0	0.7604497420574577
42.0	0.7205337386166405
43.0	0.7181965640392908
44.0	0.6768440963480232
45.0	0.6977146188621539
46.0	0.6770416296502626
47.0	0.6617848426519409
48.0	0.6542910365604162
49.0	0.6259370907827366
50.0	0.6232681848515604
51.0	0.607305884692284
52.0	0.5941108677592543
53.0	0.5803603695295199
54.0	0.568750810428393
55.0	0.9541076537548543
56.0	0.5452721215267445
57.0	0.5624569996801699
58.0	0.8342199943961283
59.0	0.5154186358186619
60.0	0.5077509173585426
61.0	0.49880533234530344
62.0	0.4830649651340094
63.0	0.4703997319984443
64.0	0.460979911317411
65.0	0.4537669607226313
66.0	0.439379216425883
67.0	0.43250111203332253
68.0	0.4242119813188525
69.0	0.40737726403891045
70.0	0.3981352492869625
71.0	0.3876758479548535
72.0	0.37933246696420997
73.0	0.366690335620891
74.0	0.35247961854112986
75.0	0.3336207689473081
76.0	0.304489149354242
77.0	0.2908076969305466
78.0	0.2734117877985133
79.0	0.2648210359313466
80.0	0.25990580516760875
81.0	0.25280810396336034
82.0	0.2500839094732131
83.0	0.2473410258927094
84.0	0.24686341580582313
85.0	0.24662668732797519
86.0	0.24676036623816344
87.0	0.24855607633657595
88.0	0.2503709946667436
89.0	0.24948585858180772
90.0	0.2517895485389356
91.0	0.25472970585097926
92.0	0.25589310172566626
93.0	0.2582653183474343
94.0	0.26151436479175766
95.0	0.263736809119975
96.0	0.26666788145753983
97.0	0.2695849369773374
98.0	0.27321762891536605
99.0	0.2764417565725475
100.0	0.2801364859077315
101.0	0.2835096071463655
102.0	0.2867609897269834
103.0	0.2904720720162293
104.0	0.29487153580026987
105.0	0.29906567916108934
106.0	0.3033265321916531
107.0	0.30742748967138983
108.0	0.3114928859653095
109.0	0.3158175933879244
110.0	0.3199663118763497
111.0	0.3242375477348894
112.0	0.3290183208763408
113.0	0.3337155122525871
114.0	0.3386063433705819
115.0	0.34369600564431296
116.0	0.3489372572064905
117.0	0.35444093474575616
118.0	0.3597276111803278
119.0	0.3651220094551483
120.0	0.37042581755587994
121.0	0.3764636915944999
122.0	0.3828005910788224
123.0	0.3896179559277246
124.0	0.3963369434815562
125.0	0.4033380843856297
126.0	0.4113333810683849
127.0	0.4191477569736621
128.0	0.42742209215826665
129.0	0.435938347234707
130.0	0.44494155694321186
131.0	0.45610725014837383
132.0	0.4682123297146452
133.0	0.4804030676117168
134.0	0.49317368645123627
135.0	0.5054573506586912
136.0	0.5236784350441002
137.0	0.5411324880127979
138.0	0.5595908200174537
139.0	0.5783785472396415
140.0	0.5975299330116811
141.0	0.6299150117509602
142.0	0.6623683575841801
143.0	0.6949740714179448
144.0	0.7647243523350895
145.0	0.8435019830357829
146.0	0.9707284847784952
147.0	1.0884492479386745
148.0	1.2009344700920628
149.0	1.2939900466836605
150.0	1.2659275988014012
