#Coverage (X)	Coverage
1.0	98.63613632126064
2.0	95.87281916402463
3.0	90.40974821099549
4.0	82.01905397373308
5.0	71.33108566727948
6.0	59.52974690027428
7.0	47.89408982254592
8.0	37.422499532850395
9.0	28.675892658868094
10.0	21.81976287295153
11.0	16.705641054479486
12.0	13.036161543475941
13.0	10.477854144137169
14.0	8.719753687626081
15.0	7.510686679026406
16.0	6.664166465467716
17.0	6.051559785779432
18.0	5.587540485882812
19.0	5.218519565014887
20.0	4.911200061345411
21.0	4.645937829102394
22.0	4.410386337331346
23.0	4.196757042242098
24.0	4.000363494458
25.0	3.8183411160300835
26.0	3.6486787617098884
27.0	3.490596822980507
28.0	3.342529465617929
29.0	3.203610872794698
30.0	3.073249785626132
31.0	2.9504452709146562
32.0	2.834769762056524
33.0	2.7256275270943178
34.0	2.622555288777633
35.0	2.5254319784027643
36.0	2.433531923098215
37.0	2.3464972400790174
38.0	2.264051966635776
39.0	2.1857952636984237
40.0	2.1113948300218226
41.0	2.0407044220053905
42.0	1.9735345809906306
43.0	1.9093659499642257
44.0	1.8480075176308617
45.0	1.7893477898804804
46.0	1.7332201170286936
47.0	1.6792362289700833
48.0	1.6275705755406449
49.0	1.5781009050752743
50.0	1.5305166532442058
51.0	1.4846577875532745
