#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	9.993793854016656E-7
8.0	0.0
9.0	0.0
10.0	9.993793854016656E-7
11.0	0.0
12.0	2.9981381562049964E-6
13.0	9.993793854016656E-7
14.0	2.9981381562049964E-6
15.0	5.996276312409994E-6
16.0	2.9981381562049964E-6
17.0	6.9956556978116595E-6
18.0	1.2991932010221652E-5
19.0	1.2991932010221652E-5
20.0	2.198634647883664E-5
21.0	6.39602806657066E-5
22.0	1.1292987055038822E-4
23.0	2.2486036171537473E-4
24.0	4.89695898846816E-4
25.0	0.0010263626288075105
26.0	0.0015300498390499499
27.0	0.0029851462241947753
28.0	0.005278721913691597
29.0	0.008685606238525875
30.0	0.013650523025201351
31.0	0.02050426685028597
32.0	0.02915889232786439
33.0	0.03850908585768238
34.0	0.04830000569646249
35.0	0.05663183163255618
36.0	0.061386878748297305
37.0	0.06302386218158523
38.0	0.061049088516031545
39.0	0.05869155254586901
40.0	0.055322644637679996
41.0	0.05198071997289684
42.0	0.048387951082377846
43.0	0.044141588073806165
44.0	0.03952145717509427
45.0	0.03502025242324517
46.0	0.031068706333366978
47.0	0.0273620081929122
48.0	0.024907532422365715
49.0	0.021812454465776752
50.0	0.01936697310969888
51.0	0.019394955732490123
52.0	0.013963328772832071
53.0	0.013928350494343014
54.0	0.012253390644409822
55.0	0.011255010638393558
56.0	0.009877865845310063
57.0	0.008515711743007593
58.0	0.0072435017853912705
59.0	0.006388033031487447
60.0	0.005631502836738384
61.0	0.004686089938148411
62.0	0.003906574017535111
63.0	0.003197014653899928
64.0	0.0025744012967946904
65.0	0.0018828307620967382
66.0	0.001450099488217817
67.0	0.0010353570432761255
68.0	6.615891531359026E-4
69.0	4.846990019198078E-4
70.0	2.9681567746429465E-4
71.0	1.798882893722998E-4
72.0	1.269211819460115E-4
73.0	1.0593421485257655E-4
74.0	8.394786837373991E-5
75.0	6.595903943650992E-5
76.0	6.396028066570658E-5
77.0	4.297331357227161E-5
78.0	3.697703725986163E-5
79.0	5.19677280408866E-5
80.0	4.397269295767329E-5
81.0	3.19801403328533E-5
82.0	2.4984484635041638E-5
83.0	2.8982002176648298E-5
84.0	2.3985105249639975E-5
85.0	1.4990690781024984E-5
86.0	8.994414468614991E-6
87.0	7.995035083213324E-6
88.0	8.994414468614991E-6
89.0	1.099317323941832E-5
90.0	3.997517541606662E-6
91.0	9.993793854016656E-7
92.0	1.998758770803331E-6
93.0	9.993793854016656E-7
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.3191807887301984E-4
