#Mapping quality	mapping quality
0.0	8.2252902E7
1.0	3000104.0
2.0	3377344.0
3.0	3621911.0
4.0	4149898.0
5.0	3471822.0
6.0	3744154.0
7.0	3956718.0
8.0	5433075.0
9.0	4590538.0
10.0	3400174.0
11.0	2924166.0
12.0	2306204.0
13.0	1969043.0
14.0	1715286.0
15.0	1692757.0
16.0	1651051.0
17.0	1683888.0
18.0	1716503.0
19.0	1673109.0
20.0	1916091.0
21.0	2089603.0
22.0	2960507.0
23.0	2912896.0
24.0	2480165.0
25.0	2290045.0
26.0	1986984.0
27.0	2053058.0
28.0	1713391.0
29.0	1676997.0
30.0	2786901.0
31.0	1693285.0
32.0	1755443.0
33.0	2052657.0
34.0	2011462.0
35.0	1838526.0
36.0	1574264.0
37.0	1505893.0
38.0	1455446.0
39.0	1427669.0
40.0	1599638.0
41.0	1398799.0
42.0	1405942.0
43.0	1480767.0
44.0	1423759.0
45.0	1524043.0
46.0	1423924.0
47.0	1357426.0
48.0	1421254.0
49.0	1256352.0
50.0	1204620.0
51.0	1213358.0
52.0	1189718.0
53.0	1121650.0
54.0	1371363.0
55.0	1183773.0
56.0	1187917.0
57.0	1151566.0
58.0	1152502.0
59.0	1077803.0
60.0	4.83956575E8
