#Coverage	Number of genomic locations
0.0	2.398437768E9
1.0	3.34371153E8
2.0	6.0976028E7
3.0	1.3700716E7
4.0	4142916.0
5.0	1630767.0
6.0	753758.0
7.0	389142.0
8.0	217451.0
9.0	137500.0
10.0	89454.0
11.0	62256.0
12.0	46182.0
13.0	36246.0
14.0	28279.0
15.0	23915.0
16.0	20854.0
17.0	18527.0
18.0	17544.0
19.0	15717.0
20.0	13863.0
21.0	12700.0
22.0	11132.0
23.0	9885.0
24.0	9066.0
25.0	8050.0
26.0	7417.0
27.0	6736.0
28.0	5896.0
29.0	5466.0
30.0	5154.0
31.0	5095.0
32.0	4962.0
33.0	4630.0
34.0	4840.0
35.0	4690.0
36.0	4474.0
37.0	4235.0
38.0	3965.0
39.0	3654.0
40.0	3600.0
41.0	3499.0
42.0	3361.0
43.0	3302.0
44.0	3190.0
45.0	3183.0
46.0	2919.0
47.0	2800.0
48.0	2570.0
49.0	2636.0
50.0	2441.0
51.0	2547.0
52.0	2260.0
53.0	2182.0
54.0	1985.0
55.0	1957.0
56.0	1787.0
57.0	1776.0
58.0	1538.0
59.0	1561.0
60.0	1648.0
61.0	1501.0
62.0	1417.0
63.0	1315.0
64.0	1211.0
65.0	1056.0
66.0	1086.0
67.0	978.0
68.0	1102.0
69.0	1029.0
70.0	973.0
71.0	930.0
72.0	946.0
73.0	969.0
74.0	847.0
75.0	848.0
76.0	901.0
77.0	838.0
78.0	748.0
79.0	737.0
80.0	746.0
81.0	723.0
82.0	707.0
83.0	722.0
84.0	607.0
85.0	646.0
86.0	586.0
87.0	615.0
88.0	617.0
89.0	514.0
90.0	589.0
91.0	535.0
92.0	542.0
93.0	555.0
94.0	498.0
95.0	477.0
96.0	501.0
97.0	510.0
98.0	481.0
99.0	514.0
100.0	486.0
101.0	499.0
102.0	510.0
103.0	505.0
104.0	512.0
105.0	422.0
106.0	444.0
107.0	417.0
108.0	395.0
109.0	408.0
110.0	350.0
111.0	380.0
112.0	381.0
113.0	324.0
114.0	336.0
115.0	368.0
116.0	288.0
117.0	325.0
118.0	328.0
119.0	300.0
120.0	328.0
121.0	286.0
122.0	265.0
123.0	271.0
124.0	212.0
125.0	230.0
126.0	221.0
127.0	232.0
128.0	220.0
129.0	234.0
130.0	219.0
131.0	287.0
132.0	244.0
133.0	225.0
134.0	291.0
135.0	286.0
136.0	316.0
137.0	322.0
138.0	340.0
139.0	331.0
140.0	336.0
141.0	354.0
142.0	400.0
143.0	381.0
144.0	386.0
145.0	459.0
146.0	470.0
147.0	415.0
148.0	542.0
149.0	562.0
150.0	578.0
151.0	560.0
152.0	618.0
153.0	629.0
154.0	735.0
155.0	813.0
156.0	852.0
157.0	881.0
158.0	999.0
159.0	953.0
160.0	946.0
161.0	1011.0
162.0	1007.0
163.0	1022.0
164.0	1037.0
165.0	1114.0
166.0	1113.0
167.0	1114.0
168.0	1094.0
169.0	1036.0
170.0	1054.0
171.0	974.0
172.0	1106.0
173.0	1048.0
174.0	1042.0
175.0	1088.0
176.0	963.0
177.0	917.0
178.0	851.0
179.0	869.0
180.0	789.0
181.0	754.0
182.0	759.0
183.0	680.0
184.0	681.0
185.0	633.0
186.0	592.0
187.0	570.0
188.0	545.0
189.0	461.0
190.0	471.0
191.0	471.0
192.0	407.0
193.0	375.0
194.0	323.0
195.0	329.0
196.0	286.0
197.0	254.0
198.0	261.0
199.0	223.0
200.0	210.0
201.0	215.0
202.0	203.0
203.0	191.0
204.0	179.0
205.0	143.0
206.0	129.0
207.0	95.0
208.0	116.0
209.0	68.0
210.0	66.0
211.0	53.0
212.0	54.0
213.0	55.0
214.0	46.0
215.0	42.0
216.0	43.0
217.0	38.0
218.0	33.0
219.0	41.0
220.0	33.0
221.0	33.0
222.0	34.0
223.0	24.0
224.0	35.0
225.0	24.0
226.0	30.0
227.0	36.0
228.0	22.0
229.0	35.0
230.0	38.0
231.0	34.0
232.0	33.0
233.0	31.0
234.0	28.0
235.0	22.0
236.0	27.0
237.0	32.0
238.0	35.0
239.0	29.0
240.0	39.0
241.0	38.0
242.0	33.0
243.0	18.0
244.0	28.0
245.0	24.0
246.0	26.0
247.0	36.0
248.0	37.0
249.0	35.0
250.0	34.0
251.0	30.0
252.0	23.0
253.0	19.0
254.0	20.0
255.0	23.0
256.0	25.0
257.0	34.0
258.0	24.0
259.0	20.0
260.0	29.0
261.0	29.0
262.0	18.0
263.0	23.0
264.0	20.0
265.0	20.0
266.0	23.0
267.0	18.0
268.0	28.0
269.0	23.0
270.0	27.0
271.0	24.0
272.0	28.0
273.0	32.0
274.0	23.0
275.0	21.0
276.0	17.0
277.0	28.0
278.0	25.0
279.0	22.0
280.0	22.0
281.0	12.0
282.0	11.0
283.0	8.0
284.0	17.0
285.0	14.0
286.0	17.0
287.0	10.0
288.0	22.0
289.0	11.0
290.0	12.0
291.0	15.0
292.0	12.0
293.0	9.0
294.0	10.0
295.0	16.0
296.0	12.0
297.0	10.0
298.0	12.0
299.0	11.0
300.0	9.0
301.0	12.0
302.0	10.0
303.0	17.0
304.0	15.0
305.0	9.0
306.0	16.0
307.0	9.0
308.0	11.0
309.0	12.0
310.0	8.0
311.0	11.0
312.0	16.0
313.0	8.0
314.0	11.0
315.0	17.0
316.0	10.0
317.0	17.0
318.0	13.0
319.0	18.0
320.0	15.0
321.0	15.0
322.0	8.0
323.0	10.0
324.0	15.0
325.0	11.0
326.0	14.0
327.0	6.0
328.0	14.0
329.0	6.0
330.0	9.0
331.0	14.0
332.0	17.0
333.0	15.0
334.0	13.0
335.0	19.0
336.0	7.0
337.0	14.0
338.0	6.0
339.0	7.0
340.0	5.0
341.0	9.0
342.0	12.0
343.0	11.0
344.0	8.0
345.0	6.0
346.0	4.0
347.0	6.0
348.0	5.0
349.0	6.0
350.0	3.0
351.0	7.0
352.0	8.0
353.0	5.0
354.0	4.0
355.0	5.0
356.0	6.0
357.0	7.0
358.0	4.0
359.0	2.0
360.0	3.0
361.0	3.0
362.0	6.0
363.0	3.0
364.0	5.0
365.0	6.0
366.0	2.0
367.0	4.0
368.0	4.0
369.0	4.0
370.0	1.0
371.0	7.0
372.0	3.0
373.0	5.0
374.0	6.0
375.0	2.0
377.0	5.0
378.0	2.0
379.0	3.0
380.0	4.0
381.0	6.0
382.0	4.0
383.0	7.0
385.0	3.0
386.0	3.0
387.0	2.0
389.0	6.0
390.0	2.0
391.0	3.0
392.0	2.0
393.0	3.0
394.0	7.0
395.0	5.0
396.0	3.0
397.0	4.0
398.0	7.0
399.0	3.0
400.0	2.0
401.0	1.0
402.0	2.0
403.0	5.0
404.0	3.0
405.0	4.0
406.0	4.0
407.0	3.0
408.0	1.0
410.0	4.0
411.0	7.0
412.0	2.0
413.0	4.0
414.0	4.0
415.0	1.0
416.0	3.0
417.0	6.0
418.0	4.0
419.0	2.0
420.0	2.0
421.0	5.0
422.0	2.0
423.0	3.0
424.0	4.0
425.0	3.0
426.0	5.0
427.0	5.0
429.0	1.0
430.0	3.0
431.0	5.0
432.0	2.0
433.0	3.0
434.0	2.0
435.0	3.0
436.0	4.0
437.0	3.0
438.0	2.0
439.0	1.0
440.0	2.0
441.0	5.0
442.0	3.0
443.0	2.0
444.0	7.0
445.0	4.0
446.0	4.0
447.0	2.0
448.0	1.0
449.0	1.0
450.0	7.0
452.0	6.0
453.0	7.0
454.0	3.0
455.0	2.0
456.0	3.0
457.0	9.0
458.0	7.0
459.0	3.0
460.0	6.0
461.0	5.0
462.0	5.0
463.0	4.0
464.0	1.0
465.0	1.0
466.0	1.0
467.0	7.0
468.0	1.0
469.0	2.0
470.0	4.0
471.0	5.0
472.0	1.0
474.0	6.0
475.0	9.0
476.0	7.0
477.0	4.0
478.0	6.0
479.0	4.0
480.0	6.0
481.0	4.0
482.0	4.0
483.0	8.0
484.0	3.0
485.0	3.0
486.0	4.0
487.0	4.0
488.0	2.0
489.0	5.0
490.0	6.0
491.0	5.0
492.0	3.0
493.0	3.0
494.0	1.0
495.0	1.0
496.0	6.0
497.0	5.0
498.0	3.0
499.0	2.0
500.0	5.0
501.0	5.0
502.0	7.0
503.0	4.0
504.0	4.0
505.0	3.0
506.0	6.0
507.0	9.0
508.0	4.0
509.0	9.0
510.0	5.0
511.0	1.0
512.0	11.0
513.0	8.0
514.0	5.0
515.0	3.0
516.0	3.0
517.0	4.0
518.0	4.0
519.0	6.0
520.0	2.0
521.0	3.0
523.0	4.0
524.0	3.0
525.0	2.0
526.0	4.0
527.0	10.0
528.0	15.0
529.0	44.0
530.0	1.0
531.0	3.0
532.0	3.0
533.0	4.0
534.0	4.0
535.0	4.0
536.0	4.0
537.0	1.0
538.0	2.0
539.0	2.0
541.0	2.0
549.0	1.0
550.0	2.0
551.0	1.0
552.0	2.0
553.0	1.0
555.0	1.0
556.0	3.0
557.0	1.0
558.0	1.0
559.0	1.0
567.0	1.0
569.0	1.0
572.0	1.0
574.0	1.0
577.0	1.0
578.0	2.0
580.0	1.0
