#Coverage (X)	Coverage
1.0	84.78354490610381
2.0	64.54210102614904
3.0	44.268620814758854
4.0	28.61215357263748
5.0	18.11021040601507
6.0	11.782176240997899
7.0	8.170430603685588
8.0	6.122236494263731
9.0	4.903140901960981
10.0	4.110905068904117
11.0	3.5434541382100946
12.0	3.102627753207017
13.0	2.743010724552576
14.0	2.44134498463967
15.0	2.18331859232309
16.0	1.959830736043756
17.0	1.765404178121841
18.0	1.5946534263668326
19.0	1.4442876130545557
20.0	1.3114574067278824
21.0	1.193428663936615
22.0	1.0880758587139638
23.0	0.9938074572288258
24.0	0.9093193806424011
25.0	0.8334617734665244
26.0	0.7651803262317003
27.0	0.7038787820547441
28.0	0.6485612246463575
29.0	0.5985915093244643
30.0	0.5533448574761053
31.0	0.5124473609456146
32.0	0.4754253032826625
33.0	0.4418391728012665
34.0	0.4111361167947507
35.0	0.38327816548839166
36.0	0.3580345166407568
37.0	0.3349627460106177
38.0	0.3139420891133966
39.0	0.2947850058083077
40.0	0.27728079758870194
41.0	0.2611727333678999
42.0	0.24637993646020107
43.0	0.23287573212209622
44.0	0.2204694190248233
45.0	0.20907369154981836
46.0	0.1985194083807187
47.0	0.18867873675867486
48.0	0.179558283211378
49.0	0.17107727761001001
50.0	0.16320052065920265
51.0	0.1558740235305578
