#Mapping quality	mapping quality
0.0	7.8019034E7
1.0	4770346.0
2.0	4833623.0
3.0	5040796.0
4.0	4624107.0
5.0	4369256.0
6.0	4527016.0
7.0	4107518.0
8.0	4532962.0
9.0	4371405.0
10.0	4460973.0
11.0	3683103.0
12.0	3808729.0
13.0	5072709.0
14.0	3319326.0
15.0	4231387.0
16.0	3935193.0
17.0	3568391.0
18.0	3785875.0
19.0	3626396.0
20.0	7515059.0
21.0	4507290.0
22.0	4734322.0
23.0	4519426.0
24.0	5041753.0
25.0	5012120.0
26.0	4746429.0
27.0	6098330.0
28.0	4717929.0
29.0	4576474.0
30.0	1.359601E7
31.0	5495301.0
32.0	5632891.0
33.0	6445844.0
34.0	6017765.0
35.0	5979355.0
36.0	6370331.0
37.0	5779179.0
38.0	5500516.0
39.0	5886258.0
40.0	1.746878E7
41.0	6876120.0
42.0	7429439.0
43.0	7581565.0
44.0	6703619.0
45.0	1.0798637E7
46.0	7657737.0
47.0	8059710.0
48.0	1.0378788E7
49.0	7497581.0
50.0	1.1273254E7
51.0	8441606.0
52.0	8160566.0
53.0	9694195.0
54.0	8391501.0
55.0	8837285.0
56.0	8613139.0
57.0	8239209.0
58.0	7520600.0
59.0	7178579.0
60.0	1.850512412E9
