#Mapping quality	mapping quality
0.0	4.25911E7
1.0	5986574.0
2.0	5327964.0
3.0	5096264.0
4.0	4653350.0
5.0	4463549.0
6.0	4435232.0
7.0	4050923.0
8.0	4158137.0
9.0	4065706.0
10.0	4210513.0
11.0	3791765.0
12.0	3948321.0
13.0	4472003.0
14.0	3716090.0
15.0	4178192.0
16.0	4057731.0
17.0	3924569.0
18.0	4037624.0
19.0	3911959.0
20.0	5667606.0
21.0	4382569.0
22.0	4446107.0
23.0	4404009.0
24.0	4852728.0
25.0	4923656.0
26.0	4947689.0
27.0	5339221.0
28.0	5032997.0
29.0	5012292.0
30.0	8212844.0
31.0	5618574.0
32.0	5801514.0
33.0	6278656.0
34.0	6124471.0
35.0	6221930.0
36.0	7031274.0
37.0	6618217.0
38.0	6552036.0
39.0	6611611.0
40.0	1.2215635E7
41.0	7369321.0
42.0	8046928.0
43.0	7839473.0
44.0	7919032.0
45.0	1.1101505E7
46.0	8983610.0
47.0	8635240.0
48.0	1.1772206E7
49.0	9070940.0
50.0	1.352305E7
51.0	1.1771045E7
52.0	1.1896302E7
53.0	1.351903E7
54.0	1.2509999E7
55.0	1.4507802E7
56.0	1.6273731E7
57.0	1.7319331E7
58.0	1.8310939E7
59.0	1.8325738E7
60.0	2.147949511E9
61.0	9814229.0
62.0	6148634.0
63.0	2155706.0
64.0	385696.0
65.0	1168004.0
66.0	173557.0
67.0	29583.0
68.0	9917.0
69.0	294.0
70.0	216484.0
