#Coverage (X)	Coverage
1.0	98.88815445060219
2.0	96.56987634759771
3.0	92.1813658496491
4.0	85.44451088045919
5.0	76.58471097904201
6.0	66.29957181640796
7.0	55.52141301868147
8.0	45.14920959899372
9.0	35.87265173802183
10.0	28.078016805763028
11.0	21.865803729857276
12.0	17.127068569243676
13.0	13.636983968540662
14.0	11.13345219113154
15.0	9.3648198294552
16.0	8.11564806415413
17.0	7.22547180686405
18.0	6.5762976837730776
19.0	6.085853244702065
20.0	5.698563999114498
21.0	5.379000586390248
22.0	5.105159961830708
23.0	4.8640527289065005
24.0	4.64708729788822
25.0	4.448308345449092
26.0	4.264622612418407
27.0	4.0939364789589945
28.0	3.9337630645099466
29.0	3.7833213927552833
30.0	3.6417443899710804
31.0	3.508247457022108
32.0	3.3821421473528233
33.0	3.262873319368154
34.0	3.149549205025366
35.0	3.042331056747571
36.0	2.940576008959866
37.0	2.843885921222835
38.0	2.751786315120512
39.0	2.6641101712930606
40.0	2.580567479364703
41.0	2.5008331467612237
42.0	2.424694166499151
43.0	2.3521229977588547
44.0	2.2826435355524666
45.0	2.216004400586769
46.0	2.1523876949791685
47.0	2.091413872964438
48.0	2.0328768404896778
49.0	1.9769217690967196
50.0	1.9230122967024101
51.0	1.8713495637088755
