#Read position (bp)	Clipping profile
0.0	18.71037132329514
1.0	1.8332481777216345
2.0	1.6742881622855372
3.0	1.4963719119586458
4.0	1.3247839191959752
5.0	1.1401609881613426
6.0	1.0420230547626506
7.0	0.9499170019650298
8.0	0.8884346859906587
9.0	0.8300189946420159
10.0	0.7719508104848694
11.0	0.7365799886821456
12.0	0.7007204570224331
13.0	0.666263439417023
14.0	0.6333575702506448
15.0	0.6001012212050756
16.0	0.5759704288443264
17.0	0.5518003970060088
18.0	0.5276823872023464
19.0	0.5091259788064728
20.0	0.4905383571898061
21.0	0.4758937085312296
22.0	0.461013325738473
23.0	0.44640821382623447
24.0	0.4334475927466373
25.0	0.42037282045956825
26.0	0.40915686978791976
27.0	0.39801256088971065
28.0	0.3872802665059703
29.0	0.3769796063754829
30.0	0.9392182989522382
31.0	0.9140889807948798
32.0	0.8448060350411627
33.0	0.8202774970668788
34.0	0.7683859634015295
35.0	0.8868645123503818
36.0	0.8346941405792809
37.0	0.8065460580680771
38.0	0.7722519437483302
39.0	0.7484356617456676
40.0	0.765261371365757
41.0	0.7472656118690811
42.0	0.707394140896764
43.0	0.7033726889835369
44.0	0.6711998846026418
45.0	0.673765314083064
46.0	0.6558346564468993
47.0	0.6401109221551905
48.0	0.6269659944385294
49.0	0.603618505285302
50.0	0.5909694218760968
51.0	0.5829137354925558
52.0	0.5674949989583108
53.0	0.5579892355173539
54.0	0.5404587016448797
55.0	1.067152372920009
56.0	0.5177577720652233
57.0	0.5254641676446512
58.0	0.9129528195580116
59.0	0.4838156239685146
60.0	0.47443917244227185
61.0	0.4684551521130833
62.0	0.4474189276423915
63.0	0.4397223419323557
64.0	0.43127782799836367
65.0	0.4235253557596698
66.0	0.41163163229365723
67.0	0.4019106462636128
68.0	0.3931444875210673
69.0	0.3741302852202284
70.0	0.3670677737954464
71.0	0.3589000170858198
72.0	0.3475824004950167
73.0	0.3397672045459672
74.0	0.3220000447330044
75.0	0.3140091629412053
76.0	0.28490863129265814
77.0	0.2679711486152525
78.0	0.25288327222141427
79.0	0.24568996253807074
80.0	0.23986557553808113
81.0	0.2306511354911931
82.0	0.2286071154324002
83.0	0.22744538908135853
84.0	0.22444683900383616
85.0	0.2273889080151615
86.0	0.22489482303940933
87.0	0.22593021016343137
88.0	0.22607676366677415
89.0	0.2272560288752138
90.0	0.22948257195845387
91.0	0.23233010950109156
92.0	0.232945753122639
93.0	0.23586404063240768
94.0	0.23795146193154143
95.0	0.24059120860432803
96.0	0.24375949914921086
97.0	0.246643006212953
98.0	0.25070102218482343
99.0	0.25338981820457057
100.0	0.25808131392415595
101.0	0.2614029951540791
102.0	0.26507485899442373
103.0	0.26865754220393095
104.0	0.2737018959528629
105.0	0.27774029218594914
106.0	0.28243149063676504
107.0	0.2871562804585297
108.0	0.29149997171784925
109.0	0.29611804205137854
110.0	0.3008999074768791
111.0	0.30593742404411356
112.0	0.311271614843267
113.0	0.3166697184278539
114.0	0.3221011161146201
115.0	0.32814667107908646
116.0	0.33450614186410044
117.0	0.34065336274772134
118.0	0.347212598145811
119.0	0.35384733981134303
120.0	0.36058850369634093
121.0	0.3684117259021658
122.0	0.3762762684669454
123.0	0.3841946166789968
124.0	0.39265696673915623
125.0	0.4013883450356751
126.0	0.41198686847315946
127.0	0.4224159487120527
128.0	0.4331964006364453
129.0	0.4444343491970337
130.0	0.45568745846486436
131.0	0.4697384613908333
132.0	0.48492978731644293
133.0	0.5001225995858999
134.0	0.5155633340090847
135.0	0.5310284444713651
136.0	0.5535866850416816
137.0	0.5745652393710987
138.0	0.5962304845579636
139.0	0.6184480551184813
140.0	0.6401240019810467
141.0	0.6781363540691736
142.0	0.7154290184664429
143.0	0.752765678641592
144.0	0.8229740220746318
145.0	0.8994591955747762
146.0	1.0325901221702107
147.0	1.15489838467599
148.0	1.272035656937048
149.0	1.3706004682886817
150.0	1.3501679966887588
