#Mapping quality	mapping quality
0.0	3.6081084E7
1.0	5872917.0
2.0	5271921.0
3.0	5048643.0
4.0	4637555.0
5.0	4454978.0
6.0	4447136.0
7.0	4055401.0
8.0	4161799.0
9.0	4117455.0
10.0	4226905.0
11.0	3784990.0
12.0	3941874.0
13.0	4517899.0
14.0	3699939.0
15.0	4168772.0
16.0	4034276.0
17.0	3873963.0
18.0	3979936.0
19.0	3871004.0
20.0	5560065.0
21.0	4319642.0
22.0	4378189.0
23.0	4322734.0
24.0	4742269.0
25.0	4790602.0
26.0	4859558.0
27.0	5199609.0
28.0	4868707.0
29.0	4897432.0
30.0	7702255.0
31.0	5463018.0
32.0	5670792.0
33.0	6147361.0
34.0	5971594.0
35.0	6065883.0
36.0	6830223.0
37.0	6474999.0
38.0	6384120.0
39.0	6493849.0
40.0	1.1854247E7
41.0	7218516.0
42.0	7872117.0
43.0	7651903.0
44.0	7754482.0
45.0	1.0532833E7
46.0	8752229.0
47.0	8324830.0
48.0	1.1102164E7
49.0	8742489.0
50.0	1.2637451E7
51.0	1.0906156E7
52.0	1.103524E7
53.0	1.2603396E7
54.0	1.1475306E7
55.0	1.3391129E7
56.0	1.505207E7
57.0	1.5780106E7
58.0	1.6136698E7
59.0	1.6197299E7
60.0	2.197993927E9
