#Coverage	Number of genomic locations
0.0	5.2669694E7
1.0	1.21153509E8
2.0	2.15678415E8
3.0	2.99282794E8
4.0	3.46614946E8
5.0	3.48679444E8
6.0	3.1346891E8
7.0	2.5708927E8
8.0	1.95426215E8
9.0	1.40047536E8
10.0	9.5891274E7
11.0	6.3903947E7
12.0	4.2113047E7
13.0	2.8104236E7
14.0	1.9403536E7
15.0	1.4155961E7
16.0	1.0980218E7
17.0	8994153.0
18.0	7716825.0
19.0	6798983.0
20.0	6140294.0
21.0	5601892.0
22.0	5161975.0
23.0	4784159.0
24.0	4453169.0
25.0	4144963.0
26.0	3874554.0
27.0	3631100.0
28.0	3413281.0
29.0	3201269.0
30.0	3009645.0
31.0	2828787.0
32.0	2665371.0
33.0	2517490.0
34.0	2379135.0
35.0	2254631.0
36.0	2133093.0
37.0	2025172.0
38.0	1926073.0
39.0	1831476.0
40.0	1745888.0
41.0	1658269.0
42.0	1576033.0
43.0	1508962.0
44.0	1444453.0
45.0	1379605.0
46.0	1321639.0
47.0	1266300.0
48.0	1213461.0
49.0	1158148.0
50.0	1112162.0
51.0	1066358.0
52.0	1023375.0
53.0	983711.0
54.0	944870.0
55.0	910059.0
56.0	878560.0
57.0	842964.0
58.0	808679.0
59.0	776536.0
60.0	743008.0
61.0	712959.0
62.0	687037.0
63.0	655796.0
64.0	632063.0
65.0	606182.0
66.0	579646.0
67.0	558491.0
68.0	538261.0
69.0	516085.0
70.0	498750.0
71.0	476976.0
72.0	457642.0
73.0	440557.0
74.0	424655.0
75.0	407532.0
76.0	391221.0
77.0	377139.0
78.0	363564.0
79.0	352294.0
80.0	339615.0
81.0	327966.0
82.0	317921.0
83.0	306917.0
84.0	298512.0
85.0	286997.0
86.0	278670.0
87.0	269961.0
88.0	261510.0
89.0	252575.0
90.0	244726.0
91.0	237143.0
92.0	230775.0
93.0	224124.0
94.0	217619.0
95.0	210791.0
96.0	205141.0
97.0	199419.0
98.0	194396.0
99.0	189496.0
100.0	184017.0
101.0	178311.0
102.0	173833.0
103.0	169917.0
104.0	165807.0
105.0	161160.0
106.0	158271.0
107.0	153981.0
108.0	151141.0
109.0	147651.0
110.0	143796.0
111.0	140170.0
112.0	135686.0
113.0	132507.0
114.0	128978.0
115.0	126177.0
116.0	122180.0
117.0	119303.0
118.0	116062.0
119.0	113015.0
120.0	109944.0
121.0	107212.0
122.0	105247.0
123.0	103463.0
124.0	101064.0
125.0	99131.0
126.0	97136.0
127.0	93802.0
128.0	92690.0
129.0	89836.0
130.0	88062.0
131.0	86174.0
132.0	84563.0
133.0	83054.0
134.0	81403.0
135.0	80115.0
136.0	77267.0
137.0	75713.0
138.0	74018.0
139.0	72517.0
140.0	70694.0
141.0	68604.0
142.0	68029.0
143.0	66472.0
144.0	64977.0
145.0	63683.0
146.0	61670.0
147.0	60871.0
148.0	60374.0
149.0	58457.0
150.0	57698.0
151.0	57130.0
152.0	55894.0
153.0	55091.0
154.0	53763.0
155.0	52667.0
156.0	51406.0
157.0	50509.0
158.0	49885.0
159.0	48563.0
160.0	47128.0
161.0	46336.0
162.0	45907.0
163.0	44913.0
164.0	44020.0
165.0	43685.0
166.0	42703.0
167.0	41242.0
168.0	39810.0
169.0	39878.0
170.0	39317.0
171.0	38608.0
172.0	38173.0
173.0	36801.0
174.0	35758.0
175.0	35286.0
176.0	34804.0
177.0	34924.0
178.0	33574.0
179.0	32733.0
180.0	32457.0
181.0	31477.0
182.0	30724.0
183.0	30420.0
184.0	29635.0
185.0	29137.0
186.0	28669.0
187.0	28154.0
188.0	27473.0
189.0	27320.0
190.0	26272.0
191.0	25981.0
192.0	25561.0
193.0	25107.0
194.0	24528.0
195.0	24145.0
196.0	23481.0
197.0	23023.0
198.0	23161.0
199.0	22454.0
200.0	22161.0
201.0	21573.0
202.0	21558.0
203.0	20817.0
204.0	20414.0
205.0	20187.0
206.0	19950.0
207.0	19399.0
208.0	19285.0
209.0	19055.0
210.0	18503.0
211.0	18411.0
