#Duplication rate	Coverage
1.0	1.41600377E8
2.0	1.7918257E7
3.0	3356844.0
4.0	1123314.0
5.0	457543.0
6.0	240478.0
7.0	136914.0
8.0	88232.0
9.0	59489.0
10.0	43026.0
11.0	31039.0
12.0	24528.0
13.0	18909.0
14.0	15629.0
15.0	12638.0
16.0	10793.0
17.0	9127.0
18.0	8128.0
19.0	6850.0
20.0	6175.0
21.0	5567.0
22.0	4881.0
23.0	4390.0
24.0	4093.0
25.0	3659.0
26.0	3349.0
27.0	2918.0
28.0	2784.0
29.0	2617.0
30.0	2427.0
31.0	2143.0
32.0	2091.0
33.0	1927.0
34.0	1822.0
35.0	1725.0
36.0	1560.0
37.0	1624.0
38.0	1435.0
39.0	1370.0
40.0	1213.0
41.0	1174.0
42.0	1126.0
43.0	1107.0
44.0	989.0
45.0	982.0
46.0	928.0
47.0	926.0
48.0	857.0
49.0	785.0
50.0	25182.0
