#Coverage (X)	Coverage
1.0	98.59331670515992
2.0	95.47753953186144
3.0	89.80752338521492
4.0	81.56923494224078
5.0	71.34937221699786
6.0	60.16607132718134
7.0	49.090476852952165
8.0	38.997189257884074
9.0	30.423358181671247
10.0	23.550086361171353
11.0	18.29731414940143
12.0	14.434595383198214
13.0	11.67694571999823
14.0	9.738693479708743
15.0	8.382674646327729
16.0	7.423694397779187
17.0	6.729575986014112
18.0	6.206886533519949
19.0	5.795925417434631
20.0	5.45871366265645
21.0	5.170516064277294
22.0	4.917062300398612
23.0	4.689390403476452
24.0	4.481621351193056
25.0	4.289441363973992
26.0	4.110645032131686
27.0	3.943540018509566
28.0	3.7872346289999967
29.0	3.640266575467237
30.0	3.5019242327062017
31.0	3.371106892120423
32.0	3.2474716797474485
33.0	3.1302071949832992
34.0	3.0190495635051775
35.0	2.9134766927015647
36.0	2.8131485181432794
37.0	2.7180595686339473
38.0	2.627446501375644
39.0	2.541264437771005
40.0	2.458936832017514
41.0	2.3804221695642553
42.0	2.3053736209216424
43.0	2.2332541955582883
44.0	2.164456045171633
45.0	2.0985083511324802
46.0	2.0353859385439677
47.0	1.9748362081839304
48.0	1.916782193627597
49.0	1.8610987967090438
50.0	1.80746665482323
51.0	1.7558669884582656
