#Mapping quality	mapping quality
0.0	4.7426325E7
1.0	1676265.0
2.0	1722616.0
3.0	2026255.0
4.0	2210569.0
5.0	2046954.0
6.0	2329610.0
7.0	2806406.0
8.0	3800233.0
9.0	2526010.0
10.0	1730037.0
11.0	1451208.0
12.0	1118470.0
13.0	947257.0
14.0	817586.0
15.0	837075.0
16.0	843575.0
17.0	915905.0
18.0	945804.0
19.0	991468.0
20.0	1232285.0
21.0	1451597.0
22.0	2151508.0
23.0	1723302.0
24.0	1386821.0
25.0	1242055.0
26.0	1052378.0
27.0	1139798.0
28.0	911905.0
29.0	895982.0
30.0	1353115.0
31.0	1059341.0
32.0	1201264.0
33.0	1224822.0
34.0	1176524.0
35.0	1005464.0
36.0	834590.0
37.0	820389.0
38.0	794344.0
39.0	793229.0
40.0	824557.0
41.0	773737.0
42.0	806513.0
43.0	945439.0
44.0	790722.0
45.0	852201.0
46.0	777011.0
47.0	740978.0
48.0	770099.0
49.0	651165.0
50.0	655237.0
51.0	636986.0
52.0	691149.0
53.0	556948.0
54.0	868578.0
55.0	642852.0
56.0	660933.0
57.0	619476.0
58.0	620485.0
59.0	588180.0
60.0	2.56325373E8
