#Coverage	Number of genomic locations
0.0	2.441978308E9
1.0	3.04303955E8
2.0	5.1960255E7
3.0	1.1170339E7
4.0	3214654.0
5.0	1205148.0
6.0	539786.0
7.0	269715.0
8.0	149758.0
9.0	92292.0
10.0	61094.0
11.0	44254.0
12.0	32749.0
13.0	25618.0
14.0	20097.0
15.0	18207.0
16.0	16324.0
17.0	14140.0
18.0	12182.0
19.0	11468.0
20.0	10272.0
21.0	9395.0
22.0	9018.0
23.0	8395.0
24.0	7684.0
25.0	7734.0
26.0	6882.0
27.0	6118.0
28.0	6060.0
29.0	5703.0
30.0	5460.0
31.0	5224.0
32.0	5025.0
33.0	4522.0
34.0	4466.0
35.0	3997.0
36.0	4032.0
37.0	3797.0
38.0	3849.0
39.0	3485.0
40.0	3513.0
41.0	3352.0
42.0	3117.0
43.0	3027.0
44.0	2776.0
45.0	2882.0
46.0	2808.0
47.0	2585.0
48.0	2579.0
49.0	2489.0
50.0	2248.0
51.0	2118.0
52.0	2179.0
53.0	2106.0
54.0	1957.0
55.0	1892.0
56.0	1931.0
57.0	1710.0
58.0	1697.0
59.0	1625.0
60.0	1456.0
61.0	1537.0
62.0	1391.0
63.0	1496.0
64.0	1448.0
65.0	1320.0
66.0	1359.0
67.0	1388.0
68.0	1224.0
69.0	1111.0
70.0	955.0
71.0	926.0
72.0	926.0
73.0	770.0
74.0	757.0
75.0	710.0
76.0	771.0
77.0	720.0
78.0	687.0
79.0	710.0
80.0	827.0
81.0	712.0
82.0	726.0
83.0	667.0
84.0	642.0
85.0	636.0
86.0	618.0
87.0	578.0
88.0	498.0
89.0	469.0
90.0	483.0
91.0	501.0
92.0	482.0
93.0	480.0
94.0	501.0
95.0	456.0
96.0	443.0
97.0	471.0
98.0	439.0
99.0	418.0
100.0	410.0
101.0	396.0
102.0	363.0
103.0	382.0
104.0	358.0
105.0	345.0
106.0	316.0
107.0	286.0
108.0	245.0
109.0	315.0
110.0	316.0
111.0	262.0
112.0	284.0
113.0	254.0
114.0	256.0
115.0	239.0
116.0	235.0
117.0	223.0
118.0	228.0
119.0	242.0
120.0	213.0
121.0	227.0
122.0	198.0
123.0	176.0
124.0	183.0
125.0	148.0
126.0	143.0
127.0	151.0
128.0	173.0
129.0	190.0
130.0	156.0
131.0	164.0
132.0	138.0
133.0	160.0
134.0	196.0
135.0	193.0
136.0	189.0
137.0	200.0
138.0	214.0
139.0	219.0
140.0	222.0
141.0	249.0
142.0	245.0
143.0	329.0
144.0	339.0
145.0	328.0
146.0	347.0
147.0	400.0
148.0	465.0
149.0	460.0
150.0	462.0
151.0	525.0
152.0	567.0
153.0	581.0
154.0	641.0
155.0	660.0
156.0	717.0
157.0	719.0
158.0	798.0
159.0	773.0
160.0	832.0
161.0	859.0
162.0	908.0
163.0	956.0
164.0	1009.0
165.0	1010.0
166.0	957.0
167.0	1003.0
168.0	1074.0
169.0	1000.0
170.0	941.0
171.0	928.0
172.0	926.0
173.0	893.0
174.0	859.0
175.0	934.0
176.0	867.0
177.0	861.0
178.0	856.0
179.0	878.0
180.0	864.0
181.0	892.0
182.0	823.0
183.0	790.0
184.0	730.0
185.0	723.0
186.0	740.0
187.0	679.0
188.0	663.0
189.0	584.0
190.0	544.0
191.0	490.0
192.0	448.0
193.0	442.0
194.0	401.0
195.0	358.0
196.0	333.0
197.0	301.0
198.0	260.0
199.0	209.0
200.0	188.0
201.0	190.0
202.0	191.0
203.0	145.0
204.0	133.0
205.0	133.0
206.0	104.0
207.0	109.0
208.0	80.0
209.0	76.0
210.0	70.0
211.0	76.0
212.0	67.0
213.0	49.0
214.0	45.0
215.0	39.0
216.0	53.0
217.0	41.0
218.0	34.0
219.0	29.0
220.0	32.0
221.0	36.0
222.0	23.0
223.0	17.0
224.0	20.0
225.0	14.0
226.0	19.0
227.0	17.0
228.0	25.0
229.0	29.0
230.0	27.0
231.0	18.0
232.0	33.0
233.0	26.0
234.0	34.0
235.0	25.0
236.0	28.0
237.0	18.0
238.0	35.0
239.0	10.0
240.0	20.0
241.0	8.0
242.0	10.0
243.0	14.0
244.0	16.0
245.0	13.0
246.0	18.0
247.0	15.0
248.0	16.0
249.0	17.0
250.0	12.0
251.0	21.0
252.0	13.0
253.0	20.0
254.0	20.0
255.0	20.0
256.0	20.0
257.0	20.0
258.0	19.0
259.0	21.0
260.0	11.0
261.0	22.0
262.0	16.0
263.0	7.0
264.0	19.0
265.0	12.0
266.0	15.0
267.0	15.0
268.0	9.0
269.0	16.0
270.0	18.0
271.0	22.0
272.0	20.0
273.0	23.0
274.0	7.0
275.0	14.0
276.0	16.0
277.0	22.0
278.0	21.0
279.0	8.0
280.0	16.0
281.0	30.0
282.0	17.0
283.0	11.0
284.0	22.0
285.0	29.0
286.0	23.0
287.0	16.0
288.0	13.0
289.0	15.0
290.0	16.0
291.0	14.0
292.0	27.0
293.0	18.0
294.0	10.0
295.0	14.0
296.0	15.0
297.0	16.0
298.0	13.0
299.0	9.0
300.0	9.0
301.0	10.0
302.0	12.0
303.0	12.0
304.0	13.0
305.0	8.0
306.0	8.0
307.0	11.0
308.0	10.0
309.0	14.0
310.0	19.0
311.0	9.0
312.0	11.0
313.0	11.0
314.0	11.0
315.0	10.0
316.0	14.0
317.0	8.0
318.0	17.0
319.0	13.0
320.0	11.0
321.0	16.0
322.0	13.0
323.0	14.0
324.0	16.0
325.0	16.0
326.0	13.0
327.0	7.0
328.0	7.0
329.0	3.0
330.0	5.0
331.0	8.0
332.0	9.0
333.0	11.0
334.0	5.0
335.0	11.0
336.0	6.0
337.0	7.0
338.0	15.0
339.0	12.0
340.0	6.0
341.0	4.0
342.0	7.0
343.0	5.0
344.0	3.0
345.0	11.0
346.0	5.0
347.0	5.0
348.0	6.0
349.0	5.0
350.0	7.0
351.0	4.0
352.0	6.0
353.0	4.0
354.0	6.0
355.0	5.0
356.0	5.0
357.0	8.0
358.0	13.0
359.0	11.0
360.0	12.0
361.0	3.0
362.0	11.0
363.0	7.0
364.0	10.0
365.0	4.0
366.0	5.0
367.0	6.0
368.0	2.0
369.0	4.0
370.0	8.0
371.0	8.0
372.0	14.0
373.0	8.0
374.0	8.0
375.0	12.0
376.0	10.0
377.0	8.0
378.0	10.0
379.0	10.0
380.0	5.0
381.0	11.0
382.0	11.0
383.0	5.0
384.0	15.0
385.0	5.0
386.0	7.0
387.0	9.0
389.0	3.0
390.0	3.0
391.0	3.0
392.0	5.0
393.0	7.0
394.0	5.0
395.0	2.0
396.0	6.0
397.0	1.0
398.0	2.0
399.0	1.0
400.0	4.0
401.0	2.0
402.0	3.0
403.0	2.0
404.0	4.0
406.0	3.0
407.0	2.0
408.0	2.0
409.0	1.0
410.0	2.0
411.0	2.0
412.0	2.0
413.0	2.0
414.0	3.0
415.0	1.0
416.0	3.0
417.0	3.0
418.0	3.0
419.0	3.0
420.0	8.0
421.0	1.0
422.0	1.0
423.0	2.0
424.0	2.0
425.0	2.0
426.0	3.0
427.0	3.0
428.0	3.0
429.0	2.0
430.0	4.0
431.0	2.0
432.0	3.0
433.0	7.0
434.0	2.0
435.0	5.0
436.0	1.0
437.0	12.0
438.0	5.0
439.0	4.0
440.0	4.0
441.0	3.0
442.0	5.0
443.0	5.0
444.0	2.0
445.0	6.0
446.0	6.0
447.0	4.0
449.0	1.0
450.0	3.0
451.0	3.0
452.0	2.0
453.0	3.0
454.0	1.0
456.0	1.0
457.0	1.0
458.0	1.0
459.0	1.0
460.0	1.0
462.0	3.0
463.0	1.0
464.0	1.0
465.0	3.0
466.0	4.0
467.0	2.0
468.0	1.0
469.0	1.0
471.0	1.0
472.0	1.0
474.0	1.0
475.0	3.0
476.0	1.0
477.0	3.0
478.0	3.0
479.0	2.0
480.0	4.0
483.0	1.0
484.0	1.0
485.0	4.0
486.0	4.0
487.0	6.0
488.0	1.0
489.0	3.0
490.0	1.0
491.0	1.0
493.0	7.0
494.0	2.0
496.0	5.0
497.0	4.0
498.0	3.0
499.0	4.0
500.0	2.0
501.0	5.0
502.0	3.0
503.0	2.0
504.0	3.0
505.0	2.0
506.0	1.0
507.0	3.0
508.0	2.0
509.0	3.0
510.0	3.0
512.0	3.0
513.0	1.0
514.0	2.0
515.0	3.0
516.0	3.0
517.0	2.0
518.0	3.0
519.0	3.0
520.0	1.0
521.0	3.0
522.0	5.0
523.0	1.0
524.0	2.0
525.0	3.0
526.0	3.0
527.0	2.0
528.0	5.0
529.0	1.0
530.0	1.0
531.0	1.0
532.0	1.0
533.0	3.0
534.0	1.0
535.0	2.0
536.0	1.0
537.0	5.0
538.0	10.0
539.0	6.0
540.0	6.0
541.0	5.0
542.0	6.0
543.0	4.0
544.0	4.0
545.0	1.0
546.0	3.0
547.0	3.0
548.0	5.0
549.0	2.0
550.0	2.0
551.0	5.0
552.0	1.0
553.0	1.0
554.0	1.0
555.0	2.0
556.0	1.0
557.0	1.0
558.0	3.0
559.0	2.0
560.0	3.0
561.0	2.0
562.0	1.0
563.0	3.0
564.0	1.0
565.0	5.0
566.0	1.0
567.0	2.0
568.0	1.0
569.0	44.0
571.0	1.0
572.0	1.0
573.0	1.0
575.0	1.0
576.0	3.0
577.0	1.0
578.0	2.0
579.0	1.0
580.0	1.0
581.0	4.0
582.0	1.0
583.0	2.0
584.0	1.0
585.0	5.0
587.0	2.0
589.0	2.0
592.0	1.0
593.0	3.0
594.0	4.0
595.0	1.0
596.0	1.0
597.0	1.0
601.0	1.0
602.0	1.0
604.0	2.0
605.0	1.0
607.0	1.0
608.0	1.0
609.0	1.0
610.0	3.0
612.0	2.0
613.0	2.0
614.0	1.0
615.0	2.0
616.0	1.0
617.0	2.0
618.0	1.0
619.0	5.0
620.0	1.0
621.0	2.0
625.0	3.0
627.0	3.0
630.0	4.0
631.0	3.0
633.0	1.0
634.0	2.0
635.0	2.0
636.0	2.0
637.0	1.0
638.0	1.0
639.0	1.0
640.0	1.0
641.0	1.0
642.0	2.0
643.0	2.0
645.0	2.0
646.0	1.0
647.0	2.0
648.0	2.0
649.0	2.0
650.0	3.0
651.0	3.0
652.0	1.0
653.0	3.0
654.0	1.0
655.0	1.0
657.0	2.0
658.0	3.0
659.0	1.0
661.0	1.0
662.0	1.0
663.0	2.0
664.0	3.0
667.0	1.0
668.0	1.0
669.0	1.0
670.0	1.0
671.0	4.0
672.0	4.0
673.0	2.0
674.0	1.0
675.0	1.0
676.0	3.0
677.0	2.0
678.0	3.0
679.0	1.0
680.0	3.0
681.0	3.0
682.0	2.0
683.0	1.0
684.0	3.0
685.0	2.0
686.0	1.0
687.0	1.0
688.0	1.0
690.0	1.0
691.0	1.0
692.0	1.0
693.0	1.0
694.0	2.0
697.0	1.0
698.0	2.0
699.0	1.0
701.0	1.0
702.0	2.0
703.0	1.0
704.0	3.0
706.0	1.0
707.0	1.0
708.0	2.0
711.0	1.0
712.0	2.0
713.0	2.0
714.0	1.0
715.0	1.0
716.0	2.0
717.0	2.0
718.0	1.0
721.0	2.0
723.0	2.0
724.0	2.0
726.0	1.0
727.0	1.0
730.0	1.0
731.0	1.0
733.0	1.0
735.0	2.0
737.0	2.0
740.0	1.0
741.0	1.0
742.0	2.0
743.0	1.0
744.0	1.0
745.0	1.0
747.0	2.0
748.0	1.0
749.0	2.0
753.0	4.0
754.0	1.0
755.0	2.0
756.0	1.0
760.0	1.0
763.0	3.0
764.0	1.0
765.0	1.0
766.0	1.0
768.0	1.0
769.0	2.0
770.0	1.0
772.0	1.0
773.0	1.0
774.0	2.0
777.0	4.0
778.0	1.0
779.0	2.0
782.0	1.0
783.0	1.0
784.0	4.0
785.0	1.0
788.0	1.0
789.0	1.0
790.0	1.0
791.0	1.0
792.0	3.0
793.0	1.0
794.0	1.0
797.0	2.0
798.0	1.0
799.0	1.0
801.0	1.0
804.0	4.0
806.0	1.0
807.0	1.0
808.0	1.0
810.0	1.0
811.0	1.0
812.0	1.0
813.0	1.0
814.0	1.0
816.0	1.0
817.0	2.0
818.0	1.0
819.0	1.0
821.0	1.0
822.0	3.0
824.0	2.0
826.0	3.0
828.0	3.0
829.0	2.0
830.0	1.0
831.0	1.0
832.0	1.0
834.0	1.0
835.0	4.0
837.0	1.0
839.0	2.0
842.0	2.0
843.0	1.0
844.0	1.0
845.0	3.0
846.0	3.0
847.0	2.0
848.0	2.0
850.0	4.0
851.0	4.0
852.0	1.0
853.0	1.0
854.0	1.0
857.0	1.0
858.0	5.0
859.0	3.0
860.0	1.0
862.0	1.0
863.0	1.0
864.0	4.0
865.0	6.0
866.0	3.0
867.0	6.0
868.0	4.0
869.0	2.0
870.0	2.0
871.0	1.0
872.0	2.0
873.0	2.0
874.0	1.0
875.0	3.0
876.0	1.0
877.0	1.0
878.0	4.0
879.0	2.0
881.0	1.0
884.0	2.0
885.0	2.0
886.0	2.0
887.0	1.0
889.0	1.0
890.0	1.0
891.0	1.0
892.0	1.0
893.0	3.0
895.0	1.0
896.0	1.0
897.0	2.0
898.0	2.0
899.0	1.0
900.0	2.0
901.0	1.0
903.0	1.0
904.0	2.0
906.0	1.0
907.0	2.0
910.0	2.0
912.0	1.0
914.0	1.0
915.0	4.0
919.0	1.0
920.0	2.0
921.0	2.0
926.0	1.0
929.0	2.0
930.0	1.0
931.0	1.0
932.0	1.0
934.0	1.0
935.0	2.0
938.0	1.0
939.0	1.0
942.0	1.0
943.0	1.0
945.0	1.0
947.0	2.0
951.0	1.0
953.0	1.0
956.0	2.0
957.0	2.0
959.0	2.0
960.0	1.0
961.0	1.0
963.0	1.0
964.0	1.0
965.0	1.0
967.0	2.0
968.0	2.0
972.0	2.0
973.0	1.0
974.0	3.0
975.0	1.0
976.0	1.0
978.0	3.0
981.0	1.0
984.0	1.0
985.0	2.0
986.0	2.0
988.0	1.0
989.0	1.0
991.0	3.0
993.0	3.0
994.0	1.0
997.0	1.0
999.0	1.0
1000.0	2.0
1002.0	3.0
1003.0	3.0
1004.0	2.0
1005.0	1.0
1006.0	1.0
1007.0	1.0
1009.0	1.0
1010.0	1.0
1011.0	2.0
1012.0	1.0
1015.0	1.0
1017.0	1.0
1018.0	2.0
1023.0	1.0
1024.0	2.0
1031.0	3.0
1032.0	1.0
1036.0	1.0
1038.0	1.0
1039.0	1.0
1042.0	1.0
1044.0	1.0
1046.0	1.0
1047.0	2.0
1049.0	1.0
1051.0	2.0
1052.0	2.0
1054.0	1.0
1056.0	2.0
1057.0	2.0
1058.0	2.0
1059.0	1.0
1060.0	2.0
1061.0	3.0
1062.0	2.0
1064.0	1.0
1065.0	1.0
1066.0	2.0
1068.0	2.0
1069.0	2.0
1070.0	4.0
1071.0	1.0
1074.0	1.0
1075.0	1.0
1078.0	1.0
1079.0	2.0
1083.0	2.0
1085.0	1.0
1088.0	2.0
1090.0	1.0
1091.0	1.0
1095.0	1.0
1101.0	1.0
1103.0	1.0
1107.0	1.0
1112.0	1.0
1113.0	1.0
1115.0	1.0
1119.0	2.0
1122.0	1.0
1126.0	1.0
1129.0	1.0
1130.0	1.0
1132.0	1.0
1134.0	1.0
1138.0	1.0
1140.0	1.0
1143.0	2.0
1146.0	2.0
1147.0	2.0
1152.0	1.0
1153.0	5.0
1154.0	3.0
1158.0	1.0
1159.0	2.0
1160.0	2.0
