#Mapping quality	mapping quality
0.0	4.0493842E7
1.0	7043312.0
2.0	6048097.0
3.0	5622689.0
4.0	5117089.0
5.0	4926896.0
6.0	4818881.0
7.0	4464239.0
8.0	4547182.0
9.0	4412415.0
10.0	4557512.0
11.0	4251556.0
12.0	4365746.0
13.0	4643246.0
14.0	4215862.0
15.0	4536694.0
16.0	4476259.0
17.0	4417949.0
18.0	4499054.0
19.0	4426613.0
20.0	5554535.0
21.0	4812242.0
22.0	4926646.0
23.0	4947117.0
24.0	5316144.0
25.0	5416433.0
26.0	5509672.0
27.0	5731374.0
28.0	5685129.0
29.0	5705456.0
30.0	7731844.0
31.0	6250680.0
32.0	6493142.0
33.0	6789566.0
34.0	6861676.0
35.0	6955861.0
36.0	7702970.0
37.0	7419458.0
38.0	7459972.0
39.0	7438705.0
40.0	1.1100941E7
41.0	8145851.0
42.0	9061086.0
43.0	8726026.0
44.0	8827543.0
45.0	1.1818554E7
46.0	1.0145992E7
47.0	9742642.0
48.0	1.3325894E7
49.0	1.0702411E7
50.0	1.5253576E7
51.0	1.5107442E7
52.0	1.6003938E7
53.0	1.7091174E7
54.0	1.9536395E7
55.0	2.1058829E7
56.0	2.1140096E7
57.0	2.2060413E7
58.0	2.5188668E7
59.0	2.5699532E7
60.0	2.10579419E9
61.0	1.3839276E7
62.0	5085299.0
63.0	1394337.0
64.0	350200.0
65.0	572513.0
66.0	111720.0
67.0	22579.0
68.0	8296.0
69.0	327.0
70.0	73167.0
