#Position (bp)	insert size	chromosomes
3381345.5	102741.44177239752	0.0
1.01440355E7	79521.81468930739	187742.95349323665
1.69067255E7	64201.82264030266	0.0
2.36694155E7	55806.03876878744	0.0
3.04321055E7	57169.05114891925	187742.95349323665
3.71947955E7	45609.2145229682	0.0
4.39574855E7	51092.58119335567	0.0
5.07201755E7	32484.048397716666	187742.95349323665
5.74828655E7	31247.497304528504	0.0
6.42455555E7	36453.39952352728	0.0
7.10082455E7	32568.75199848608	187742.95349323665
7.77709355E7	27919.709073067803	0.0
8.45336255E7	35851.04374452705	0.0
9.12963155E7	33623.54796504917	187742.95349323665
9.80590055E7	24557.373465157074	0.0
1.048216955E8	20699.029266507077	0.0
1.115843855E8	19781.090052032963	187742.95349323665
1.183470755E8	12848.113635806194	0.0
1.251097655E8	10643.95025337235	0.0
1.318724555E8	11376.805369887845	187742.95349323665
1.386351455E8	10731.829235834264	0.0
1.453978355E8	6656.987301930608	0.0
1.521605255E8	4976.45338614181	187742.95349323665
1.589232155E8	2849.7062999529853	0.0
1.656859055E8	4844.956570014784	0.0
1.724485955E8	3006.787805406145	187742.95349323665
1.792112855E8	2314.153226671039	0.0
1.859739755E8	1383.742349323414	0.0
1.927366655E8	541.5982727444824	187742.95349323665
1.994993555E8	530.5656453532692	0.0
2.05937114E8	243.33743828014624	0.0
2.09318459E8	187742.95349323665	187742.95349323665
2.130247355E8	91025.86364722521	0.0
2.197874255E8	86886.85185907056	0.0
2.265501155E8	68053.73653476709	187742.95349323665
2.333128055E8	87221.76906123535	0.0
2.400754955E8	57574.350511028686	0.0
2.468381855E8	51044.062796741746	187742.95349323665
2.536008755E8	57208.43247536232	0.0
2.603635655E8	38122.95907372735	0.0
2.671262555E8	46662.23799095622	187742.95349323665
2.738889455E8	31671.59177067015	0.0
2.806516355E8	40420.07451198265	0.0
2.874143255E8	36052.61468494126	187742.95349323665
2.941770155E8	28092.63823938186	0.0
3.009397055E8	24726.56508866856	0.0
3.077023955E8	14268.896580061952	187742.95349323665
3.144650855E8	17121.146753671615	0.0
3.212277755E8	12341.601177558892	0.0
3.279904655E8	11071.405944189255	187742.95349323665
3.347531555E8	13945.003342218366	0.0
3.415158455E8	10595.624332483334	0.0
3.482785355E8	6834.577290351795	187742.95349323665
3.550412255E8	5464.340998850457	0.0
3.618039155E8	3353.0841659972607	0.0
3.685666055E8	3207.5626212117672	187742.95349323665
3.753292955E8	2874.65698971687	0.0
3.820919855E8	1433.5898833686947	0.0
3.888546755E8	918.3304459825598	187742.95349323665
3.956173655E8	658.2428190141146	0.0
4.023800555E8	392.7486089081879	0.0
4.07291275E8	259.3201025244498	187742.95349323665
4.1067262E8	69503.91684490707	0.0
4.159054355E8	61173.18858818223	0.0
4.226681255E8	47999.03390918035	187742.95349323665
4.294308155E8	79657.06958090789	0.0
4.361935055E8	53093.32147261964	0.0
4.429561955E8	47411.042689565664	187742.95349323665
4.497188855E8	41788.55342797102	0.0
4.564815755E8	33061.19551031526	0.0
4.632442655E8	38522.60550302763	187742.95349323665
4.700069555E8	29210.917187026025	0.0
4.767696455E8	34793.69063148984	0.0
4.835323355E8	25002.15026764785	187742.95349323665
4.902950255E8	27832.51868852459	0.0
4.970577155E8	15804.31427946316	0.0
5.038204055E8	12854.025143108507	187742.95349323665
5.105830955E8	10920.279060491408	0.0
5.173457855E8	8073.490771153679	0.0
5.241084755E8	5451.722939378208	187742.95349323665
5.308711655E8	3995.620016846985	0.0
5.376338555E8	3586.2439070212295	0.0
5.443965455E8	3378.1125439028115	187742.95349323665
5.511592355E8	1865.8750748020623	0.0
5.579219255E8	2943.5132280738935	0.0
5.646846155E8	1675.0434010848812	187742.95349323665
5.714473055E8	1147.194672919673	0.0
5.782099955E8	467.94570865221533	0.0
5.849726855E8	394.82595306295565	187742.95349323665
5.903608885E8	338.75633200104267	0.0
5.937422335E8	66234.03771349438	0.0
5.984980655E8	61595.624710416996	187742.95349323665
6.052607555E8	51852.66159461392	0.0
6.120234455E8	40875.45816193024	0.0
6.187861355E8	38544.33453023901	187742.95349323665
6.255488255E8	27339.818173795375	0.0
6.323115155E8	28816.880607035782	0.0
6.390742055E8	33987.10239655253	187742.95349323665
6.458368955E8	34806.92654885849	0.0
6.525995855E8	24128.974964460154	0.0
6.593622755E8	30411.83112154118	187742.95349323665
6.661249655E8	26987.43255533856	0.0
6.728876555E8	19724.105039382644	0.0
6.796503455E8	13970.179189377246	187742.95349323665
6.864130355E8	11827.306144198517	0.0
6.931757255E8	9350.985982244558	0.0
6.999384155E8	12954.684876977255	187742.95349323665
7.067011055E8	8687.427498786996	0.0
7.134637955E8	7357.209870291298	0.0
7.202264855E8	4310.9141382173775	187742.95349323665
7.269891755E8	4914.177907748234	0.0
7.337518655E8	2774.768085642606	0.0
7.405145555E8	1983.0900242732816	187742.95349323665
7.472772455E8	960.5984859271916	0.0
7.540399355E8	765.2736968161812	0.0
7.608026255E8	416.0379695298135	187742.95349323665
7.668320365E8	275.8945833732276	0.0
7.702133815E8	80237.05050400888	0.0
7.743280055E8	82728.7634333695	187742.95349323665
7.810906955E8	59039.01645731988	0.0
7.878533855E8	49566.80648258742	0.0
7.946160755E8	35909.25419588408	187742.95349323665
8.013787655E8	46603.90857418167	0.0
8.081414555E8	39888.693039679565	0.0
8.149041455E8	31829.402695763798	187742.95349323665
8.216668355E8	28379.912597188046	0.0
8.284295255E8	29982.24427795685	0.0
8.351922155E8	21545.001492002237	187742.95349323665
8.419549055E8	24095.874586126614	0.0
8.487175955E8	37445.95427693368	0.0
8.554802855E8	19120.2165575846	187742.95349323665
8.622429755E8	13383.477200830474	0.0
