#GC Content (%)	Sample
1.0	0.0
2.0	1.049580063016787E-7
3.0	2.099160126033574E-7
4.0	2.099160126033574E-7
5.0	5.247900315083935E-7
6.0	1.5743700945251806E-6
7.0	1.8892441134302164E-6
8.0	2.41403414493861E-6
9.0	2.7289081638436464E-6
10.0	3.1487401890503608E-6
11.0	2.9388241764470036E-6
12.0	4.303278258368826E-6
13.0	8.711514523039331E-6
14.0	1.1965212718391372E-5
15.0	2.3300677398972666E-5
16.0	3.684026021188922E-5
17.0	7.78788406758456E-5
18.0	1.3508095411026049E-4
19.0	2.6187022572268836E-4
20.0	5.055827163551863E-4
21.0	8.992801979927831E-4
22.0	0.0015999798480627902
23.0	0.002707811604577009
24.0	0.004361320035853654
25.0	0.007503972660538519
26.0	0.008844286401010957
27.0	0.013463593216354137
28.0	0.017805286105029378
29.0	0.022637447757152363
30.0	0.027733998627149276
31.0	0.03315707385475072
32.0	0.03841704434055935
33.0	0.04302480577520934
34.0	0.046229908413643696
35.0	0.04767853881661947
36.0	0.04830734223237283
37.0	0.048218127927016394
38.0	0.047492553229452894
39.0	0.04546497446371706
40.0	0.043248051454613
41.0	0.041005413733965046
42.0	0.03896104168722095
43.0	0.03719827197138424
44.0	0.03532141290269763
45.0	0.032024367050743
46.0	0.02872375262657411
47.0	0.025626336902605268
48.0	0.022974467915387053
49.0	0.02085568064217507
50.0	0.01884510507346011
51.0	0.018709604287324644
52.0	0.01390462675883379
53.0	0.014034669728641572
54.0	0.012768141466599214
55.0	0.011532260942396948
56.0	0.010431146498286036
57.0	0.009360050043977405
58.0	0.008442822026907033
59.0	0.007592662175863437
60.0	0.006879682439056133
61.0	0.006258331041750195
62.0	0.005558156181711697
63.0	0.00481799232127226
64.0	0.004032591560116797
65.0	0.003232076846053893
66.0	0.002510385594723551
67.0	0.002013409434885102
68.0	0.0015293431098217605
69.0	0.001166503282036857
70.0	8.819621269530062E-4
71.0	6.482206469191677E-4
72.0	4.7566968455920784E-4
73.0	3.594811715832495E-4
74.0	2.5557274534458767E-4
75.0	2.1033584462856408E-4
76.0	1.5554776533908783E-4
77.0	1.1881246313350029E-4
78.0	9.288783557698566E-5
79.0	8.008295880818085E-5
80.0	6.685825001416932E-5
81.0	5.048480103110745E-5
82.0	4.166832850176644E-5
83.0	2.4770089487196172E-5
84.0	2.109655926663742E-5
85.0	1.784286107128538E-5
86.0	1.2594960756201441E-5
87.0	1.0285884617564514E-5
88.0	7.347060441117508E-6
89.0	6.8222704096091145E-6
90.0	3.883446233162112E-6
91.0	1.6793281008268592E-6
92.0	9.446220567151083E-7
93.0	5.247900315083935E-7
94.0	3.148740189050361E-7
95.0	1.049580063016787E-7
96.0	3.148740189050361E-7
97.0	2.099160126033574E-7
98.0	3.148740189050361E-7
99.0	1.1545380693184658E-6
100.0	2.652288819243421E-4
