#Mapping quality	mapping quality
0.0	5.9838367E7
1.0	4040412.0
2.0	4051510.0
3.0	4342782.0
4.0	3811875.0
5.0	3624345.0
6.0	3806752.0
7.0	3379239.0
8.0	3441963.0
9.0	3583027.0
10.0	3469459.0
11.0	2825052.0
12.0	3056815.0
13.0	4224827.0
14.0	2663062.0
15.0	3404407.0
16.0	3144838.0
17.0	2794210.0
18.0	3045960.0
19.0	2948303.0
20.0	5513978.0
21.0	3566769.0
22.0	3540674.0
23.0	3364732.0
24.0	3909642.0
25.0	3991557.0
26.0	3724772.0
27.0	5460127.0
28.0	3674015.0
29.0	3631739.0
30.0	7906154.0
31.0	4362954.0
32.0	4433083.0
33.0	5206353.0
34.0	4583890.0
35.0	4663624.0
36.0	5167848.0
37.0	5037097.0
38.0	4758305.0
39.0	5279051.0
40.0	1.5084826E7
41.0	5912429.0
42.0	6343480.0
43.0	6551928.0
44.0	6211133.0
45.0	8416879.0
46.0	7508901.0
47.0	7389027.0
48.0	9168828.0
49.0	7222773.0
50.0	1.1878975E7
51.0	8172861.0
52.0	8538228.0
53.0	1.1300947E7
54.0	9013949.0
55.0	1.0920992E7
56.0	1.1310731E7
57.0	1.1035233E7
58.0	1.044563E7
59.0	1.0238064E7
60.0	1.920832733E9
