#Coverage (X)	Coverage
1.0	82.43142601500884
2.0	63.0642761567104
3.0	44.07103999505621
4.0	29.932237577208582
5.0	19.94725200536068
6.0	13.591029988880408
7.0	9.596299182030734
8.0	7.1550978360898085
9.0	5.620177010131258
10.0	4.6261059311363795
11.0	3.938110058576626
12.0	3.4322682307866614
13.0	3.03708378820518
14.0	2.7146822890217948
15.0	2.442961594860776
16.0	2.209109801551449
17.0	2.0046086440970328
18.0	1.8244891967409416
19.0	1.6646405653896323
20.0	1.5224895785470949
21.0	1.395191699816607
22.0	1.2808298640431701
23.0	1.1779136598920417
24.0	1.0851364511588883
25.0	1.0011562247491526
26.0	0.9250799272992509
27.0	0.8562893512049641
28.0	0.794049466982699
29.0	0.737217984684051
30.0	0.6856004024508877
31.0	0.6384246445180253
32.0	0.5954490398404175
33.0	0.5560051925147889
34.0	0.5200539606405385
35.0	0.48695657113209734
36.0	0.45653656576608626
37.0	0.4285237517677132
38.0	0.4028580310464065
39.0	0.37933570233182934
40.0	0.3576768761714533
41.0	0.33764556455479067
42.0	0.3190834949690924
43.0	0.3019346540048815
44.0	0.28604744671503113
45.0	0.27131570690998785
46.0	0.2575409546074354
47.0	0.24474418151629607
48.0	0.23269980668315782
49.0	0.22140299952862108
50.0	0.2108388065679918
51.0	0.2009584957798296
