#Position (bp)	insert size	chromosomes
3381345.5	29238.859746835442	0.0
1.01440355E7	30285.689435336975	57532.10663629015
1.69067255E7	19885.27100217934	0.0
2.36694155E7	14916.787537272561	0.0
3.04321055E7	14112.077636750982	57532.10663629015
3.71947955E7	16935.186842005485	0.0
4.39574855E7	16698.4592900591	0.0
5.07201755E7	11468.859303852621	57532.10663629015
5.74828655E7	6925.209898109487	0.0
6.42455555E7	9691.704341303328	0.0
7.10082455E7	8015.825392181958	57532.10663629015
7.77709355E7	8857.720750012224	0.0
8.45336255E7	8975.350074354468	0.0
9.12963155E7	6628.0180814143005	57532.10663629015
9.80590055E7	9480.748656139762	0.0
1.048216955E8	7453.587079038662	0.0
1.115843855E8	3170.372717228417	57532.10663629015
1.183470755E8	3768.1474624384	0.0
1.251097655E8	3097.012623498974	0.0
1.318724555E8	2160.99514203985	57532.10663629015
1.386351455E8	2144.3930711186454	0.0
1.453978355E8	2814.530218856762	0.0
1.521605255E8	1151.7255412099462	57532.10663629015
1.589232155E8	844.716195296034	0.0
1.656859055E8	531.7653418598317	0.0
1.724485955E8	1168.9151064012883	57532.10663629015
1.792112855E8	860.4822731490444	0.0
1.859739755E8	494.80144	0.0
1.927366655E8	324.27974062856305	57532.10663629015
1.994993555E8	382.28122060082194	0.0
2.05937114E8	297.4923577384074	0.0
2.09318459E8	57532.10663629015	57532.10663629015
2.130247355E8	17991.447221564584	0.0
2.197874255E8	18124.32208751384	0.0
2.265501155E8	21037.77783957729	57532.10663629015
2.333128055E8	20854.451988334193	0.0
2.400754955E8	21883.67874868401	0.0
2.468381855E8	12271.23450770019	57532.10663629015
2.536008755E8	17482.54104776194	0.0
2.603635655E8	12548.511059148235	0.0
2.671262555E8	7127.139865138404	57532.10663629015
2.738889455E8	9853.152669745336	0.0
2.806516355E8	9984.156482861401	0.0
2.874143255E8	7537.590647579567	57532.10663629015
2.941770155E8	6294.014119123231	0.0
3.009397055E8	10356.201541362423	0.0
3.077023955E8	6900.442175986129	57532.10663629015
3.144650855E8	4231.837275797701	0.0
3.212277755E8	2724.240117258702	0.0
3.279904655E8	2895.5430056467226	57532.10663629015
3.347531555E8	1688.4168379310154	0.0
3.415158455E8	1108.6890136677298	0.0
3.482785355E8	2464.0586276637728	57532.10663629015
3.550412255E8	1634.1327775719403	0.0
3.618039155E8	1382.9130936573138	0.0
3.685666055E8	1043.8045922297867	57532.10663629015
3.753292955E8	1061.7367265327675	0.0
3.820919855E8	369.33821572107104	0.0
3.888546755E8	575.6774669351433	57532.10663629015
3.956173655E8	370.95921418862065	0.0
4.023800555E8	325.93068464235864	0.0
4.07291275E8	268.12246870195474	57532.10663629015
4.1067262E8	19992.19930875576	0.0
4.159054355E8	19652.826163188216	0.0
4.226681255E8	16304.778074283488	57532.10663629015
4.294308155E8	19032.500750152685	0.0
4.361935055E8	15106.874873011608	0.0
4.429561955E8	13917.17355899304	57532.10663629015
4.497188855E8	17105.466515711698	0.0
4.564815755E8	8223.574632359881	0.0
4.632442655E8	12885.104689253312	57532.10663629015
4.700069555E8	10245.407353527176	0.0
