#GC Content (%)	Sample
1.0	7.753899901494456E-8
2.0	2.3261699704483365E-7
3.0	5.040034935971396E-7
4.0	1.0080069871942792E-6
5.0	1.5507799802988913E-6
6.0	1.7833969773437248E-6
7.0	2.132322472910975E-6
8.0	2.907712463060421E-6
9.0	4.187105946807006E-6
10.0	4.807417938926563E-6
11.0	6.241889420703037E-6
12.0	1.0816690362584764E-5
13.0	1.717488828181022E-5
14.0	2.7565114149812793E-5
15.0	4.415845993901093E-5
16.0	7.389466606124217E-5
17.0	1.4794441012051421E-4
18.0	2.6762585510008114E-4
19.0	5.02065018621766E-4
20.0	9.125952489063901E-4
21.0	0.001613896725497056
22.0	0.0026939374427762184
23.0	0.004350790773727554
24.0	0.006559372852169727
25.0	0.010585158911526142
26.0	0.011785307538279454
27.0	0.01679847521109217
28.0	0.021188694565818823
29.0	0.02565230458311312
30.0	0.03008575192979061
31.0	0.0345145857060267
32.0	0.038907053691724786
33.0	0.04242038450659144
34.0	0.044392007404043934
35.0	0.0447119333139796
36.0	0.044589848160030573
37.0	0.044573060966743835
38.0	0.04397853069179675
39.0	0.04242790578949588
40.0	0.040693707307027135
41.0	0.03890480506075336
42.0	0.03721689736069654
43.0	0.03580875036908564
44.0	0.03433031427486769
45.0	0.03148626132999853
46.0	0.028585915071844534
47.0	0.025736783322539904
48.0	0.023262824019969083
49.0	0.021002368351185914
50.0	0.019038809509630966
51.0	0.0188335250097389
52.0	0.013883202695627792
53.0	0.014039133622646848
54.0	0.012690032578785825
55.0	0.011540516918389272
56.0	0.010326062346317704
57.0	0.009294754889919434
58.0	0.008317996119328179
59.0	0.007513529004548127
60.0	0.006865729437277773
61.0	0.006297135957501184
62.0	0.0056093650362386265
63.0	0.004916399002042066
64.0	0.004144692114345832
65.0	0.00338089420454912
66.0	0.0026549353262717013
67.0	0.0021463570317326805
68.0	0.0016654601598419944
69.0	0.0012934280425682904
70.0	0.00100676636321004
71.0	7.687604057336678E-4
72.0	5.716175007381713E-4
73.0	4.3057406152998713E-4
74.0	3.343869332519484E-4
75.0	2.5952302970301945E-4
76.0	2.043540319038864E-4
77.0	1.5848971398654666E-4
78.0	1.3084706083771894E-4
79.0	1.0843829012239996E-4
80.0	9.420988380315764E-5
81.0	7.277035057552546E-5
82.0	5.9821337740029725E-5
83.0	4.152213397250282E-5
84.0	3.221745409070946E-5
85.0	2.694480215769323E-5
86.0	1.942351925324361E-5
87.0	1.2638856839435963E-5
88.0	1.0971768360614656E-5
89.0	7.947747399031818E-6
90.0	3.9544889497621726E-6
91.0	1.744627477836253E-6
92.0	7.366204906419733E-7
93.0	6.203119921195565E-7
94.0	2.3261699704483365E-7
95.0	4.652339940896674E-7
96.0	5.427729931046119E-7
97.0	1.4344714817764744E-6
98.0	3.6831024532098667E-6
99.0	5.078804435478868E-6
100.0	2.9042232081047484E-4
