#Duplication rate	Coverage
1.0	1.52696507E8
2.0	2.0250465E7
3.0	3989992.0
4.0	1404427.0
5.0	597590.0
6.0	322126.0
7.0	188801.0
8.0	122382.0
9.0	83386.0
10.0	61022.0
11.0	44903.0
12.0	34723.0
13.0	26950.0
14.0	22134.0
15.0	17987.0
16.0	15077.0
17.0	12400.0
18.0	10682.0
19.0	9248.0
20.0	7977.0
21.0	6947.0
22.0	6201.0
23.0	5361.0
24.0	4788.0
25.0	4403.0
26.0	3929.0
27.0	3561.0
28.0	3181.0
29.0	3018.0
30.0	2784.0
31.0	2561.0
32.0	2326.0
33.0	2218.0
34.0	1969.0
35.0	1781.0
36.0	1701.0
37.0	1641.0
38.0	1515.0
39.0	1413.0
40.0	1304.0
41.0	1194.0
42.0	1166.0
43.0	1136.0
44.0	1082.0
45.0	1027.0
46.0	903.0
47.0	883.0
48.0	855.0
49.0	819.0
50.0	26386.0
