#Coverage	Number of genomic locations
0.0	2.9775171E7
1.0	6.3407376E7
2.0	1.18628921E8
3.0	1.79992209E8
4.0	2.34807473E8
5.0	2.71386672E8
6.0	2.84517847E8
7.0	2.74693172E8
8.0	2.47390703E8
9.0	2.09886326E8
10.0	1.69219073E8
11.0	1.30651404E8
12.0	9.7463523E7
13.0	7.0896749E7
14.0	5.0760837E7
15.0	3.6112537E7
16.0	2.5878224E7
17.0	1.8939248E7
18.0	1.4327981E7
19.0	1.1256706E7
20.0	9217510.0
21.0	7849507.0
22.0	6890787.0
23.0	6197208.0
24.0	5667308.0
25.0	5235849.0
26.0	4877194.0
27.0	4570915.0
28.0	4297347.0
29.0	4042742.0
30.0	3820200.0
31.0	3614786.0
32.0	3430172.0
33.0	3249128.0
34.0	3079104.0
35.0	2928100.0
36.0	2783180.0
37.0	2645897.0
38.0	2517435.0
39.0	2397888.0
40.0	2279922.0
41.0	2176701.0
42.0	2077737.0
43.0	1992318.0
44.0	1900503.0
45.0	1817547.0
46.0	1742003.0
47.0	1671239.0
48.0	1608438.0
49.0	1539515.0
50.0	1480581.0
51.0	1427207.0
52.0	1372046.0
53.0	1327259.0
54.0	1277384.0
55.0	1231300.0
56.0	1192567.0
57.0	1152537.0
58.0	1114730.0
59.0	1077777.0
60.0	1044609.0
61.0	1014153.0
62.0	983870.0
63.0	957780.0
64.0	930374.0
65.0	902382.0
66.0	882023.0
67.0	859098.0
68.0	836845.0
69.0	816655.0
70.0	794589.0
71.0	774617.0
72.0	753467.0
73.0	733106.0
74.0	712046.0
75.0	694219.0
76.0	674836.0
77.0	655963.0
78.0	637220.0
79.0	622608.0
80.0	605242.0
81.0	586342.0
82.0	571508.0
83.0	553959.0
84.0	538979.0
85.0	525167.0
86.0	511062.0
87.0	496402.0
88.0	480206.0
89.0	466933.0
90.0	453091.0
91.0	441508.0
92.0	427120.0
93.0	415353.0
94.0	404959.0
95.0	393370.0
96.0	380404.0
97.0	369969.0
98.0	359382.0
99.0	349054.0
100.0	339823.0
101.0	330074.0
102.0	320363.0
103.0	311638.0
104.0	302729.0
105.0	294498.0
106.0	287835.0
107.0	278595.0
108.0	270124.0
109.0	263718.0
110.0	259373.0
111.0	253112.0
112.0	247625.0
113.0	241187.0
114.0	236127.0
115.0	229711.0
116.0	224529.0
117.0	220423.0
118.0	214253.0
119.0	209178.0
120.0	204033.0
121.0	199569.0
122.0	195176.0
123.0	190397.0
124.0	185973.0
125.0	182912.0
126.0	179116.0
127.0	175364.0
128.0	171784.0
129.0	168904.0
130.0	164183.0
131.0	160815.0
132.0	157665.0
133.0	154205.0
134.0	150547.0
135.0	148008.0
136.0	146177.0
137.0	143703.0
138.0	141463.0
139.0	138329.0
140.0	134637.0
141.0	131954.0
142.0	129010.0
143.0	127130.0
144.0	124358.0
145.0	122005.0
146.0	119173.0
147.0	117524.0
148.0	114460.0
149.0	112934.0
150.0	111284.0
151.0	108399.0
152.0	106969.0
153.0	104918.0
154.0	103074.0
155.0	101202.0
156.0	99598.0
157.0	97205.0
158.0	95722.0
159.0	94205.0
160.0	92637.0
161.0	91009.0
162.0	89724.0
163.0	88872.0
164.0	87188.0
165.0	84859.0
166.0	83479.0
167.0	82639.0
168.0	80263.0
169.0	78593.0
170.0	77371.0
171.0	76724.0
172.0	74197.0
173.0	73873.0
174.0	73022.0
175.0	71357.0
176.0	70618.0
177.0	68602.0
178.0	67648.0
179.0	66420.0
180.0	66270.0
181.0	64791.0
182.0	63873.0
183.0	62891.0
184.0	62105.0
185.0	60805.0
186.0	60657.0
187.0	59547.0
188.0	58625.0
189.0	58555.0
190.0	57228.0
191.0	56202.0
192.0	55118.0
193.0	54791.0
194.0	54123.0
195.0	53615.0
196.0	51983.0
197.0	51045.0
198.0	50623.0
199.0	50116.0
200.0	48979.0
201.0	48935.0
202.0	47644.0
203.0	46977.0
204.0	46251.0
205.0	45967.0
206.0	45645.0
207.0	45008.0
208.0	43939.0
209.0	43297.0
210.0	43531.0
211.0	43082.0
212.0	41514.0
213.0	41254.0
214.0	40676.0
215.0	40283.0
216.0	39056.0
217.0	38701.0
218.0	38020.0
