#Position (bp)	insert size	chromosomes
3381345.5	98172.2865402295	0.0
1.01440355E7	76261.11996553952	146536.3367617031
1.69067255E7	70650.05891764644	0.0
2.36694155E7	62348.92841012313	0.0
3.04321055E7	51707.658338258625	146536.3367617031
3.71947955E7	59360.3419339158	0.0
4.39574855E7	46573.86270967251	0.0
5.07201755E7	53985.88750148205	146536.3367617031
5.74828655E7	34293.360287791314	0.0
6.42455555E7	42963.26542650299	0.0
7.10082455E7	32612.04198714376	146536.3367617031
7.77709355E7	26708.234829859146	0.0
8.45336255E7	36911.939142622105	0.0
9.12963155E7	27654.302537114032	146536.3367617031
9.80590055E7	23762.69071470762	0.0
1.048216955E8	21888.288100393824	0.0
1.115843855E8	16249.94202824298	146536.3367617031
1.183470755E8	18748.69868363952	0.0
1.251097655E8	10781.328214129004	0.0
1.318724555E8	9614.874410874634	146536.3367617031
1.386351455E8	8038.2672017484365	0.0
1.453978355E8	6651.53080394659	0.0
1.521605255E8	5342.20365879707	146536.3367617031
1.589232155E8	4934.070111795286	0.0
1.656859055E8	3513.0237591077675	0.0
1.724485955E8	4559.895544210944	146536.3367617031
1.792112855E8	1638.6918598713105	0.0
1.859739755E8	1259.7920994013643	0.0
1.927366655E8	1385.2777883860565	146536.3367617031
1.994993555E8	455.4400967022786	0.0
2.05937114E8	240.26154103212872	0.0
2.09318459E8	146536.3367617031	146536.3367617031
2.130247355E8	83022.56943765281	0.0
2.197874255E8	100239.0884385955	0.0
2.265501155E8	71023.03071486817	146536.3367617031
2.333128055E8	73230.5898514004	0.0
2.400754955E8	63961.59796536411	0.0
2.468381855E8	45955.03819780301	146536.3367617031
2.536008755E8	37783.26452721554	0.0
2.603635655E8	52664.842682778835	0.0
2.671262555E8	31573.385822869535	146536.3367617031
2.738889455E8	32572.75015812777	0.0
2.806516355E8	28170.522844932628	0.0
2.874143255E8	28145.448070910556	146536.3367617031
2.941770155E8	21578.472527618527	0.0
3.009397055E8	24665.49207300392	0.0
3.077023955E8	19553.101787170555	146536.3367617031
3.144650855E8	15116.068844718604	0.0
3.212277755E8	15842.835847102218	0.0
3.279904655E8	9317.881049767902	146536.3367617031
3.347531555E8	10323.864258938063	0.0
3.415158455E8	8763.06929759958	0.0
3.482785355E8	9350.635094076826	146536.3367617031
3.550412255E8	2974.671588921192	0.0
3.618039155E8	5328.522294909391	0.0
3.685666055E8	2161.6966503455487	146536.3367617031
3.753292955E8	3492.9777630033177	0.0
3.820919855E8	1779.2529970046558	0.0
3.888546755E8	1221.6848875208998	146536.3367617031
3.956173655E8	504.84921779059215	0.0
4.023800555E8	325.0197497702693	0.0
4.07291275E8	224.0153316645807	146536.3367617031
4.1067262E8	68330.7013783927	0.0
4.159054355E8	70213.71008699414	0.0
4.226681255E8	59261.26801872491	146536.3367617031
4.294308155E8	55058.349583608724	0.0
4.361935055E8	45843.82907379131	0.0
4.429561955E8	41756.95541252272	146536.3367617031
4.497188855E8	50489.24827939584	0.0
4.564815755E8	25671.319814345556	0.0
4.632442655E8	43101.31129330335	146536.3367617031
4.700069555E8	30681.175810673976	0.0
4.767696455E8	35103.676160803094	0.0
4.835323355E8	18824.78753019671	146536.3367617031
4.902950255E8	24712.213521180634	0.0
4.970577155E8	10372.690367029938	0.0
5.038204055E8	12540.88603552785	146536.3367617031
5.105830955E8	6386.252492047987	0.0
5.173457855E8	8059.808435039807	0.0
5.241084755E8	8649.508739420044	146536.3367617031
5.308711655E8	4997.356612739946	0.0
5.376338555E8	5586.521198821397	0.0
5.443965455E8	4217.772479003213	146536.3367617031
5.511592355E8	3275.9580113682655	0.0
5.579219255E8	3056.987032342713	0.0
5.646846155E8	1805.061234010629	146536.3367617031
5.714473055E8	819.6186611517409	0.0
5.782099955E8	786.5745465663952	0.0
5.849726855E8	384.0443790945995	146536.3367617031
5.903608885E8	269.6309666361438	0.0
5.937422335E8	63292.68624737301	0.0
5.984980655E8	63737.4293784859	146536.3367617031
6.052607555E8	61354.752948396395	0.0
6.120234455E8	40654.75874885266	0.0
6.187861355E8	44955.844856239055	146536.3367617031
6.255488255E8	31977.5235001293	0.0
6.323115155E8	35118.62722611896	0.0
6.390742055E8	30533.031775892956	146536.3367617031
6.458368955E8	21389.89183113302	0.0
6.525995855E8	19879.254139647113	0.0
6.593622755E8	20022.925620989772	146536.3367617031
6.661249655E8	20874.155319148937	0.0
6.728876555E8	15165.50782289147	0.0
6.796503455E8	11718.579083034818	146536.3367617031
6.864130355E8	13517.372290482303	0.0
6.931757255E8	7077.257298882856	0.0
6.999384155E8	12495.296800669805	146536.3367617031
7.067011055E8	7357.878225806452	0.0
7.134637955E8	4533.52399247936	0.0
7.202264855E8	4392.351753460447	146536.3367617031
7.269891755E8	3228.0306655825298	0.0
7.337518655E8	3279.697321825897	0.0
7.405145555E8	1387.1895366738165	146536.3367617031
7.472772455E8	1060.4133159894125	0.0
7.540399355E8	813.8884829814207	0.0
7.608026255E8	521.0846100798396	146536.3367617031
7.668320365E8	266.36725933839523	0.0
7.702133815E8	87457.57726454886	0.0
7.743280055E8	77361.5398150328	146536.3367617031
7.810906955E8	61679.656738805774	0.0
7.878533855E8	56045.48566478439	0.0
7.946160755E8	60542.448946473814	146536.3367617031
8.013787655E8	38597.718986801825	0.0
8.081414555E8	47054.59335419747	0.0
8.149041455E8	41102.42824949904	146536.3367617031
8.216668355E8	32926.10584515176	0.0
8.284295255E8	25585.620318085603	0.0
8.351922155E8	26726.469675435797	146536.3367617031
8.419549055E8	21503.563165189527	0.0
8.487175955E8	43302.678060070124	0.0
8.554802855E8	16928.229345771735	146536.3367617031
8.622429755E8	17784.074507378486	0.0
8.690056655E8	11759.497351185984	0.0
8.757683555E8	8153.523168443713	146536.3367617031
8.825310455E8	6058.9191418018945	0.0
8.892937355E8	7317.733413606863	0.0
8.960564255E8	4762.852974965936	146536.3367617031
9.028191155E8	3960.6613072571417	0.0
9.095818055E8	2023.9752343555904	0.0
9.163444955E8	1902.217056821564	146536.3367617031
9.231071855E8	1069.3649988716165	0.0
9.298698755E8	661.7313682932783	0.0
9.366325655E8	358.84766028194383	146536.3367617031
9.426997425E8	242.39365849356147	0.0
9.460810875E8	93705.73943424561	0.0
9.501579455E8	50590.832875198656	146536.3367617031
9.569206355E8	47052.6986554633	0.0
9.636833255E8	34195.2980959526	0.0
9.704460155E8	31024.660823067985	146536.3367617031
9.772087055E8	28601.191480039557	0.0
9.839713955E8	28821.57331587643	0.0
9.907340855E8	25550.54169064886	146536.3367617031
9.974967755E8	23186.252815835385	0.0
1.0042594655E9	24679.443151958352	0.0
1.0110221555E9	17659.158776159213	146536.3367617031
1.0177848455E9	12287.059453482861	0.0
1.0245475355E9	9940.132674140319	0.0
1.0313102255E9	11874.162660440848	146536.3367617031
1.0380729155E9	8913.793303761993	0.0
1.0448356055E9	9127.360574279204	0.0
1.0515982955E9	7918.283318155691	146536.3367617031
1.0583609855E9	5721.9597078869265	0.0
1.0651236755E9	3742.7775404718877	0.0
1.0718863655E9	2496.550592391374	146536.3367617031
1.0786490555E9	2129.079615661028	0.0
1.0854117455E9	1520.174383205429	0.0
1.0921744355E9	568.954555594111	146536.3367617031
1.0989371255E9	352.03939235340493	0.0
1.104984942E9	227.45692639120858	0.0
1.108366287E9	60475.58210504463	146536.3367617031
1.1124625055E9	47542.579525232744	0.0
1.1192251955E9	44439.87042918483	0.0
1.1259878855E9	34443.11053523634	146536.3367617031
1.1327505755E9	30368.491724574404	0.0
1.1395132655E9	31253.951519180737	0.0
1.1462759555E9	19242.88196137377	146536.3367617031
1.1530386455E9	23872.101942751175	0.0
1.1598013355E9	21154.897773762663	0.0
1.1665640255E9	19796.545410964594	146536.3367617031
1.1733267155E9	11555.465630347975	0.0
1.1800894055E9	10840.368942301642	0.0
1.1868520955E9	10224.529495917488	146536.3367617031
1.1936147855E9	10521.069401775714	0.0
1.2003774755E9	7156.41518942351	0.0
1.2071401655E9	5074.931691534474	146536.3367617031
1.2139028555E9	6612.509704635989	0.0
1.2206655455E9	6213.961820380225	0.0
1.2274282355E9	2267.2558369313642	146536.3367617031
1.2341909255E9	4291.303888744888	0.0
1.2409536155E9	1729.1989455184535	0.0
1.2477163055E9	659.1981986720136	146536.3367617031
1.2544789955E9	356.12475384678066	0.0
1.2602528435E9	225.45445119111432	0.0
1.2636341885E9	85869.25476861834	146536.3367617031
1.2680043755E9	41541.97352941176	0.0
1.2747670655E9	35680.529645233386	0.0
1.2815297555E9	29380.781081522626	146536.3367617031
1.2882924455E9	35622.68913013295	0.0
1.2950551355E9	33401.1384401237	0.0
1.3018178255E9	22513.081012243252	146536.3367617031
1.3085805155E9	23502.46521922296	0.0
1.3153432055E9	14280.732554510188	0.0
1.3221058955E9	11063.443319428643	146536.3367617031
1.3288685855E9	20753.551773732248	0.0
1.3356312755E9	14391.165189917323	0.0
1.3423939655E9	11076.597115311333	146536.3367617031
1.3491566555E9	10936.97768329454	0.0
1.3559193455E9	8992.804729943606	0.0
1.3626820355E9	5864.1212253373515	146536.3367617031
1.3694447255E9	3990.3647657299243	0.0
1.3762074155E9	4905.5023049585	0.0
1.3829701055E9	2036.7021707497638	146536.3367617031
1.3897327955E9	1975.4168824833926	0.0
1.3964954855E9	532.5687316285553	0.0
1.4032581755E9	354.5038838290404	146536.3367617031
1.408757431E9	224.6541866041927	0.0
1.412138776E9	59157.24128773601	0.0
1.4167835555E9	33982.339123779326	146536.3367617031
1.4235462455E9	41241.82723821204	0.0
1.4303089355E9	28941.22445809225	0.0
1.4370716255E9	30824.466012382658	146536.3367617031
1.4438343155E9	24453.53734648087	0.0
1.4505970055E9	21700.026702781433	0.0
1.4573596955E9	18671.615922169585	146536.3367617031
1.4641223855E9	17533.9665980236	0.0
1.4708850755E9	13237.750510894832	0.0
1.4776477655E9	11822.266935931675	146536.3367617031
1.4844104555E9	11229.334807558991	0.0
1.4911731455E9	6251.017632865579	0.0
1.4979358355E9	6453.420986661332	146536.3367617031
1.5046985255E9	3309.5820286714243	0.0
1.5114612155E9	1892.8892122515308	0.0
1.5182239055E9	4619.069336585428	146536.3367617031
1.5249865955E9	1347.0848171379432	0.0
1.5317492855E9	1429.2918755214932	0.0
1.5385119755E9	460.38106336584536	146536.3367617031
1.5452746655E9	457.52352093140837	0.0
1.5504776755E9	326.7868990908011	0.0
1.5538590205E9	32681.48258728344	146536.3367617031
1.5588000455E9	33533.180084395986	0.0
1.5655627355E9	27193.886923550446	0.0
1.5723254255E9	27504.337556632083	146536.3367617031
1.5790881155E9	27970.589516800424	0.0
1.5858508055E9	20894.996448651567	0.0
1.5926134955E9	26423.5879192008	146536.3367617031
1.5993761855E9	16840.459819999745	0.0
1.6061388755E9	12747.550926013566	0.0
1.6129015655E9	9381.026153245473	146536.3367617031
1.6196642555E9	10871.590367529485	0.0
1.6264269455E9	8688.152318594392	0.0
1.6331896355E9	6617.855367274521	146536.3367617031
1.6399523255E9	6145.63739962465	0.0
1.6467150155E9	5026.812969577534	0.0
1.6534777055E9	2089.7078284909567	146536.3367617031
1.6602403955E9	1846.6273031825795	0.0
1.6670030855E9	1649.3755007891223	0.0
1.6737657755E9	611.6186118650639	146536.3367617031
1.6805284655E9	648.5392250267547	0.0
1.6872911555E9	226.16465871897844	0.0
1.691973483E9	235.20669118935015	146536.3367617031
1.695354828E9	56755.882816118574	0.0
1.7008165355E9	51380.57550965475	0.0
1.7075792255E9	28136.367349498603	146536.3367617031
1.7143419155E9	25619.162947014298	0.0
1.7211046055E9	25904.727601227685	0.0
1.7278672955E9	19291.27281175109	146536.3367617031
1.7346299855E9	16202.413824267565	0.0
1.7413926755E9	15523.744913425475
1.7481553655E9	10029.387115888196
1.7549180555E9	12351.821089784575
1.7616807455E9	7539.017747356088
1.7684434355E9	7709.957652874636
1.7752061255E9	7159.090826834698
1.7819688155E9	4699.431572621457
1.7887315055E9	1979.6609791768228
1.7954941955E9	2131.2146767095783
1.8022568855E9	1794.3106266574555
1.8090195755E9	1596.2330618715955
1.8157822655E9	480.4385228189002
1.8225449555E9	240.24917254146644
1.8272135585E9	229.45406923279032
1.8305949035E9	15246.486303779655
