#Insert size (bp)	insert size
2.0	134.0
3.0	117.0
4.0	142.0
5.0	115.0
6.0	110.0
7.0	116.0
8.0	111.0
9.0	127.0
10.0	110.0
11.0	96.0
12.0	143.0
13.0	108.0
14.0	95.0
15.0	108.0
16.0	127.0
17.0	159.0
18.0	140.0
19.0	3216.0
20.0	3923.0
21.0	2656.0
22.0	1600.0
23.0	952.0
24.0	576.0
25.0	494.0
26.0	402.0
27.0	345.0
28.0	346.0
29.0	362.0
30.0	357.0
31.0	396.0
32.0	397.0
33.0	452.0
34.0	451.0
35.0	469.0
36.0	472.0
37.0	499.0
38.0	515.0
39.0	522.0
40.0	573.0
41.0	613.0
42.0	573.0
43.0	615.0
44.0	625.0
45.0	688.0
46.0	673.0
47.0	701.0
48.0	730.0
49.0	749.0
50.0	747.0
51.0	783.0
52.0	817.0
53.0	835.0
54.0	875.0
55.0	825.0
56.0	844.0
57.0	827.0
58.0	850.0
59.0	896.0
60.0	878.0
61.0	928.0
62.0	926.0
63.0	972.0
64.0	1048.0
65.0	985.0
66.0	928.0
67.0	913.0
68.0	1005.0
69.0	1034.0
70.0	1111.0
71.0	1203.0
72.0	1107.0
73.0	1131.0
74.0	1199.0
75.0	1231.0
76.0	1360.0
77.0	1385.0
78.0	1281.0
79.0	1347.0
80.0	1336.0
81.0	1445.0
82.0	1507.0
83.0	1480.0
84.0	1403.0
85.0	1404.0
86.0	1434.0
87.0	1418.0
88.0	1550.0
89.0	1523.0
90.0	1522.0
91.0	1520.0
92.0	1507.0
93.0	1647.0
94.0	1719.0
95.0	1610.0
96.0	1545.0
97.0	1569.0
98.0	1705.0
99.0	1722.0
100.0	1658.0
101.0	1658.0
102.0	1688.0
103.0	1732.0
104.0	1812.0
105.0	1738.0
106.0	1780.0
107.0	1803.0
108.0	1794.0
109.0	1755.0
110.0	1789.0
111.0	1823.0
112.0	1794.0
113.0	1993.0
114.0	1914.0
115.0	1997.0
116.0	2130.0
117.0	2083.0
118.0	2022.0
119.0	2033.0
120.0	2052.0
121.0	2074.0
122.0	2082.0
123.0	2215.0
124.0	2241.0
125.0	2299.0
126.0	2352.0
127.0	2371.0
128.0	2585.0
129.0	2717.0
130.0	2812.0
131.0	2902.0
132.0	3012.0
133.0	3165.0
134.0	3206.0
135.0	3415.0
136.0	3647.0
137.0	3978.0
138.0	4345.0
139.0	4524.0
140.0	5096.0
141.0	5575.0
142.0	6593.0
143.0	9179.0
144.0	83647.0
145.0	88180.0
146.0	90043.0
