#Coverage (X)	Coverage
1.0	83.64911505625571
2.0	63.15701717161715
3.0	43.50619771930531
4.0	28.718013269024738
5.0	18.695765708898165
6.0	12.475606302250625
7.0	8.73648450240664
8.0	6.506300445838178
9.0	5.139027718911606
10.0	4.254264482009859
11.0	3.6377376352558173
12.0	3.1771736804853674
13.0	2.81311784664274
14.0	2.5132634674418597
15.0	2.2579493033734224
16.0	2.037840117702359
17.0	1.8459438598844429
18.0	1.677341508310377
19.0	1.528116137960268
20.0	1.3958360848988605
21.0	1.2778180688353444
22.0	1.1720764019722907
23.0	1.0772965273759212
24.0	0.9917258682230283
25.0	0.9144026774696812
26.0	0.8445897589753599
27.0	0.7815807825810595
28.0	0.7243053487256645
29.0	0.6722038205799805
30.0	0.624829156437201
31.0	0.581602716821294
32.0	0.5423074808496438
33.0	0.5061767361209348
34.0	0.4731673270914172
35.0	0.44289000141206714
36.0	0.41505758824230554
37.0	0.3895025446192335
38.0	0.3661658025023087
39.0	0.3445061949246764
40.0	0.3245125334120331
41.0	0.3059504993453004
42.0	0.2888327374763975
43.0	0.2729909944631004
44.0	0.2582543530407406
45.0	0.2445477971530181
46.0	0.23174995849289814
47.0	0.219819564021833
48.0	0.2086915429940035
49.0	0.1983562697696044
50.0	0.18873542502848295
51.0	0.17975569762469945
