#Coverage	Number of genomic locations
0.0	2.138521507E9
1.0	4.80950226E8
2.0	1.31132129E8
3.0	3.8131846E7
4.0	1.3177777E7
5.0	5683439.0
6.0	2870715.0
7.0	1598498.0
8.0	950322.0
9.0	594023.0
10.0	378205.0
11.0	255135.0
12.0	177851.0
13.0	127517.0
14.0	94230.0
15.0	71795.0
16.0	57548.0
17.0	44985.0
18.0	36166.0
19.0	31007.0
20.0	25833.0
21.0	22106.0
22.0	19593.0
23.0	17014.0
24.0	15742.0
25.0	14307.0
26.0	13077.0
27.0	12227.0
28.0	11504.0
29.0	10921.0
30.0	9584.0
31.0	9034.0
32.0	8737.0
33.0	7897.0
34.0	7885.0
35.0	7492.0
36.0	7160.0
37.0	7133.0
38.0	6760.0
39.0	6518.0
40.0	5987.0
41.0	5795.0
42.0	5400.0
43.0	5248.0
44.0	4821.0
45.0	4699.0
46.0	4582.0
47.0	4479.0
48.0	4026.0
49.0	3986.0
50.0	3820.0
51.0	3785.0
52.0	3861.0
53.0	3968.0
54.0	3628.0
55.0	3600.0
56.0	3620.0
57.0	3613.0
58.0	3845.0
59.0	3450.0
60.0	3378.0
61.0	3389.0
62.0	3300.0
63.0	3063.0
64.0	2919.0
65.0	2943.0
66.0	3108.0
67.0	2972.0
68.0	2850.0
69.0	2756.0
70.0	2750.0
71.0	2557.0
72.0	2509.0
73.0	2351.0
74.0	2314.0
75.0	2182.0
76.0	2060.0
77.0	1881.0
78.0	2017.0
79.0	1980.0
80.0	1865.0
81.0	1659.0
82.0	1744.0
83.0	1723.0
84.0	1682.0
85.0	1721.0
86.0	1675.0
87.0	1535.0
88.0	1522.0
89.0	1490.0
90.0	1496.0
91.0	1437.0
92.0	1434.0
93.0	1366.0
94.0	1314.0
95.0	1295.0
96.0	1252.0
97.0	1164.0
98.0	1203.0
99.0	1216.0
100.0	1190.0
101.0	1090.0
102.0	1120.0
103.0	1037.0
104.0	1007.0
105.0	963.0
106.0	987.0
107.0	976.0
108.0	1034.0
109.0	883.0
110.0	938.0
111.0	889.0
112.0	858.0
113.0	890.0
114.0	828.0
115.0	895.0
116.0	717.0
117.0	745.0
118.0	715.0
119.0	703.0
120.0	715.0
121.0	637.0
122.0	642.0
123.0	621.0
124.0	635.0
125.0	619.0
126.0	590.0
127.0	599.0
128.0	576.0
129.0	577.0
130.0	530.0
131.0	552.0
132.0	525.0
133.0	523.0
134.0	435.0
135.0	451.0
136.0	438.0
137.0	451.0
138.0	418.0
139.0	443.0
140.0	399.0
141.0	411.0
142.0	389.0
143.0	384.0
144.0	375.0
145.0	352.0
146.0	374.0
147.0	409.0
148.0	326.0
149.0	351.0
150.0	332.0
151.0	323.0
152.0	278.0
153.0	296.0
154.0	316.0
155.0	295.0
156.0	280.0
