#Position (bp)	insert size
3519247.5	19469.3174178905
1.05577415E7	9883.626773379658
1.75962355E7	15134.21499641916
2.46347295E7	14792.985114811117
3.16732235E7	6695.214433465044
3.87117175E7	12623.929882222192
4.57502115E7	4266.601911796092
5.27887055E7	9146.519652028763
5.98271995E7	8077.845376666522
6.68656935E7	4283.164944835464
7.39041875E7	3998.8361621773465
8.09426815E7	3735.780587422296
8.79811755E7	8772.460748065892
9.50196695E7	6443.060992771937
1.020581635E8	4176.849737291475
1.090966575E8	4501.688660856005
1.161351515E8	5312.498958663192
1.231736455E8	2582.9916477944566
1.302121395E8	3878.2513746446552
1.372506335E8	2765.7036607834584
1.442891275E8	574.7915299581041
1.513276215E8	1953.581106161841
1.583661155E8	819.3541307572053
1.654046095E8	749.3357254846067
1.724431035E8	649.3075502059733
1.794815975E8	871.4009198748722
1.865200915E8	658.9304958169873
1.935585855E8	376.103711630235
2.005970795E8	356.21483040817014
2.06554927E8	287.9869785238213
2.10074174E8	19890.24959402866
2.146740675E8	14545.850823937555
2.217125615E8	12930.726904694968
2.287510555E8	17656.896596751816
2.357895495E8	14566.291154988949
2.428280435E8	11436.91793054303
2.498665375E8	8729.590945978001
2.569050315E8	10695.71551841151
2.639435255E8	8387.705260429457
2.709820195E8	5666.951593090211
2.780205135E8	5974.299695720833
2.850590075E8	5805.839765105819
2.920975015E8	5956.72934958091
2.991359955E8	7796.612499456734
3.061744895E8	6774.370396821275
3.132129835E8	3106.7853349859743
3.202514775E8	3932.7162278281157
3.272899715E8	2148.4231440641793
3.343284655E8	1579.0184651895765
3.413669595E8	1817.3045789591245
3.484054535E8	952.7991557768622
3.554439475E8	882.9101789019124
3.624824415E8	1858.1681264945323
3.695209355E8	662.4888726451142
3.765594295E8	347.0868252381718
3.835979235E8	622.6687343771023
3.906364175E8	736.5596383381677
3.976749115E8	439.25120095036567
4.047134055E8	293.68299829856954
4.08526901E8	275.03175995788735
4.12046148E8	17242.31638117276
4.187903935E8	18276.609283289217
4.258288875E8	15939.717427861948
4.328673815E8	12493.270271344638
4.399058755E8	10803.477338391747
4.469443695E8	6231.839916049148
4.539828635E8	8503.711846338352
4.610213575E8	8663.998699879312
4.680598515E8	7965.192703935146
4.750983455E8	4631.385425623388
4.821368395E8	6254.8277490148075
4.891753335E8	4098.795293688672
4.962138275E8	3925.036447907655
5.032523215E8	2923.581394911761
5.102908155E8	2900.517731442657
5.173293095E8	2220.466695020611
5.243678035E8	2013.7949673510777
5.314062975E8	1265.3579416042369
5.384447915E8	921.8381414136265
5.454832855E8	1304.6027014076847
5.525217795E8	584.7081400089302
5.595602735E8	1080.5271493824157
5.665987675E8	608.9596668495981
5.736372615E8	337.892096156704
5.806757555E8	289.79757082226286
5.877142495E8	411.55098405629997
5.918006215E8	279.68262232375287
5.953198685E8	15833.11492199688
6.017912375E8	9961.835636426058
6.088297315E8	8334.011662883864
6.158682255E8	16184.753867594038
6.229067195E8	9173.550665525827
6.299452135E8	9653.950463650335
6.369837075E8	4892.079046479685
6.440222015E8	5735.603512351527
6.510606955E8	5159.477217835288
6.580991895E8	3244.643889518522
6.651376835E8	5405.218362603306
6.721761775E8	4319.977717804996
6.792146715E8	2953.3796992481202
6.862531655E8	2841.0788259905235
6.932916595E8	3069.3017086388268
7.003301535E8	2918.829961720272
7.073686475E8	638.4427883630403
7.144071415E8	1694.4381511563427
7.214456355E8	1785.833941856136
7.284841295E8	778.4040377341867
7.355226235E8	339.2229287213073
7.425611175E8	614.8897236638318
7.495996115E8	418.94697947134836
7.566381055E8	477.23997944907717
7.636765995E8	283.0481785936423
7.683379745E8	282.465550404419
7.718572215E8	8317.722729932444
7.777535875E8	12644.632277219778
7.847920815E8	14409.957262146962
7.918305755E8	9176.428154969832
7.988690695E8	10738.52440172456
8.059075635E8	6201.6072922812855
8.129460575E8	7250.692067597975
8.199845515E8	11594.60725376682
8.270230455E8	7836.1354367448275
8.340615395E8	7924.1717719580265
8.411000335E8	6963.8828829898375
8.481385275E8	14851.117350286477
8.551770215E8	2610.325797720444
8.622155155E8	2883.3702167668403
8.692540095E8	2970.995849313637
8.762925035E8	2099.218591462507
8.833309975E8	2413.5159590643275
8.903694915E8	1251.3834187669088
8.974079855E8	718.051281108476
9.044464795E8	748.2752393100242
9.114849735E8	771.3133144773903
9.185234675E8	633.2981792633341
9.255619615E8	451.6902915512286
9.326004555E8	289.6168598243681
9.396389495E8	286.2305578578736
9.442718855E8	286.76710132791004
9.477911325E8	13963.797805501277
9.537159375E8	8556.801291967362
9.607544315E8	13735.790678180343
