#Mapping quality	mapping quality
0.0	6.3588986E7
1.0	4544436.0
2.0	4549485.0
3.0	4778689.0
4.0	4314596.0
5.0	4095368.0
6.0	4241153.0
7.0	3790452.0
8.0	4019725.0
9.0	4019724.0
10.0	4012204.0
11.0	3300446.0
12.0	3490344.0
13.0	4775812.0
14.0	3084092.0
15.0	3894578.0
16.0	3605195.0
17.0	3262810.0
18.0	3517453.0
19.0	3399318.0
20.0	6570424.0
21.0	4114220.0
22.0	4227940.0
23.0	4073950.0
24.0	4555129.0
25.0	4620134.0
26.0	4375426.0
27.0	5859354.0
28.0	4355869.0
29.0	4316737.0
30.0	1.0076007E7
31.0	5123124.0
32.0	5182076.0
33.0	6071737.0
34.0	5414686.0
35.0	5484878.0
36.0	5909435.0
37.0	5620033.0
38.0	5363867.0
39.0	5834924.0
40.0	1.5947652E7
41.0	6649560.0
42.0	6988891.0
43.0	7183460.0
44.0	6746721.0
45.0	9412017.0
46.0	7864318.0
47.0	7937602.0
48.0	9605270.0
49.0	7626602.0
50.0	1.2112264E7
51.0	8472079.0
52.0	8618454.0
53.0	1.1200552E7
54.0	8959132.0
55.0	1.0528297E7
56.0	1.0510172E7
57.0	9932992.0
58.0	9243482.0
59.0	9169786.0
60.0	1.959156335E9
