#Duplication rate	Coverage
1.0	4.5571729E7
2.0	4622543.0
3.0	515743.0
4.0	131620.0
5.0	41219.0
6.0	25510.0
7.0	15873.0
8.0	12372.0
9.0	9339.0
10.0	7685.0
11.0	6451.0
12.0	5444.0
13.0	4840.0
14.0	4259.0
15.0	3903.0
16.0	3542.0
17.0	3160.0
18.0	2936.0
19.0	2589.0
20.0	2447.0
21.0	2225.0
22.0	2034.0
23.0	1873.0
24.0	1702.0
25.0	1585.0
26.0	1487.0
27.0	1432.0
28.0	1248.0
29.0	1184.0
30.0	1086.0
31.0	1008.0
32.0	962.0
33.0	903.0
34.0	812.0
35.0	728.0
36.0	691.0
37.0	607.0
38.0	587.0
39.0	508.0
40.0	485.0
41.0	378.0
42.0	382.0
43.0	357.0
44.0	337.0
45.0	295.0
46.0	229.0
47.0	255.0
48.0	220.0
49.0	184.0
50.0	3161.0
