#Mapping quality	mapping quality
0.0	6.0587285E7
1.0	3612175.0
2.0	3614520.0
3.0	4052702.0
4.0	3519407.0
5.0	3367363.0
6.0	3603886.0
7.0	3263541.0
8.0	3272971.0
9.0	3477993.0
10.0	3345261.0
11.0	2687767.0
12.0	2895562.0
13.0	4174881.0
14.0	2500856.0
15.0	3339895.0
16.0	3001411.0
17.0	2648603.0
18.0	2960481.0
19.0	2846381.0
20.0	5409784.0
21.0	3457136.0
22.0	3420513.0
23.0	3239970.0
24.0	3769339.0
25.0	3924073.0
26.0	3527924.0
27.0	5639612.0
28.0	3403844.0
29.0	3414526.0
30.0	7783357.0
31.0	4126634.0
32.0	4137158.0
33.0	4995498.0
34.0	4283905.0
35.0	4344999.0
36.0	4780290.0
37.0	4686030.0
38.0	4350389.0
39.0	4940041.0
40.0	1.5541442E7
41.0	5492958.0
42.0	5900005.0
43.0	6151701.0
44.0	5694428.0
45.0	7863001.0
46.0	7025784.0
47.0	6951272.0
48.0	8595713.0
49.0	6600758.0
50.0	1.1249696E7
51.0	7409877.0
52.0	7797994.0
53.0	1.0394558E7
54.0	8130469.0
55.0	9752567.0
56.0	9897281.0
57.0	9648326.0
58.0	9007511.0
59.0	8840709.0
60.0	1.822919192E9
