#Coverage (X)	Coverage
1.0	99.1522173448437
2.0	97.6507191039239
3.0	94.36796375264376
4.0	88.68277897280085
5.0	80.54624609516
6.0	70.5075907249218
7.0	59.529357927785554
8.0	48.66019535283751
9.0	38.74529615277337
10.0	30.307877824473252
11.0	23.535838589474125
12.0	18.357238906477463
13.0	14.548576336847205
14.0	11.826944372716127
15.0	9.914262027490906
16.0	8.573576037132852
17.0	7.623506223373155
18.0	6.934462161414714
19.0	6.41262562407546
20.0	5.999958936453126
21.0	5.659080260170057
22.0	5.3662080050605
23.0	5.107571354668579
24.0	4.873918405009647
25.0	4.660439604788451
26.0	4.463526441218235
27.0	4.279965806353474
28.0	4.108591817819189
29.0	3.9474578387296617
30.0	3.7960209267790646
31.0	3.653211315204544
32.0	3.5188012100053783
33.0	3.391817662414141
34.0	3.2720563528200017
35.0	3.15886968380255
36.0	3.05159896767843
37.0	2.9499275774408176
38.0	2.853086477290134
39.0	2.7613453824209984
40.0	2.673924980056867
41.0	2.590923419024733
42.0	2.511785188054091
43.0	2.436382970926431
44.0	2.3646120385920852
45.0	2.2958817236470708
46.0	2.230359562996796
47.0	2.167630632937275
48.0	2.1077092029401427
49.0	2.0501853399197216
50.0	1.9949048522536543
51.0	1.9417346567866929
